Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T064-B04,WT-163:S021,blackmer,galvin,11,BLK:07 PLN:09 POS:11,MFV 02497,253.4,5/21/2013 18:23,5/21/2013 20:45,2:21:53,,,,,253.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 02497,BLK:07 PLN:09 POS:11,253.40
T064-B04,WT-163:S021,blackmer,galvin,1,BLK:07 PLN:11 POS:00,MFV 04994,107.7,5/21/2013 21:45,5/22/2013 0:46,3:00:50,,TO64-B04,WT-165:S020,145.9,253.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 04994,BLK:07 PLN:11 POS:00,253.60
T064-B04,WT-165:S020,blackmer,galvin,1,BLK:07 PLN:11 POS:01,MFV 02499,251.6,5/22/2013 0:47,5/22/2013 3:10,2:23:23,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 02499,BLK:07 PLN:11 POS:01,251.60
T064-B04,WT-163:S021,blackmer,galvin,2,BLK:07 PLN:11 POS:02,MFV 02498,99.5,5/21/2013 21:48,5/22/2013 0:51,3:02:55,,TO64-B04,WT-165:S020,152.5,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 02498,BLK:07 PLN:11 POS:02,252.00
T064-B04,WT-165:S020,blackmer,galvin,2,BLK:07 PLN:11 POS:03,MFV 04898,250.4,5/22/2013 0:52,5/22/2013 3:16,2:24:32,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 04898,BLK:07 PLN:11 POS:03,250.40
T064-B04,WT-165:S020,blackmer,galvin,4,BLK:07 PLN:11 POS:04,MFV 04901,250.9,5/21/2013 23:30,5/22/2013 2:03,2:33:56,,,,,250.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 04901,BLK:07 PLN:11 POS:04,250.90
T064-B04,WT-165:S020,blackmer,galvin,4,BLK:07 PLN:11 POS:05,MFV 04905,250.3,5/22/2013 2:04,5/22/2013 7:46,5:42:13,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 04905,BLK:07 PLN:11 POS:05,250.30
T064-B04,WT-163:S021,blackmer,galvin,5,BLK:07 PLN:11 POS:06,MFV 02923,120.9,5/21/2013 21:37,5/22/2013 0:40,3:03:08,,TO64-B04,WT-165:S020,131.9,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 02923,BLK:07 PLN:11 POS:06,252.80
T064-B04,WT-165:S020,blackmer,galvin,5,BLK:07 PLN:11 POS:07,MFV 02924,251.6,5/22/2013 0:41,5/22/2013 3:07,2:26:33,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 02924,BLK:07 PLN:11 POS:07,251.60
T064-B04,WT-163:S021,blackmer,galvin,10,BLK:07 PLN:11 POS:08,MFV 02918,181.1,5/21/2013 21:06,5/22/2013 0:04,2:58:01,,TO64-B04,WT-165:S020,71.1,252.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 02918,BLK:07 PLN:11 POS:08,252.20
T064-B04,WT-165:S020,blackmer,galvin,10,BLK:07 PLN:11 POS:09,MFV 04893,251.1,5/22/2013 0:05,5/22/2013 2:28,2:22:41,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 04893,BLK:07 PLN:11 POS:09,251.10
T064-B04,WT-163:S021,blackmer,galvin,11,BLK:07 PLN:11 POS:10,MFV 04881,218.4,5/21/2013 20:46,5/21/2013 23:43,2:57:08,,TO64-B04,WT-165:S020,32.9,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 04881,BLK:07 PLN:11 POS:10,251.30
T064-B04,WT-165:S020,blackmer,galvin,11,BLK:07 PLN:11 POS:11,MFV 04851,252.2,5/21/2013 23:44,5/22/2013 2:07,2:23:15,,,,,252.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 04851,BLK:07 PLN:11 POS:11,252.20
T064-B04,WT-165:S020,blackmer,galvin,1,BLK:07 PLN:13 POS:00,MFV 02942,248.6,5/22/2013 3:11,5/22/2013 8:45,5:34:36,,,,,248.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 02942,BLK:07 PLN:13 POS:00,248.60
T064-B04,WT-165:S020,daniel,jason,1,BLK:07 PLN:13 POS:01,MFV 02575,251.3,5/22/2013 8:46,5/22/2013 11:12,2:26:31,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 02575,BLK:07 PLN:13 POS:01,251.30
T064-B04,WT-165:S020,blackmer,galvin,2,BLK:07 PLN:13 POS:02,MFV 02586,251.4,5/22/2013 3:17,5/22/2013 8:55,5:37:58,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 02586,BLK:07 PLN:13 POS:02,251.40
T064-B04,WT-165:S020,daniel,jason,2,BLK:07 PLN:13 POS:03,MFV 02802,249.4,5/22/2013 8:55,5/22/2013 11:23,2:27:13,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 02802,BLK:07 PLN:13 POS:03,249.40
T064-B04,WT-165:S020,daniel,jason,4,BLK:07 PLN:13 POS:04,MFV 02801,252.1,5/22/2013 7:47,5/22/2013 10:20,2:33:51,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 02801,BLK:07 PLN:13 POS:04,252.10
T064-B04,WT-165:S020,daniel,jason,4,BLK:07 PLN:13 POS:05,MFV 02583,251.6,5/22/2013 10:21,5/22/2013 12:56,2:35:20,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 02583,BLK:07 PLN:13 POS:05,251.60
T064-B04,WT-165:S020,blackmer,galvin,5,BLK:07 PLN:13 POS:06,MFV 02587,253.4,5/22/2013 3:08,5/22/2013 8:48,5:39:55,,,,,253.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 02587,BLK:07 PLN:13 POS:06,253.40
T064-B04,WT-165:S020,daniel,jason,5,BLK:07 PLN:13 POS:07,MFV 02807,252.5,5/22/2013 8:48,5/22/2013 11:17,2:28:49,,,,,252.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 02807,BLK:07 PLN:13 POS:07,252.50
T064-B04,WT-165:S020,blackmer,galvin,10,BLK:07 PLN:13 POS:08,MFV 02806,252.1,5/22/2013 2:28,5/22/2013 8:03,5:34:10,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 02806,BLK:07 PLN:13 POS:08,252.10
T064-B04,WT-165:S020,daniel,jason,10,BLK:07 PLN:13 POS:09,MFV 02536,253.1,5/22/2013 8:03,5/22/2013 10:27,2:24:11,,,,,253.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 02536,BLK:07 PLN:13 POS:09,253.10
T064-B04,WT-165:S020,blackmer,galvin,11,BLK:07 PLN:13 POS:10,MFV 02538,253.9,5/22/2013 2:08,5/22/2013 7:42,5:34:05,,,,,253.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 02538,BLK:07 PLN:13 POS:10,253.90
T064-B04,WT-165:S020,daniel,jason,11,BLK:07 PLN:13 POS:11,MFV 04928,252.1,5/22/2013 7:42,5/22/2013 10:04,2:22:15,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 04928,BLK:07 PLN:13 POS:11,252.10
T064-B04,WT-165:S020,daniel,jason,1,BLK:07 PLN:15 POS:00,MFV 04815,207.1,5/22/2013 11:12,5/22/2013 13:56,2:43:48,swap,T064-B04,WT-116:S020,45.8,252.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 04815,BLK:07 PLN:15 POS:00,252.90
T064-B04,WT-116:S020,daniel,jason,1,BLK:07 PLN:15 POS:01,MFV 02663,253.2,5/22/2013 13:56,5/22/2013 16:16,2:19:55,,,,,253.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 02663,BLK:07 PLN:15 POS:01,253.20
T064-B04,WT-165:S020,daniel,jason,2,BLK:07 PLN:15 POS:02,MFV 02248,188.5,5/22/2013 11:23,5/22/2013 14:05,2:42:07,swap,T064-B04,WT-116:S020,62.9,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 02248,BLK:07 PLN:15 POS:02,251.40
T064-B04,WT-116:S020,daniel,jason,2,BLK:07 PLN:15 POS:03,MFV 04941,251.6,5/22/2013 14:05,5/22/2013 16:28,2:22:32,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 04941,BLK:07 PLN:15 POS:03,251.60
T064-B04,WT-165:S020,daniel,jason,4,BLK:07 PLN:15 POS:04,MFV 04938,27.1,5/22/2013 12:56,5/22/2013 15:41,2:44:51,swap,T064-B04,WT-116:S020,224.7,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 04938,BLK:07 PLN:15 POS:04,251.80
T064-B04,WT-116:S020,daniel,jason,4,BLK:07 PLN:15 POS:05,MFV 04882,250.9,5/22/2013 15:41,5/22/2013 18:18,2:36:59,,,,,250.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 04882,BLK:07 PLN:15 POS:05,250.90
T064-B04,WT-165:S020,daniel,jason,5,BLK:07 PLN:15 POS:06,MFV 04912,198.1,5/22/2013 11:17,5/22/2013 14:00,2:42:58,swap,T064-B04,WT-116:S020,54.4,252.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 04912,BLK:07 PLN:15 POS:06,252.50
T064-B04,WT-116:S020,daniel,jason,5,BLK:07 PLN:15 POS:07,MFV 02553,253.9,5/22/2013 14:00,5/22/2013 16:24,2:24:25,,,,,253.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 02553,BLK:07 PLN:15 POS:07,253.90
T064-B04,WT-165:S020,daniel,jason,10,BLK:07 PLN:15 POS:08,MFV 02939,250.8,5/22/2013 10:27,5/22/2013 12:52,2:24:54,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 02939,BLK:07 PLN:15 POS:08,250.80
T064-B04,WT-165:S020,daniel,jason,10,BLK:07 PLN:15 POS:09,MFV 04942,37.3,5/22/2013 12:52,5/22/2013 15:26,2:33:32,swap,T064-B04,WT-116:S020,214.5,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 04942,BLK:07 PLN:15 POS:09,251.80
T064-B04,WT-165:S020,daniel,jason,11,BLK:07 PLN:15 POS:10,MFV 02491,252.9,5/22/2013 10:05,5/22/2013 12:32,2:26:59,,,,,252.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 02491,BLK:07 PLN:15 POS:10,252.90
T064-B04,WT-165:S020,daniel,jason,11,BLK:07 PLN:15 POS:11,MFV 02937,74,5/22/2013 12:32,5/22/2013 15:07,2:34:37,swap,T064-B04,WT-116:S020,177.7,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 02937,BLK:07 PLN:15 POS:11,251.70
T064-B04,WT-116:S020,daniel,jason,1,BLK:07 PLN:17 POS:00,MFV 02556,250.8,5/22/2013 16:16,5/22/2013 18:45,2:28:25,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 02556,BLK:07 PLN:17 POS:00,250.80
T064-B04,WT-116:S020,blackmer,galvin,1,BLK:07 PLN:17 POS:01,MFV 02579,251.8,5/22/2013 18:46,5/22/2013 21:04,2:18:25,,,,,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 02579,BLK:07 PLN:17 POS:01,251.80
T064-B04,WT-116:S020,daniel,jason,2,BLK:07 PLN:17 POS:02,MFV 04856,250.8,5/22/2013 16:28,5/22/2013 19:03,2:35:25,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 04856,BLK:07 PLN:17 POS:02,250.80
T064-B04,WT-116:S020,blackmer,galvin,2,BLK:07 PLN:17 POS:03,MFV 04844,251.1,5/22/2013 19:04,5/22/2013 21:26,2:22:13,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 04844,BLK:07 PLN:17 POS:03,251.10
T064-B04,WT-116:S020,blackmer,galvin,4,BLK:07 PLN:17 POS:04,MFV 04855,252.8,5/22/2013 18:19,5/22/2013 20:48,2:29:25,,,,,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 04855,BLK:07 PLN:17 POS:04,252.80
T064-B04,WT-116:S020,blackmer,galvin,4,BLK:07 PLN:17 POS:05,MFV 02786,252.5,5/22/2013 20:50,5/22/2013 23:18,2:28:46,,,,,252.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 02786,BLK:07 PLN:17 POS:05,252.50
T064-B04,WT-116:S020,daniel,jason,5,BLK:07 PLN:17 POS:06,MFV 02667,254.1,5/22/2013 16:25,5/22/2013 18:59,2:34:02,,,,,254.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 02667,BLK:07 PLN:17 POS:06,254.10
T064-B04,WT-116:S020,blackmer,galvin,5,BLK:07 PLN:17 POS:07,MFV 02784,251.3,5/22/2013 18:59,5/22/2013 21:32,2:33:00,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 02784,BLK:07 PLN:17 POS:07,251.30
T064-B04,WT-116:S020,daniel,jason,10,BLK:07 PLN:17 POS:08,MFV 02777,251.6,5/22/2013 15:26,5/22/2013 17:54,2:28:09,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 02777,BLK:07 PLN:17 POS:08,251.60
T064-B04,WT-116:S020,blackmer,galvin,10,BLK:07 PLN:17 POS:09,MFV 02781,250,5/22/2013 17:55,5/22/2013 20:14,2:19:10,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 02781,BLK:07 PLN:17 POS:09,250.00
T064-B04,WT-116:S020,daniel,jason,11,BLK:07 PLN:17 POS:10,MFV 02782,251.5,5/22/2013 15:07,5/22/2013 17:36,2:29:26,,,,,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 02782,BLK:07 PLN:17 POS:10,251.50
T064-B04,WT-116:S020,blackmer,galvin,11,BLK:07 PLN:17 POS:11,MFV 04976,252,5/22/2013 17:37,5/22/2013 19:55,2:17:56,,,,,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 04976,BLK:07 PLN:17 POS:11,252.00
T064-B04,WT-116:S020,blackmer,galvin,1,BLK:07 PLN:19 POS:00,MFV 04988,253.3,5/22/2013 21:05,5/22/2013 23:25,2:20:35,,,,,253.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 04988,BLK:07 PLN:19 POS:00,253.30
T064-B04,WT-116:S020,blackmer,galvin,1,BLK:07 PLN:19 POS:01,MFV 05013,62.8,5/22/2013 23:26,5/23/2013 2:13,2:47:35,10 min. swap,T064-B04,WT-169:S020,189.9,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 05013,BLK:07 PLN:19 POS:01,252.70
T064-B04,WT-116:S020,blackmer,galvin,2,BLK:07 PLN:19 POS:02,MFV 04991,250.8,5/22/2013 21:27,5/22/2013 23:50,2:23:10,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 04991,BLK:07 PLN:19 POS:02,250.80
T064-B04,WT-116:S020,blackmer,galvin,2,BLK:07 PLN:19 POS:03,MFV 04925,17.3,5/22/2013 23:50,5/23/2013 2:31,2:40:51,,T064-B04,WT-169:S020,234.1,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 04925,BLK:07 PLN:19 POS:03,251.40
T064-B04,WT-116:S020,blackmer,galvin,4,BLK:07 PLN:19 POS:04,MFV 04967,69.9,5/22/2013 23:19,5/23/2013 2:07,2:48:02,,T064-B04,WT-169:S020,182.1,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 04967,BLK:07 PLN:19 POS:04,252.00
T064-B04,WT-169:S020,blackmer,galvin,4,BLK:07 PLN:19 POS:05,MFV 04972,251.5,5/23/2013 2:09,5/23/2013 7:58,5:48:33,,,,,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 04972,BLK:07 PLN:19 POS:05,251.50
T064-B04,WT-116:S020,blackmer,galvin,5,BLK:07 PLN:19 POS:06,MFV 04975,254.2,5/22/2013 21:33,5/22/2013 23:57,2:24:00,,,,,254.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 04975,BLK:07 PLN:19 POS:06,254.20
T064-B04,WT-116:S020,blackmer,galvin,5,BLK:07 PLN:19 POS:07,MFV 04974,3.8,5/22/2013 23:58,5/23/2013 2:41,2:43:43,,T064-B04,WT-169:S020,248.4,252.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 04974,BLK:07 PLN:19 POS:07,252.20
T064-B04,WT-116:S020,blackmer,galvin,10,BLK:07 PLN:19 POS:08,MFV 04977,253.4,5/22/2013 20:15,5/22/2013 22:35,2:20:27,,,,,253.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 04977,BLK:07 PLN:19 POS:08,253.40
T064-B04,WT-116:S020,blackmer,galvin,10,BLK:07 PLN:19 POS:09,MFV 04982,153.3,5/22/2013 22:36,5/23/2013 1:17,2:41:09,,T064-B04,WT-169:S020,99.4,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 04982,BLK:07 PLN:19 POS:09,252.70
T064-B04,WT-116:S020,blackmer,galvin,11,BLK:07 PLN:19 POS:10,MFV 02589,253.8,5/22/2013 19:55,5/22/2013 22:15,2:19:24,,,,,253.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 02589,BLK:07 PLN:19 POS:10,253.80
T064-B04,WT-116:S020,blackmer,galvin,11,BLK:07 PLN:19 POS:11,MFV 02501,191.1,5/22/2013 22:16,5/23/2013 1:01,2:45:39,,T064-B04,WT-169:S020,62.2,253.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 02501,BLK:07 PLN:19 POS:11,253.30
T064-B04,WT-169:S020,blackmer,galvin,1,BLK:07 PLN:21 POS:00,MFV 02485,252.3,5/23/2013 2:14,5/23/2013 7:56,5:42:30,,,,,252.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 02485,BLK:07 PLN:21 POS:00,252.30
T064-B04,WT-169:S020,daniel,jason,1,BLK:07 PLN:21 POS:01,MFV 02634,251.9,5/23/2013 7:57,5/23/2013 10:21,2:23:57,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 02634,BLK:07 PLN:21 POS:01,251.90
T064-B04,WT-169:S020,blackmer,galvin,2,BLK:07 PLN:21 POS:02,MFV 05022,252.4,5/23/2013 2:34,5/23/2013 8:19,5:45:16,,,,,252.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 05022,BLK:07 PLN:21 POS:02,252.40
T064-B04,WT-169:S020,daniel,jason,2,BLK:07 PLN:21 POS:03,MFV 02636,250.5,5/23/2013 8:20,5/23/2013 10:43,2:23:49,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 02636,BLK:07 PLN:21 POS:03,250.50
