Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B04,WT-164:S018,wood,james,10,BLK:07 PLN:06 POS:04,MFV 02581,193,5/15/13 0:38,5/15/13 6:49,6:11:06,swap,T64-B04,WT-165:S019,53,246.00,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:06 POS:04,MFV 02581,1.5,5/28/2013 20:02,5/28/2013 20:06,0:04:31,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,41,MFV 02581,BLK:07 PLN:06 POS:04,247.50,
T64-B04,WT-165:S019,daniel,jason,10,BLK:07 PLN:06 POS:05,MFV 02647,246.1,5/15/13 8:46,5/15/13 10:48,2:01:52,,,,,246.10,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:06 POS:05,MFV 02647,2.1,5/28/2013 18:14,5/28/2013 18:18,0:03:49,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:07 PLN:06 POS:05,MFV 02647,0.40,6/4/2014 8:18,6/4/2014 8:25,0:07:16,"3/16""",,,0.00,0.40,,,,,,,,0.00,,,,,,,0.00,0.00,,42,MFV 02647,BLK:07 PLN:06 POS:05,248.60,
T64-B04,WT-165:S019,daniel,jason,10,BLK:07 PLN:06 POS:06,MFV 05000,,5/15/13 15:35,5/15/13 17:49,2:13:40,wouldn’t take any more oil,T064-B04,WT-163:S020,233.4,233.40,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:06,MFV 05000,2.2,5/28/2013 16:36,5/28/2013 16:40,0:04:07,,,,,2.20,T64-B08,WT-166:S043,galvin,cadeau,12,BLK:07 PLN:06 POS:06,MFV 05000,0.10,10/3/2013 11:07,,,"1/4"" from top notch on dipstick",,,0.00,0.10,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:06 POS:06,MFV 05000,0.6,6/3/2014 13:58,6/3/2014 14:03,0:04:46,"1""",,,0.00,0.60,,43,MFV 05000,BLK:07 PLN:06 POS:06,236.30,
T64-B04,WT-163:S020,wood,james,10,BLK:07 PLN:06 POS:07,MFV 02812,243.3,5/15/13 20:28,5/15/13 22:31,2:03:19,,,,,243.30,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:07,MFV 02812,3,5/28/2013 15:23,5/28/2013 15:29,0:05:26,,,,,3.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:06 POS:07,MFV 02812,0.20,6/3/2014 12:43,6/3/2014 12:44,0:01:29,full,,,0.00,0.20,,,,,,,,0.00,,,,,,,0.00,0.00,,44,MFV 02812,BLK:07 PLN:06 POS:07,246.50,
T64-B04,WT-169:S019,wood,james,10,BLK:07 PLN:06 POS:08,MFV 04992,246.1,5/16/13 1:25,5/16/13 7:14,5:48:34,,,,,246.10,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:08,MFV 04992,2.1,5/28/2013 13:33,5/28/2013 13:38,0:04:45,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,4,BLK:07 PLN:06 POS:08,MFV 04992,1.30,6/3/2014 10:49,6/3/2014 10:56,0:07:38,"1 1/16""",,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,45,MFV 04992,BLK:07 PLN:06 POS:08,249.50,
T64-B04,WT-169:S019,daniel,jason,10,BLK:07 PLN:06 POS:09,MFV 04996,190.4,5/16/13 11:10,5/16/13 13:25,2:15:03,swap,T64-B04,WT-116:S019,53.4,243.80,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:09,MFV 04996,2.4,5/28/2013 11:14,5/28/2013 11:14,0:00:21,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:06 POS:09,MFV 04996,0.60,6/3/2014 8:41,6/3/2014 8:46,0:05:26,full,,,0.00,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,46,MFV 04996,BLK:07 PLN:06 POS:09,246.80,
T64-B04,WT-116:S019,daniel,jason,10,BLK:07 PLN:06 POS:10,MFV 05012,244,5/16/13 15:34,5/16/13 18:16,2:41:38,,,,,244.00,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:10,MFV 05012,3.2,5/28/2013 10:04,5/28/2013 10:10,0:06:01,,,,,3.20,T64-B13,WT163:S066,Brent,Perko,4,BLK:07 PLN:06 POS:10,MFV 05012,0.30,5/30/2014 16:14,5/30/2014 16:16,0:02:38,"1/2""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,47,MFV 05012,BLK:07 PLN:06 POS:10,247.50,
T64-B04,WT-116:S019,james,wood,10,BLK:07 PLN:06 POS:11,MFV 04995,10,5/16/13 21:14,5/20/13 12:11,86:57:30,swap,T064-B04,WT-166:S021,232.7,242.70,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:06 POS:11,MFV 04995,5.1,5/28/2013 8:06,5/28/2013 8:16,0:09:30,,,,,5.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,48,MFV 04995,BLK:07 PLN:06 POS:11,247.80,
T59-B03,WT-116:S018,coran,daniel,9,BLK:07 PLN:08 POS:00,MFV 05016,251,5/14/13 7:54,5/14/13 9:56,2:01:42,,,,,251.00,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:08 POS:00,MFV 05016,1.3,5/29/2013 1:56,5/29/2013 2:00,0:04:01,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,49,MFV 05016,BLK:07 PLN:08 POS:00,252.30,
T64-B04,WT-166:S020,coran,daniel,9,BLK:07 PLN:08 POS:01,MFV 02555,248.6,5/14/13 12:19,5/14/13 14:04,1:45:32,,,,,248.60,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:08 POS:01,MFV 02555,4,5/29/2013 1:08,5/29/2013 1:16,0:07:24,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,50,MFV 02555,BLK:07 PLN:08 POS:01,252.60,
T64-B04,WT-166:S020,wood,james,9,BLK:07 PLN:08 POS:02,MFV 02585,132.4,5/14/13 17:45,5/14/13 20:37,2:51:39,swap,T64-B04,WT-164:S018,115.3,247.70,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:08 POS:02,MFV 02585,3.7,5/28/2013 22:43,5/28/2013 22:50,0:07:19,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,51,MFV 02585,BLK:07 PLN:08 POS:02,251.40,
T64-B04,WT-164:S018,wood,james,9,BLK:07 PLN:08 POS:03,MFV 05008,248.2,5/14/13 22:29,5/15/13 0:21,1:52:18,,,,,248.20,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:08 POS:03,MFV 05008,4.4,5/28/2013 21:21,5/28/2013 21:29,0:08:12,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,52,MFV 05008,BLK:07 PLN:08 POS:03,252.60,
T64-B04,WT-165:S019,wood,james,9,BLK:07 PLN:08 POS:04,MFV 02809,246.7,5/15/13 3:03,5/15/13 8:20,5:16:09,,,,,246.70,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:08 POS:04,MFV 02809,4.7,5/28/2013 20:06,5/28/2013 20:15,0:08:26,,,,,4.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,53,MFV 02809,BLK:07 PLN:08 POS:04,251.40,
T64-B04,WT-165:S019,daniel,jason,9,BLK:07 PLN:08 POS:05,MFV 02642,245.5,5/15/13 10:15,5/15/13 13:16,3:01:22,,,,,245.50,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:08 POS:05,MFV 02642,4.6,5/28/2013 18:18,5/28/2013 18:26,0:08:45,,,,,4.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,54,MFV 02642,BLK:07 PLN:08 POS:05,250.10,
T64-B04,WT-163:S020,daniel,jason,9,BLK:07 PLN:08 POS:06,MFV 05005,249.2,5/15/13 16:54,5/15/13 19:24,2:29:37,,,,,249.20,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:06,MFV 05005,3.5,5/28/2013 16:40,5/28/2013 16:50,0:09:50,,,,,3.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,55,MFV 05005,BLK:07 PLN:08 POS:06,252.70,
T64-B04,WT-163:S020,wood,james,9,BLK:07 PLN:08 POS:07,MFV 02813,154.2,5/15/13 22:00,5/16/13 0:51,2:50:55,swap,T64-B04,WT-169:S019,92.5,246.70,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:07,MFV 02813,3.5,5/28/2013 15:29,5/28/2013 15:35,0:06:12,,,,,3.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,56,MFV 02813,BLK:07 PLN:08 POS:07,250.20,
T64-B04,WT-169:S019,wood,james,9,BLK:07 PLN:08 POS:08,MFV 02649,247.6,5/16/13 2:54,5/16/13 8:27,5:32:36,,,,,247.60,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:08,MFV 02649,3.6,5/28/2013 13:38,5/28/2013 13:45,0:06:56,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,57,MFV 02649,BLK:07 PLN:08 POS:08,251.20,
T64-B04,WT-116:S019,daniel,jason,9,BLK:07 PLN:08 POS:09,MFV 05004,249.2,5/16/13 13:24,5/16/13 15:31,2:06:50,,,,,249.20,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:09,MFV 05004,3.7,5/28/2013 11:14,5/28/2013 11:21,0:07:17,,,,,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,58,MFV 05004,BLK:07 PLN:08 POS:09,252.90,
T64-B04,WT-116:S019,james,wood,9,BLK:07 PLN:08 POS:10,MFV 04999,250.4,5/16/13 18:10,5/16/13 21:08,2:57:26,,,,,250.40,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:10,MFV 04999,2.3,5/28/2013 10:10,5/28/2013 10:15,0:04:35,,,,,2.30,T64-B13,WT163:S066,Brent,Perko,4,BLK:07 PLN:08 POS:10,MFV 04999,0.70,5/30/2014 16:17,5/30/2014 16:20,0:03:04,"1""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,59,MFV 04999,BLK:07 PLN:08 POS:10,253.40,
T64-B04,WT-166:S021,jason,coran,9,BLK:07 PLN:08 POS:11,MFV 02565,250.1,5/20/13 12:07,5/20/13 14:25,2:18:16,,,,,250.10,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:08 POS:11,MFV 02565,2.1,5/28/2013 8:16,5/28/2013 8:20,0:04:09,,,,,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,60,MFV 02565,BLK:07 PLN:08 POS:11,252.20,
T59-B03,WT-116:S018,wood,james,9,BLK:07 PLN:10 POS:00,MFV 04891,248.9,5/14/13 1:59,5/14/13 7:53,5:53:37,,,,,248.90,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:10 POS:00,MFV 04891,1.6,5/29/2013 2:00,5/29/2013 2:05,0:04:17,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,61,MFV 04891,BLK:07 PLN:10 POS:00,250.50,
T59-B03,WT-116:S018,coran,daniel,9,BLK:07 PLN:10 POS:01,MFV 04890,52.6,5/14/13 9:56,5/14/13 12:19,2:22:53,,T64-B04,WT-166:S020,194,246.60,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:10 POS:01,MFV 04890,4,5/29/2013 1:16,5/29/2013 1:24,0:07:40,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,1,BLK:07 PLN:10 POS:01,MFV 04890,0.40,6/4/2014 12:58,6/4/2014 13:03,0:05:09,"1/4""",,,0.00,0.40,,,,,,,,0.00,,,,,,,0.00,0.00,,62,MFV 04890,BLK:07 PLN:10 POS:01,251.00,
T64-B04,WT-166:S020,coran,daniel,9,BLK:07 PLN:10 POS:02,MFV 02921,245.9,5/14/13 15:25,5/14/13 17:39,2:13:42,,,,,245.90,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:10 POS:02,MFV 02921,4.6,5/28/2013 22:50,5/28/2013 23:01,0:10:27,,,,,4.60,T64-B13,WT163:S066,Larry,Brent,,BLK:07 PLN:10 POS:02,MFV 02921,,,,,"3/16""",,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,63,MFV 02921,BLK:07 PLN:10 POS:02,250.50,
T64-B04,WT-164:S018,wood,james,9,BLK:07 PLN:10 POS:03,MFV 04809,246.8,5/14/13 20:37,5/14/13 22:28,1:50:53,,,,,246.80,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:10 POS:03,MFV 04809,3,5/28/2013 21:29,5/28/2013 21:36,0:06:18,,,,,3.00,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:10 POS:03,MFV 04809,0.50,6/4/2014 10:38,6/4/2014 10:40,0:02:27,"1/8""",,,0.00,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,64,MFV 04809,BLK:07 PLN:10 POS:03,250.30,
T64-B04,WT-164:S018,wood,james,9,BLK:07 PLN:10 POS:04,MFV 02502,237.3,5/15/13 0:22,5/15/13 3:02,2:40:45,swap,T64-B04,WT-165:S019,11.9,249.20,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:10 POS:04,MFV 02502,3.1,5/28/2013 20:15,5/28/2013 20:21,0:05:51,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:07 PLN:10 POS:04,MFV 02502,0.90,6/4/2014 10:10,6/4/2014 10:15,0:05:47,full,,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,65,MFV 02502,BLK:07 PLN:10 POS:04,253.20,
T64-B04,WT-165:S019,daniel,jason,9,BLK:07 PLN:10 POS:05,MFV 04906,246.2,5/15/13 8:22,5/15/13 10:15,1:52:25,,,,,246.20,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:10 POS:05,MFV 04906,2.4,5/28/2013 18:26,5/28/2013 18:32,0:05:07,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:07 PLN:10 POS:05,MFV 04906,1.30,6/4/2014 7:40,6/4/2014 7:57,0:16:26,"1 1/8""",,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,66,MFV 04906,BLK:07 PLN:10 POS:05,249.90,
T64-B04,WT-165:S019,daniel,jason,9,BLK:07 PLN:10 POS:06,MFV 04903,96.8,5/15/13 13:27,5/15/13 16:54,3:26:45,swap,T064-B04,WT-163:S020,148.7,245.50,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:10 POS:06,MFV 04903,2.9,5/28/2013 17:18,5/28/2013 17:28,0:09:46,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,4,BLK:07 PLN:10 POS:06,MFV 04903,2.10,6/3/2014 13:55,6/3/2014 14:04,0:09:40,"1/4""",,,0.00,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 04903,BLK:07 PLN:10 POS:06,250.50,
T64-B04,WT-163:S020,wood,james,9,BLK:07 PLN:10 POS:07,MFV 04917,246.2,5/15/13 19:24,5/15/13 22:00,2:35:28,,,,,246.20,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:10 POS:07,MFV 04917,3.2,5/28/2013 15:35,5/28/2013 15:41,0:05:33,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:10 POS:07,MFV 04917,1.10,6/3/2014 12:45,6/3/2014 12:49,0:04:36,"1/4""",,,0.00,1.10,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 04917,BLK:07 PLN:10 POS:07,250.50,
T64-B04,WT-169:S019,wood,james,9,BLK:07 PLN:10 POS:08,MFV 04894,247,5/16/13 0:52,5/16/13 2:54,2:02:33,,,,,247.00,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:10 POS:08,MFV 04894,3.8,5/28/2013 13:45,5/28/2013 13:52,0:06:55,,,,,3.80,T64-B13,WT163:S066,Larry,Brent,4,BLK:07 PLN:10 POS:08,MFV 04894,0.50,6/3/2014 10:44,6/3/2014 10:48,0:03:46,"1/4""",,,0.00,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,69,MFV 04894,BLK:07 PLN:10 POS:08,251.30,
T64-B04,WT-169:S019,daniel,jason,9,BLK:07 PLN:10 POS:09,MFV 02504,193.9,5/16/13 11:06,5/16/13 13:25,2:18:56,swap,T64-B04,WT-116:S019,55.6,249.50,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:10 POS:09,MFV 02504,3.2,5/28/2013 11:22,5/28/2013 11:31,0:09:23,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:10 POS:09,MFV 02504,0.40,6/3/2014 8:37,6/3/2014 8:39,0:02:18,full,,,0.00,0.40,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 02504,BLK:07 PLN:10 POS:09,253.10,
T64-B04,WT-116:S019,daniel,jason,9,BLK:07 PLN:10 POS:10,MFV 04886,245.4,5/16/13 15:31,5/16/13 18:10,2:38:48,,,,,245.40,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:10 POS:10,MFV 04886,2.9,5/28/2013 10:15,5/28/2013 10:22,0:06:46,,,,,2.90,T64-B13,WT163:S066,Brent,Perko,4,BLK:07 PLN:10 POS:10,MFV 04886,1.70,5/30/2014 16:20,5/30/2014 16:27,0:06:56,"1""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 04886,BLK:07 PLN:10 POS:10,250.00,
T64-B04,WT-116:S019,james,wood,9,BLK:07 PLN:10 POS:11,MFV 04895,9.1,5/16/13 21:15,5/20/13 12:06,86:51:53,swap,T064-B04,WT-166:S021,236,245.10,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:10 POS:11,MFV 04895,3.6,5/28/2013 8:20,5/28/2013 8:27,0:06:59,,,,,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 04895,BLK:07 PLN:10 POS:11,248.70,
T59-B03,WT-116:S018,coran,daniel,7,BLK:07 PLN:12 POS:00,MFV 04984,248.7,5/14/13 7:54,5/14/13 9:57,2:03:14,,,,,248.70,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:12 POS:00,MFV 04984,1.9,5/29/2013 2:05,5/29/2013 2:09,0:03:42,,,,,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 04984,BLK:07 PLN:12 POS:00,250.60,
T64-B04,WT-166:S020,coran,daniel,7,BLK:07 PLN:12 POS:01,MFV 02810,246.6,5/14/13 12:25,5/14/13 14:11,1:45:10,,,,,246.60,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:12 POS:01,MFV 02810,3.9,5/29/2013 1:24,5/29/2013 1:33,0:09:24,,,,,3.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,74,MFV 02810,BLK:07 PLN:12 POS:01,250.50,
T64-B04,WT-166:S020,wood,james,7,BLK:07 PLN:12 POS:02,MFV 02588,134,5/14/13 17:44,5/14/13 20:37,2:52:50,swap,T64-B04,WT-164:S018,113.9,247.90,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:12 POS:02,MFV 02588,2.8,5/28/2013 23:01,5/28/2013 23:06,0:05:28,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 02588,BLK:07 PLN:12 POS:02,250.70,
T64-B04,WT-164:S018,wood,james,7,BLK:07 PLN:12 POS:03,MFV 02537,251.6,5/14/13 22:29,5/15/13 0:26,1:56:39,,,,,251.60,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:12 POS:03,MFV 02537,1.7,5/28/2013 21:36,5/28/2013 21:40,0:04:31,,,,,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 02537,BLK:07 PLN:12 POS:03,253.30,
T64-B04,WT-165:S019,wood,james,7,BLK:07 PLN:12 POS:04,MFV 02808,245.6,5/15/13 3:06,5/15/13 8:23,5:17:23,,,,,245.60,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:12 POS:04,MFV 02808,4.4,5/28/2013 20:21,5/28/2013 20:29,0:08:39,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,77,MFV 02808,BLK:07 PLN:12 POS:04,250.00,
T64-B04,WT-165:S019,daniel,jason,7,BLK:07 PLN:12 POS:05,MFV 04983,247.3,5/15/13 10:18,5/15/13 13:24,3:06:29,,,,,247.30,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:12 POS:05,MFV 04983,2.2,5/28/2013 18:32,5/28/2013 18:36,0:04:42,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,4,BLK:07 PLN:12 POS:05,MFV 04983,0.90,6/3/2014 16:24,6/3/2014 16:28,0:04:16,"5/16""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,78,MFV 04983,BLK:07 PLN:12 POS:05,250.40,
T64-B04,WT-163:S020,daniel,jason,7,BLK:07 PLN:12 POS:06,MFV 04989,245.6,5/15/13 16:55,5/15/13 19:14,2:19:41,,,,,245.60,T064-B04,WT-164:S020,daniel,jason,11,BLK:07 PLN:12 POS:06,MFV 04989,3.8,5/28/2013 17:28,5/28/2013 17:34,0:06:35,,,,,3.80,T64-B13,WT163:S066,Larry,Brent,4,BLK:07 PLN:12 POS:06,MFV 04989,0.90,6/3/2014 13:49,6/3/2014 13:54,0:04:32,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,79,MFV 04989,BLK:07 PLN:12 POS:06,250.30,
T64-B04,WT-163:S020,wood,james,7,BLK:07 PLN:12 POS:07,MFV 04993,162.1,5/15/13 21:55,5/16/13 0:48,2:53:17,swap,T64-B04,WT-169:S019,83.4,245.50,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:12 POS:07,MFV 04993,4.4,5/28/2013 15:41,5/28/2013 15:49,0:07:32,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,80,MFV 04993,BLK:07 PLN:12 POS:07,249.90,
T64-B04,WT-169:S019,wood,james,7,BLK:07 PLN:12 POS:08,MFV 04998,248.1,5/16/13 2:52,5/16/13 8:27,5:35:18,,,,,248.10,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:12 POS:08,MFV 04998,2.8,5/28/2013 13:52,5/28/2013 13:58,0:05:39,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,81,MFV 04998,BLK:07 PLN:12 POS:08,250.90,
T64-B04,WT-116:S019,daniel,jason,7,BLK:07 PLN:12 POS:09,MFV 04997,249.1,5/16/13 13:24,5/16/13 15:32,2:08:15,,,,,249.10,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:12 POS:09,MFV 04997,3.4,5/28/2013 12:30,5/28/2013 12:51,0:20:32,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,9,BLK:07 PLN:12 POS:09,MFV 04997,0.30,6/3/2014 8:24,6/3/2014 8:36,0:11:56,full,,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,82,MFV 04997,BLK:07 PLN:12 POS:09,252.80,
T64-B04,WT-116:S019,james,wood,7,BLK:07 PLN:12 POS:10,MFV 02591,249.6,5/16/13 18:14,5/16/13 21:12,2:58:33,,,,,249.60,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:12 POS:10,MFV 02591,3.1,5/28/2013 10:22,5/28/2013 10:29,0:06:45,,,,,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,83,MFV 02591,BLK:07 PLN:12 POS:10,252.70,
T64-B04,WT-166:S021,jason,coran,7,BLK:07 PLN:12 POS:11,MFV 02803,243.2,5/20/13 12:12,5/20/13 14:27,2:14:29,,,,,243.20,T064-B04,WT-164:S020,wood,james,11,BLK:07 PLN:12 POS:11,MFV 02803,5.4,5/28/2013 9:16,5/28/2013 9:27,0:10:43,,,,,5.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,84,MFV 02803,BLK:07 PLN:12 POS:11,248.60,
T59-B03,WT-116:S018,wood,james,7,BLK:07 PLN:14 POS:00,MFV 02561,249.7,5/14/13 1:59,5/14/13 7:52,5:53:32,,,,,249.70,T064-B04,WT-165:S021,daniel,jason,11,BLK:07 PLN:14 POS:00,MFV 02561,2.9,5/29/2013 2:09,5/29/2013 3:11,1:02:15,,,,,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,85,MFV 02561,BLK:07 PLN:14 POS:00,252.60,
