Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T59-B08,WT-168:S017,daniel,jason,10,BLK:18 PLN:06 POS:01,MFV 08668,245.3,10/17/2013 15:28,10/17/2013 17:32,2:04:00,,,,,245.30,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:06 POS:01,MFV 08668,2.1,10/31/2013 10:03,10/31/2013 10:03,0:00:15,,,,,2.10,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:06 POS:01,MFV 08668,1.9,7/10/2014 13:36,7/10/2014 13:45,0:08:56,"1/2""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 08668,BLK:18 PLN:06 POS:01,249.30,
T59-B08,WT-116:S043,,,10,BLK:18 PLN:06 POS:02,MFV 08712,242.7,10/17/2013 22:09,10/17/2013 23:58,1:49:52,,,,,242.70,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:06 POS:02,MFV 08712,0.6,10/31/2013 8:56,10/31/2013 8:57,0:01:21,,,,,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 08712,BLK:18 PLN:06 POS:02,243.30,
T59-B08,WT-116:S043,,,10,BLK:18 PLN:06 POS:03,MFV 08724,242.3,10/18/2013 1:53,10/21/2013 6:47,76:54:01,,,,,242.30,T64-B09,WT-168:S019,daniel,jason,6,BLK:18 PLN:06 POS:03,MFV 08724,2.2,10/31/2013 7:42,10/31/2013 7:45,0:03:17,,,,,2.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:06 POS:03,MFV 08724,3.2,7/10/2014 10:08,7/10/2014 10:20,0:12:36,"1 1/16""",,,0.00,3.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 08724,BLK:18 PLN:06 POS:03,247.70,
T59-B08,WT-164:S042,daniel,jason,10,BLK:18 PLN:06 POS:04,MFV 08718,243.4,10/21/2013 8:53,10/21/2013 10:43,1:49:36,,,,,243.40,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:06 POS:04,MFV 08718,2,10/31/2013 7:03,10/31/2013 7:07,0:03:39,,,,,2.00,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:06 POS:04,MFV 08718,3.5,7/10/2014 7:02,7/10/2014 7:15,0:13:03,"1 1/4""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 08718,BLK:18 PLN:06 POS:04,248.90,
T59-B08,WT-164:S042,daniel,jason,10,BLK:18 PLN:06 POS:05,MFV 08725,96.6,10/21/2013 12:40,10/21/2013 16:26,3:45:59,swap,T59-B08,WT-163:S044,148.1,244.70,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:06 POS:05,MFV 08725,0.8,10/31/2013 1:24,10/31/2013 1:27,0:02:29,,,,,0.80,T64-B13,WT169:S064,Larry,Cole,5,BLK:18 PLN:06 POS:05,MFV 08725,3.8,7/9/2014 12:46,7/9/2014 13:00,0:14:13,"1 1/8""",,,0.00,3.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 08725,BLK:18 PLN:06 POS:05,249.30,
T59-B08,WT-163-S044,Wood,James,10,BLK:18 PLN:06 POS:06,MFV 08721,234.9,10/21/2013 19:40,10/21/2013 21:33,1:53:37,,,,,234.90,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:06 POS:06,MFV 08721,3.4,10/30/2013 23:40,10/30/2013 23:45,0:04:53,,,,,3.40,T64-B13,WT169:S064,Larry,John,5,BLK:18 PLN:06 POS:06,MFV 08721,4.2,7/9/2014 8:21,7/9/2014 9:08,0:47:05,"1 3/4""",,,0.00,4.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 08721,BLK:18 PLN:06 POS:06,242.50,
T59-B08,WT-166:S046,Wood,James,10,BLK:18 PLN:06 POS:07,MFV 08719,234,10/22/2013 0:32,10/22/2013 2:28,1:56:05,,,,,234.00,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:06 POS:07,MFV 08719,4,10/30/2013 21:32,10/30/2013 21:36,0:04:12,,,,,4.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:06 POS:07,MFV 08719,5.2,7/8/2014 13:44,7/8/2014 14:03,0:19:13,"5/8""",,,0.00,5.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 08719,BLK:18 PLN:06 POS:07,243.20,
T59-B08,WT-166:S046,daniel,gary,10,BLK:18 PLN:06 POS:08,MFV 08720,242.8,10/22/2013 8:25,10/22/2013 10:26,2:01:03,,,,,242.80,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:06 POS:08,MFV 08720,3.1,10/30/2013 20:33,10/30/2013 20:38,0:04:59,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:06 POS:08,MFV 08720,1.5,7/8/2014 10:28,7/8/2014 10:34,0:05:57,"1/4""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 08720,BLK:18 PLN:06 POS:08,247.40,
T59-B08,WT-169:S042,daniel,gary,10,BLK:18 PLN:06 POS:09,MFV 08722,243.2,10/22/2013 13:55,10/22/2013 15:57,2:02:03,,,,,243.20,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:06 POS:09,MFV 08722,1.4,10/30/2013 16:24,10/30/2013 16:26,0:02:08,,,,,1.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:06 POS:09,MFV 08722,3.5,7/8/2014 7:14,7/8/2014 7:26,0:12:08,"1 1/4""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 08722,BLK:18 PLN:06 POS:09,248.10,
T59-B08,WT-169:S042,Wood,James,10,BLK:18 PLN:06 POS:10,MFV 08727,94.9,10/22/2013 18:30,10/22/2013 20:49,2:18:57,swap,T59-B08,WT-168:S018,140,234.90,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:06 POS:10,MFV 08727,5.7,10/30/2013 15:27,10/30/2013 15:33,0:05:50,,,,,5.70,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:06 POS:10,MFV 08727,1.1,7/7/2014 13:03,7/7/2014 13:31,0:28:20,"1 1/2""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 08727,BLK:18 PLN:06 POS:10,241.70,
T59-B08,WT-168:S018,Wood,James,10,BLK:18 PLN:06 POS:11,MFV 08716,243.3,10/22/2013 22:55,10/23/2013 1:46,2:50:54,,,,,243.30,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:06 POS:11,MFV 08716,3.6,10/30/2013 14:54,10/30/2013 14:57,0:03:44,,,,,3.60,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:06 POS:11,MFV 08716,1.4,7/7/2014 9:00,7/7/2014 9:06,0:06:02,"1""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 08716,BLK:18 PLN:06 POS:11,248.30,
T59-B08,WT-168:S017,daniel,jason,9,BLK:18 PLN:08 POS:00,MFV 08678,202.9,10/17/2013 13:39,10/17/2013 15:28,1:48:47,,,,,202.90,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:08 POS:00,MFV 08678,0.9,10/31/2013 10:51,10/31/2013 10:52,0:00:42,,,,,0.90,T64-B13,WT169:S064,Larry,Brent,,BLK:18 PLN:08 POS:00,MFV 08678,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 08678,BLK:18 PLN:08 POS:00,203.80,
T59-B08,WT-168:S017,,,9,BLK:18 PLN:08 POS:01,MFV 03483,124.1,10/17/2013 17:35,10/17/2013 19:47,2:11:33,,T59-B08,WT-116:S043,124.8,248.90,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:08 POS:01,MFV 03483,1,10/31/2013 10:04,10/31/2013 10:05,0:01:05,,,,,1.00,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:08 POS:01,MFV 03483,4.5,7/10/2014 13:46,7/10/2014 14:04,0:18:18,1 1/2',,,0.00,4.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 03483,BLK:18 PLN:08 POS:01,254.40,
T59-B08,WT-116:S043,,,9,BLK:18 PLN:08 POS:02,MFV 03040,247.1,10/17/2013 23:57,10/18/2013 1:52,1:55:01,,,,,247.10,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:08 POS:02,MFV 03040,2.1,10/31/2013 8:58,10/31/2013 9:00,0:02:14,,,,,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 03040,BLK:18 PLN:08 POS:02,249.20,
T59-B08,WT-164:S042,daniel,jason,9,BLK:18 PLN:08 POS:03,MFV 03593,242.3,10/21/2013 6:50,10/21/2013 8:47,1:56:29,,,,,242.30,T64-B09,WT-168:S019,daniel,jason,6,BLK:18 PLN:08 POS:03,MFV 03593,1.3,10/31/2013 7:46,10/31/2013 7:49,0:03:05,,,,,1.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:08 POS:03,MFV 03593,4.1,7/10/2014 10:25,7/10/2014 10:37,0:11:43,"1 3/4""",,,0.00,4.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 03593,BLK:18 PLN:08 POS:03,247.70,
T59-B08,WT-164:S042,daniel,jason,9,BLK:18 PLN:08 POS:04,MFV 08710,244,10/21/2013 10:52,10/21/2013 12:44,1:51:37,,,,,244.00,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:08 POS:04,MFV 08710,1.4,10/31/2013 6:53,10/31/2013 6:56,0:02:24,,,,,1.40,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:08 POS:04,MFV 08710,2.3,7/10/2014 7:17,7/10/2014 7:27,0:10:06,"7/8""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 08710,BLK:18 PLN:08 POS:04,247.70,
T59-B08,WT-163:S044,daniel,jason,9,BLK:18 PLN:08 POS:05,MFV 08691,240.6,10/21/2013 16:38,10/21/2013 18:52,2:14:12,machine may have stopped counting,,,,240.60,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:08 POS:05,MFV 08691,3.9,10/31/2013 1:20,10/31/2013 1:24,0:03:34,,,,,3.90,T64-B13,WT169:S064,Larry,Cole,5,BLK:18 PLN:08 POS:05,MFV 08691,1.9,7/9/2014 13:01,7/9/2014 13:08,0:06:59,"3/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 08691,BLK:18 PLN:08 POS:05,246.40,
T59-B08,WT-163-S044,Wood,James,9,BLK:18 PLN:08 POS:06,MFV 08663,169,10/21/2013 21:38,10/22/2013 0:40,3:01:43,swap,T59-B08,WT-166:S046,68.7,237.70,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:08 POS:06,MFV 08663,2.1,10/30/2013 23:33,10/30/2013 23:40,0:06:57,,,,,2.10,T64-B13,WT169:S064,Larry,John,5,BLK:18 PLN:08 POS:06,MFV 08663,2.4,7/9/2014 9:09,7/9/2014 9:18,0:09:49,3/4',,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 08663,BLK:18 PLN:08 POS:06,242.20,
T59-B08,WT-166:S046,Wood,James,9,BLK:18 PLN:08 POS:07,MFV 08659,242.6,10/22/2013 2:43,10/22/2013 8:37,5:54:07,,,,,242.60,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:08 POS:07,MFV 08659,3.6,10/30/2013 21:28,10/30/2013 21:32,0:04:00,,,,,3.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:08 POS:07,MFV 08659,2,7/8/2014 14:04,7/8/2014 14:12,0:08:27,"1/4""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 08659,BLK:18 PLN:08 POS:07,248.20,
T59-B08,WT-166:S046,daniel,gary,9,BLK:18 PLN:08 POS:08,MFV 08681,232.8,10/22/2013 10:40,10/22/2013 13:28,2:47:47,swap,,,,232.80,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:08 POS:08,MFV 08681,5.5,10/30/2013 20:14,10/30/2013 20:25,0:11:42,,,,,5.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:08 POS:08,MFV 08681,1.1,7/8/2014 10:35,7/8/2014 10:40,0:05:29,"1/8""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 08681,BLK:18 PLN:08 POS:08,239.40,
T59-B08,WT-169:S042,daniel,gary,8,BLK:18 PLN:08 POS:09,MFV 08685,245.7,10/22/2013 15:58,10/22/2013 18:29,2:30:54,,,,,245.70,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:08 POS:09,MFV 08685,1.7,10/30/2013 16:26,10/30/2013 16:29,0:02:19,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:08 POS:09,MFV 08685,1.4,7/8/2014 7:27,7/8/2014 7:35,0:07:46,"1/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 08685,BLK:18 PLN:08 POS:09,248.80,
T59-B08,WT-168:S018,Wood,James,8,BLK:18 PLN:08 POS:10,MFV 08680,243.7,10/22/2013 20:53,10/22/2013 23:02,2:08:40,,,,,243.70,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:08 POS:10,MFV 08680,3.2,10/30/2013 15:33,10/30/2013 15:45,0:11:30,,,,,3.20,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:08 POS:10,MFV 08680,1.2,7/7/2014 13:31,7/7/2014 13:37,0:05:23,"1/2""",,,0.00,1.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 08680,BLK:18 PLN:08 POS:10,248.10,
T59-B08,WT-168:S018,Wood,James,8,BLK:18 PLN:08 POS:11,MFV 08666,187,10/23/2013 1:52,10/23/2013 7:54,6:01:30,swap,T59-B08,WT-165:S043,58.3,245.30,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:08 POS:11,MFV 08666,1.1,10/30/2013 14:57,10/30/2013 15:00,0:02:14,,,,,1.10,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:08 POS:11,MFV 08666,1.5,7/7/2014 9:07,7/7/2014 9:13,0:06:22,"1""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 08666,BLK:18 PLN:08 POS:11,247.90,
T59-B08,WT-166:S045,daniel,jason,9,BLK:18 PLN:10 POS:00,MFV 08590,83.4,10/17/2013 11:21,10/17/2013 13:38,2:17:06,swap/20 minutes,T59-B08,WT-168:S017,161.8,245.20,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:10 POS:00,MFV 08590,1.8,10/31/2013 10:52,10/31/2013 10:54,0:01:57,,,,,1.80,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:10 POS:00,MFV 08590,2.8,7/11/2014 7:04,7/11/2014 7:14,0:10:29,"1 1/8""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 08590,BLK:18 PLN:10 POS:00,249.80,
T59-B08,WT-168:S017,daniel,jason,9,BLK:18 PLN:10 POS:01,MFV 08572,246.6,10/17/2013 15:28,10/17/2013 17:34,2:06:13,,,,,246.60,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:10 POS:01,MFV 08572,2.7,10/31/2013 10:05,10/31/2013 10:07,0:01:49,,,,,2.70,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:10 POS:01,MFV 08572,2.8,7/10/2014 14:05,7/10/2014 14:17,0:11:31,"1/2""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 08572,BLK:18 PLN:10 POS:01,252.10,
T59-B08,WT-116:S043,,,9,BLK:18 PLN:10 POS:02,MFV 08624,246.8,10/17/2013 22:07,10/17/2013 23:57,1:50:13,,,,,246.80,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:10 POS:02,MFV 08624,0.5,10/31/2013 9:00,10/31/2013 9:02,0:01:33,,,,,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 08624,BLK:18 PLN:10 POS:02,247.30,
T59-B08,WT-116:S043,,,9,BLK:18 PLN:10 POS:03,MFV 08621,246,10/18/2013 1:53,10/21/2013 6:50,76:57:28,,,,,246.00,T64-B09,WT-168:S019,daniel,jason,6,BLK:18 PLN:10 POS:03,MFV 08621,2.4,10/31/2013 7:49,10/31/2013 7:52,0:03:09,,,,,2.40,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:10 POS:03,MFV 08621,1.1,7/10/2014 10:38,7/10/2014 10:43,0:05:43,"1/4""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 08621,BLK:18 PLN:10 POS:03,249.50,
T59-B08,WT-164:S042,daniel,jason,9,BLK:18 PLN:10 POS:04,MFV 08614,245,10/21/2013 8:53,10/21/2013 10:52,1:58:50,,,,,245.00,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:10 POS:04,MFV 08614,2.3,10/31/2013 3:03,10/31/2013 3:11,0:07:41,,,,,2.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:10 POS:04,MFV 08614,1,7/10/2014 7:29,7/10/2014 7:32,0:03:30,"3/4""",,,0.00,1.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 08614,BLK:18 PLN:10 POS:04,248.30,
T59-B08,WT-164:S042,daniel,jason,9,BLK:18 PLN:10 POS:05,MFV 08626,67.2,10/21/2013 12:47,10/21/2013 16:38,3:50:09,swap,T59-B08,WT-163:S044,176,243.20,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:10 POS:05,MFV 08626,2.8,10/31/2013 1:14,10/31/2013 1:19,0:05:32,,,,,2.80,T64-B13,WT169:S064,Larry,Cole,5,BLK:18 PLN:10 POS:05,MFV 08626,1.4,7/9/2014 13:09,7/9/2014 13:13,0:04:27,"1 1/8""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 08626,BLK:18 PLN:10 POS:05,247.40,
T59-B08,WT-163-S044,Wood,James,9,BLK:18 PLN:10 POS:06,MFV 08618,241.2,10/21/2013 19:39,10/21/2013 21:38,1:59:14,,,,,241.20,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:10 POS:06,MFV 08618,2.8,10/30/2013 23:28,10/30/2013 23:32,0:03:43,,,,,2.80,T64-B13,WT169:S064,Larry,John,5,BLK:18 PLN:10 POS:06,MFV 08618,1.5,7/9/2014 9:19,7/9/2014 9:26,0:07:11,"7/8""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 08618,BLK:18 PLN:10 POS:06,245.50,
T59-B08,WT-166:S046,Wood,James,9,BLK:18 PLN:10 POS:07,MFV 08620,243.4,10/22/2013 0:40,10/22/2013 2:43,2:02:33,,,,,243.40,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:10 POS:07,MFV 08620,3.2,10/30/2013 21:23,10/30/2013 21:27,0:03:44,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:10 POS:07,MFV 08620,1.6,7/8/2014 14:13,7/8/2014 14:19,0:06:01,"2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 08620,BLK:18 PLN:10 POS:07,248.20,
T59-B08,WT-166:S046,daniel,gary,9,BLK:18 PLN:10 POS:08,MFV 08603,243,10/22/2013 8:37,10/22/2013 10:39,2:01:40,,,,,243.00,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:10 POS:08,MFV 08603,4.3,10/30/2013 19:18,10/30/2013 19:25,0:06:59,,,,,4.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:10 POS:08,MFV 08603,1.5,7/8/2014 10:41,7/8/2014 10:46,0:05:37,"1/4""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 08603,BLK:18 PLN:10 POS:08,248.80,
T59-B08,WT-169:S042,daniel,gary,8,BLK:18 PLN:10 POS:09,MFV 08535,244.1,10/22/2013 13:55,10/22/2013 15:58,2:02:15,,,,,244.10,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:10 POS:09,MFV 08535,1,10/30/2013 16:29,10/30/2013 16:32,0:03:46,,,,,1.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:18 PLN:10 POS:09,MFV 08535,1.8,7/8/2014 7:36,7/8/2014 7:45,0:08:32,"5/8""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 08535,BLK:18 PLN:10 POS:09,246.90,
T59-B08,WT-169:S042,Wood,James,8,BLK:18 PLN:10 POS:10,MFV 08622,95.3,10/22/2013 18:30,10/22/2013 20:53,2:22:41,swap,T59-B08,WT-168:S018,147,242.30,T64-B09,WT-168:S019,daniel,tommy,7,BLK:18 PLN:10 POS:10,MFV 08622,3.9,10/30/2013 15:45,10/30/2013 15:49,0:04:10,,,,,3.90,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:10 POS:10,MFV 08622,1.6,7/7/2014 13:37,7/7/2014 13:48,0:10:18,"1 1/2""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 08622,BLK:18 PLN:10 POS:10,247.80,
T59-B08,WT-168:S018,Wood,James,8,BLK:18 PLN:10 POS:11,MFV 08619,242.6,10/22/2013 23:02,10/23/2013 1:52,2:50:10,,,,,242.60,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:10 POS:11,MFV 08619,3.1,10/30/2013 15:00,10/30/2013 15:04,0:03:49,,,,,3.10,T64-B13,WT163:S066,Brent,Perko,5,BLK:18 PLN:10 POS:11,MFV 08619,1.6,7/7/2014 9:14,7/7/2014 9:21,0:07:18,"3/4""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 08619,BLK:18 PLN:10 POS:11,247.30,
T59-B08,WT-168:S017,daniel,jason,8,BLK:18 PLN:12 POS:00,MFV 08640,245.6,10/17/2013 13:39,10/17/2013 15:28,1:48:55,,,,,245.60,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:12 POS:00,MFV 08640,0.2,10/31/2013 10:54,10/31/2013 10:55,0:00:38,,,,,0.20,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:12 POS:00,MFV 08640,1.7,7/11/2014 7:15,7/11/2014 7:27,0:11:45,"1/2""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 08640,BLK:18 PLN:12 POS:00,247.50,
T59-B08,WT-168:S017,,,8,BLK:18 PLN:12 POS:01,MFV 08638,170.1,10/17/2013 17:35,10/17/2013 19:47,2:11:57,,T59-B08,WT-116:S043,76.7,246.80,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:12 POS:01,MFV 08638,0.5,10/31/2013 10:07,10/31/2013 10:08,0:01:14,,,,,0.50,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:12 POS:01,MFV 08638,1.4,7/10/2014 14:17,7/10/2014 14:27,0:10:11,"1/8""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 08638,BLK:18 PLN:12 POS:01,248.70,
T59-B08,WT-116:S043,,,8,BLK:18 PLN:12 POS:02,MFV 08627,246.4,10/17/2013 23:56,10/18/2013 1:51,1:55:10,,,,,246.40,T64-B09,WT-168:S019,daniel,jason,7,BLK:18 PLN:12 POS:02,MFV 08627,0.3,10/31/2013 9:02,10/31/2013 9:03,0:00:55,,,,,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 08627,BLK:18 PLN:12 POS:02,246.70,
T59-B08,WT-164:S042,daniel,jason,8,BLK:18 PLN:12 POS:03,MFV 08628,240.2,10/21/2013 6:50,10/21/2013 8:42,1:52:23,,,,,240.20,T64-B09,WT-168:S019,daniel,jason,6,BLK:18 PLN:12 POS:03,MFV 08628,2.3,10/31/2013 7:52,10/31/2013 7:56,0:04:11,,,,,2.30,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:12 POS:03,MFV 08628,1.9,7/10/2014 10:44,7/10/2014 10:52,0:07:48,"1/2""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 08628,BLK:18 PLN:12 POS:03,244.40,
T59-B08,WT-164:S042,daniel,jason,8,BLK:18 PLN:12 POS:04,MFV 01727,243.6,10/21/2013 10:46,10/21/2013 12:40,1:54:04,,,,,243.60,T64-B09,WT-168:S019,galvin,blackmer,7,BLK:18 PLN:12 POS:04,MFV 01727,0.9,10/31/2013 2:59,10/31/2013 3:03,0:03:29,,,,,0.90,T64-B13,WT169:S064,Larry,Brent,5,BLK:18 PLN:12 POS:04,MFV 01727,3.5,7/10/2014 7:34,7/10/2014 7:47,0:13:02,"1""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 01727,BLK:18 PLN:12 POS:04,248.00,
