Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B03,WT-169-S014,James,Wood,2,BLK:05 PLN:24 POS:08,MFV 01995,247.8,4/16/2013 9:36,4/16/2013 11:41,2:04:53,,,,,247.80,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:24 POS:08,MFV 01995,2.3,4/25/2013 18:56,4/25/2013 19:07,0:10:59,,,,,2.30,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:24 POS:08,MFV 01995,1.3,5/27/2014 13:39,5/27/2014 13:44,0:04:32,"1/2""",,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,40,MFV 01995,BLK:05 PLN:24 POS:08,251.40,
T64-B03,WT-169-S014,James,Wood,4,BLK:05 PLN:22 POS:08,MFV 01998,247.9,4/16/2013 8:12,4/16/2013 10:26,2:13:25,,,,,247.90,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:22 POS:08,MFV 01998,2.9,4/25/2013 18:45,4/25/2013 18:56,0:10:32,,,,,2.90,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:22 POS:08,MFV 01998,0.3,5/27/2014 13:35,5/27/2014 13:38,0:02:45,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,41,MFV 01998,BLK:05 PLN:22 POS:08,251.10,
T064-B03,WT-116:S016,daniel,jason,2,BLK:05 PLN:26 POS:11,MFV 02005,180.6,4/17/2013 0:11,4/17/2013 7:16,7:05:06,swap,T064-B03,WT-164:S014,67.5,248.10,T59-B03,WT-165:S016,galvin,blackmer,4,BLK:05 PLN:26 POS:11,MFV 02005,1.2,4/25/2013 13:52,4/25/2013 13:54,0:02:26,,,,,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,42,MFV 02005,BLK:05 PLN:26 POS:11,249.30,
T064-B03,WT-116:S014,daniel,jason,9,BLK:05 PLN:04 POS:03,MFV 02008,248.6,4/12/2013 0:16,4/12/2013 2:09,1:53:54,,,,,248.60,T59-B03,WT-165:S016,jason,tommy,4,BLK:05 PLN:04 POS:03,MFV 02008,3.1,4/29/2013 7:28,4/29/2013 7:41,0:12:37,,,,,3.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,43,MFV 02008,BLK:05 PLN:04 POS:03,251.70,
T064-B03,WT-116:S014,daniel,jason,2,BLK:05 PLN:24 POS:03,MFV 02009,247.8,4/12/2013 0:23,4/12/2013 2:16,1:52:42,,,,,247.80,T59-B03,WT-165:S016,jason,tommy,5,BLK:05 PLN:24 POS:03,MFV 02009,1.8,4/29/2013 7:41,4/29/2013 7:51,0:09:35,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,44,MFV 02009,BLK:05 PLN:24 POS:03,249.60,
T064-B03,WT-166:S015,daniel,jason,9,BLK:05 PLN:04 POS:02,MFV 02016,246.7,4/11/2013 19:55,4/11/2013 21:44,1:49:03,,,,,246.70,T59-B03,WT-165:S016,jason,tommy,4,BLK:05 PLN:04 POS:02,MFV 02016,5.6,4/29/2013 9:33,4/29/2013 9:51,0:18:07,,,,,5.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,45,MFV 02016,BLK:05 PLN:04 POS:02,252.30,
T064-B03,WT-164:S013,galvin,,9,BLK:05 PLN:04 POS:01,MFV 02021,248.5,4/11/2013 9:45,4/11/2013 13:13,3:27:44,,T64-B03,WT-166-S015,2.3,250.80,T59-B03,WT-165:S016,jason,tommy,12,BLK:05 PLN:04 POS:01,MFV 02021,1.1,4/29/2013 12:17,4/29/2013 12:25,0:08:29,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:04 POS:01,MFV 02021,0.3,5/29/2014 7:06,5/29/2014 7:07,0:01:06,"1/2""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,46,MFV 02021,BLK:05 PLN:04 POS:01,252.20,
T064-B04,WT-165:S014,daniel,jason,2,BLK:05 PLN:26 POS:06,MFV 02022,214.9,4/15/2013 18:29,4/15/2013 20:52,2:22:50,swap,T064-B03,WT-163:S015,33.1,248.00,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:26 POS:06,MFV 02022,3.7,4/25/2013 23:22,4/25/2013 23:29,0:06:40,,,,,3.70,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:26 POS:06,MFV 02022,0.5,5/28/2014 8:39,5/28/2014 8:46,0:06:45,"1/4""",,,0.00,0.50,,,,,,,,0.00,,,,,,,0.00,0.00,,47,MFV 02022,BLK:05 PLN:26 POS:06,252.20,
T064-B03,WT-164:S013,jason,tommy,2,BLK:05 PLN:26 POS:00,MFV 02028,247.8,4/11/2013 1:06,4/11/2013 2:57,1:51:00,,,,,247.80,T59-B03,WT-165:S016,jason,tommy,11,BLK:05 PLN:26 POS:00,MFV 02028,2.9,4/29/2013 15:16,4/29/2013 15:17,0:00:37,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:26 POS:00,MFV 02028,0.7,5/29/2014 7:30,5/29/2014 7:34,0:03:38,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,48,MFV 02028,BLK:05 PLN:26 POS:00,251.40,
T64-B03,WT-116:SO14,James,Wood,2,BLK:05 PLN:26 POS:04,MFV 02029,245.8,4/15/2013 7:25,4/15/2013 9:58,2:32:44,delay due to spread sheet/ scanner issues 30 minutes,,,,245.80,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:26 POS:04,MFV 02029,5.3,4/26/2013 2:59,4/26/2013 3:06,0:07:38,,,,,5.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,49,MFV 02029,BLK:05 PLN:26 POS:04,251.10,
T064-B03,WT-116:S016,daniel,jason,2,BLK:05 PLN:26 POS:10,MFV 02030,248.8,4/16/2013 18:50,4/16/2013 21:36,2:46:43,,,,,248.80,T59-B03,WT-165:S016,galvin,blackmer,4,BLK:05 PLN:26 POS:10,MFV 02030,0.9,4/25/2013 15:46,4/25/2013 15:47,0:00:45,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:26 POS:10,MFV 02030,1.7,5/23/2014 11:55,5/23/2014 12:01,0:06:48,"1/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,50,MFV 02030,BLK:05 PLN:26 POS:10,251.40,
T064-B03,WT-164:S013,galvin,,1,BLK:05 PLN:30 POS:01,MFV 02048,,4/11/2013 13:31,4/11/2013 16:28,2:56:37,,T64-B03,WT-166-S015,248.7,248.70,T59-B03,WT-165:S016,jason,tommy,11,BLK:05 PLN:30 POS:01,MFV 02048,2.4,4/29/2013 13:25,4/29/2013 13:32,0:07:26,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,51,MFV 02048,BLK:05 PLN:30 POS:01,251.10,
T064-B03,WT-163:S015,daniel,jason,9,BLK:05 PLN:04 POS:06,MFV 02049,,4/15/2013 20:47,4/15/2013 22:43,1:56:27,,T064-B03,WT-163:S015,245.5,245.50,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:04 POS:06,MFV 02049,4.2,4/25/2013 22:50,4/25/2013 22:56,0:06:19,,,,,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,52,MFV 02049,BLK:05 PLN:04 POS:06,249.70,
T64-B03,WT-164-S014,james,wood,1,BLK:05 PLN:28 POS:11,MFV 02051,239.7,4/17/2013 7:13,4/17/2013 9:30,2:16:48,,,,,239.70,T59-B03,WT-165:S016,galvin,blackmer,4,BLK:05 PLN:28 POS:11,MFV 02051,2.2,4/25/2013 13:55,4/25/2013 13:59,0:04:02,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:28 POS:11,MFV 02051,6.6,5/23/2014 8:57,5/23/2014 9:48,0:51:02,2 1/2,,,0.00,6.60,,,,,,,,0.00,,,,,,,0.00,0.00,,53,MFV 02051,BLK:05 PLN:28 POS:11,248.50,
T64-B04,WT-165-S014,James,Wood,1,BLK:05 PLN:28 POS:05,MFV 02052,250,4/15/2013 14:48,4/15/2013 16:58,2:10:01,,,,,250.00,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:28 POS:05,MFV 02052,3.8,4/26/2013 1:53,4/26/2013 2:01,0:07:24,,,,,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,54,MFV 02052,BLK:05 PLN:28 POS:05,253.80,
T064-B03,WT-163:S015,daniel,jason,1,BLK:05 PLN:28 POS:06,MFV 02054,,4/15/2013 20:52,4/15/2013 22:55,2:02:34,,T064-B03,WT-163:S015,247.9,247.90,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:28 POS:06,MFV 02054,3,4/25/2013 23:28,4/25/2013 23:34,0:06:02,,,,,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,55,MFV 02054,BLK:05 PLN:28 POS:06,250.90,
T64-B03,WT-116:SO14,James,Wood,1,BLK:05 PLN:30 POS:04,MFV 02055,244,4/15/2013 7:25,4/15/2013 9:58,2:32:48,delay due to spread sheet/ scanner issues 30 minutes,,,,244.00,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:30 POS:04,MFV 02055,3.4,4/26/2013 3:10,4/26/2013 3:15,0:05:07,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,,BLK:05 PLN:30 POS:02,MFV 04565,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,56,MFV 02055,BLK:05 PLN:30 POS:04,247.40,
T064-B03,WT-116:S014,daniel,jason,5,BLK:05 PLN:16 POS:03,MFV 02057,249.8,4/12/2013 0:23,4/12/2013 2:18,1:54:25,,,,,249.80,T59-B03,WT-165:S016,jason,tommy,5,BLK:05 PLN:16 POS:03,MFV 02057,1.5,4/29/2013 6:55,4/29/2013 7:07,0:12:45,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,57,MFV 02057,BLK:05 PLN:16 POS:03,251.30,
T64-B04,WT-165-S014,James,Wood,1,BLK:05 PLN:30 POS:05,MFV 02059,247.8,4/15/2013 12:43,4/15/2013 14:46,2:03:25,,,,,247.80,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:30 POS:05,MFV 02059,2.2,4/26/2013 2:01,4/26/2013 2:07,0:06:13,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:30 POS:04,MFV 02055,1.3,5/28/2014 12:37,5/28/2014 12:44,0:07:26,"1/2""",,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,58,MFV 02059,BLK:05 PLN:30 POS:05,251.30,
T064-B03,WT-163:S015,daniel,jason,1,BLK:05 PLN:28 POS:07,MFV 02060,249.1,4/16/2013 0:56,4/16/2013 2:58,2:01:33,,,,,249.10,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:28 POS:07,MFV 02060,4.7,4/25/2013 21:20,4/25/2013 21:29,0:09:50,,,,,4.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,59,MFV 02060,BLK:05 PLN:28 POS:07,253.80,
T64-B03,WT-116:SO14,James,Wood,9,BLK:05 PLN:04 POS:04,MFV 02061,131.4,4/15/2013 9:59,4/15/2013 12:40,2:41:48,tanker swap 40 minutes,T64-B04,WT-165-S014,114,245.40,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:04 POS:04,MFV 02061,2.8,4/26/2013 2:35,4/26/2013 2:40,0:04:36,,,,,2.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,60,MFV 02061,BLK:05 PLN:04 POS:04,248.20,
T064-B03,WT-166:S015,daniel,jason,5,BLK:05 PLN:16 POS:02,MFV 02064,250.4,4/11/2013 19:51,4/11/2013 21:49,1:57:18,,,,,250.40,T59-B03,WT-165:S016,jason,tommy,5,BLK:05 PLN:16 POS:02,MFV 02064,4.4,4/29/2013 9:08,4/29/2013 9:23,0:14:49,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,61,MFV 02064,BLK:05 PLN:16 POS:02,254.80,
T64-B03,WT-169-S014,James,Wood,1,BLK:05 PLN:28 POS:08,MFV 02069,237.4,4/16/2013 9:41,4/16/2013 11:57,2:16:08,,,,,237.40,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:28 POS:08,MFV 02069,1.5,4/25/2013 19:25,4/25/2013 19:25,0:07:25,,,,,1.50,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:28 POS:08,MFV 02069,0.7,5/27/2014 13:55,5/27/2014 14:02,0:07:11,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,62,MFV 02069,BLK:05 PLN:28 POS:08,239.60,
T64-B03,WT-169-S014,James,Wood,1,BLK:05 PLN:28 POS:09,MFV 02072,110.2,4/16/2013 15:16,4/16/2013 18:43,3:26:52,tanker swap 4:15 delay due to hot oil in tanker ,T64-B03,WT-166-SO16,138.9,249.10,T59-B03,WT-165:S016,galvin,blackmer,4,BLK:05 PLN:28 POS:09,MFV 02072,3.9,4/25/2013 16:27,4/25/2013 16:33,0:06:33,,,,,3.90,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:28 POS:09,MFV 02072,1.4,5/23/2014 14:14,5/23/2014 14:19,0:05:06,"1 7/16""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,63,MFV 02072,BLK:05 PLN:28 POS:09,254.40,
T064-B03,WT-166:S015,daniel,jason,1,BLK:05 PLN:30 POS:03,MFV 02115,47.9,4/11/2013 21:53,4/12/2013 0:26,2:33:07,swap,T064-B03,WT-116:S014,197.9,245.80,T59-B03,WT-165:S016,jason,tommy,5,BLK:05 PLN:30 POS:03,MFV 02115,3.4,4/29/2013 8:18,4/29/2013 8:35,0:16:17,,,,,3.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,64,MFV 02115,BLK:05 PLN:30 POS:03,249.20,
T064-B03,WT-164:S013,jason,tommy,5,BLK:05 PLN:16 POS:00,MFV 02119,125.2,4/11/2013 2:58,,,,T064-B03,WT-164:S013,122.8,248.00,T59-B03,WT-165:S016,jason,tommy,11,BLK:05 PLN:16 POS:00,MFV 02119,2,4/29/2013 14:30,4/29/2013 14:34,0:04:15,,,,,2.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,65,MFV 02119,BLK:05 PLN:16 POS:00,250.00,
T64-B03,WT-169-S014,James,Wood,5,BLK:05 PLN:16 POS:08,MFV 02121,249.9,4/16/2013 9:40,4/16/2013 11:54,2:13:33,,,,,249.90,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:16 POS:08,MFV 02121,1.3,4/25/2013 17:54,4/25/2013 18:03,0:09:02,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,66,MFV 02121,BLK:05 PLN:16 POS:08,251.20,
T064-B03,WT-163:S015,daniel,jason,5,BLK:05 PLN:16 POS:07,MFV 02124,247.7,4/16/2013 0:58,4/16/2013 2:59,2:01:50,,,,,247.70,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:16 POS:07,MFV 02124,3.3,4/25/2013 20:24,4/25/2013 20:33,0:09:05,,,,,3.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 02124,BLK:05 PLN:16 POS:07,251.00,
T64-B04,WT-165-S014,James,Wood,5,BLK:05 PLN:16 POS:05,MFV 02126,249.1,4/15/2013 14:46,4/15/2013 16:59,2:13:00,,,,,249.10,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:16 POS:05,MFV 02126,5.2,4/26/2013 1:00,4/26/2013 1:11,0:11:21,,,,,5.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 02126,BLK:05 PLN:16 POS:05,254.30,
T064-B03,WT-116:S016,daniel,jason,11,BLK:05 PLN:02 POS:11,MFV 02135,226.2,4/16/2013 23:59,4/17/2013 3:02,3:02:11,swap,T064-B03,WT-164:S014,22.2,248.40,T59-B03,WT-165:S016,galvin,blackmer,5,BLK:05 PLN:02 POS:11,MFV 02135,1.7,4/25/2013 13:34,4/25/2013 13:35,0:01:03,,,,,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,69,MFV 02135,BLK:05 PLN:02 POS:11,250.10,
T064-B03,WT-169:S014,daniel,jason,11,BLK:05 PLN:02 POS:08,MFV 02137,181.1,4/16/2013 2:45,4/16/2013 9:26,6:40:54,,T064-B03,WT-163:S015,67.2,248.30,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:02 POS:08,MFV 02137,4.1,4/25/2013 18:06,4/25/2013 18:18,0:11:48,,,,,4.10,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:02 POS:08,MFV 02137,0.6,5/27/2014 13:00,5/27/2014 13:02,0:02:24,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 02137,BLK:05 PLN:02 POS:08,253.00,
T064-B03,WT-169:S014,daniel,jason,9,BLK:05 PLN:06 POS:08,MFV 02178,170.2,4/16/2013 2:37,4/16/2013 9:21,6:43:18,,T064-B03,WT-163:S015,77.9,248.10,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:06 POS:08,MFV 02178,2.8,4/25/2013 18:33,4/25/2013 18:43,0:09:09,,,,,2.80,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:06 POS:08,MFV 02178,0.7,5/27/2014 13:11,5/27/2014 13:14,0:03:24,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 02178,BLK:05 PLN:06 POS:08,251.60,
T064-B04,WT-165:S014,daniel,jason,11,BLK:05 PLN:02 POS:06,MFV 02180,218.2,4/15/2013 18:29,4/15/2013 20:49,2:19:41,swap,T064-B03,WT-163:S015,28.4,246.60,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:02 POS:06,MFV 02180,4.9,4/25/2013 22:48,4/25/2013 22:50,0:01:37,,,,,4.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 02180,BLK:05 PLN:02 POS:06,251.50,
T064-B03,WT-166:S015,daniel,jason,11,BLK:05 PLN:02 POS:03,MFV 02181,65.6,4/11/2013 21:47,4/12/2013 0:13,2:25:56,swap,T064-B03,WT-116:S014,181.9,247.50,T59-B03,WT-165:S016,jason,tommy,4,BLK:05 PLN:02 POS:03,MFV 02181,4.8,4/29/2013 7:08,4/29/2013 7:28,0:20:26,,,,,4.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 02181,BLK:05 PLN:02 POS:03,252.30,
T064-B03,WT-163:S015,daniel,jason,11,BLK:05 PLN:02 POS:07,MFV 02183,246.8,4/15/2013 22:46,4/16/2013 0:45,1:59:05,,,,,246.80,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:02 POS:07,MFV 02183,4.5,4/25/2013 20:30,4/25/2013 20:35,0:05:29,,,,,4.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,74,MFV 02183,BLK:05 PLN:02 POS:07,251.30,
T064-B03,WT-164:S014,daniel,jason,8,BLK:05 PLN:08 POS:11,MFV 02186,247.3,4/17/2013 3:05,4/17/2013 9:09,6:04:18,,,,,247.30,T59-B03,WT-165:S016,galvin,blackmer,5,BLK:05 PLN:08 POS:11,MFV 02186,2.2,4/25/2013 13:41,4/25/2013 13:44,0:03:54,,,,,2.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 02186,BLK:05 PLN:08 POS:11,249.50,
T64-B03,WT-169-S014,James,Wood,8,BLK:05 PLN:08 POS:08,MFV 02189,249.7,4/16/2013 9:29,4/16/2013 11:32,2:03:16,,,,,249.70,T59-B03,WT-165:S016,daniel,jason,4,BLK:05 PLN:08 POS:08,MFV 02189,1.5,4/25/2013 18:43,4/25/2013 18:54,0:11:27,,,,,1.50,T64-B13,WT163:SO66,Larry,Jay,4,BLK:05 PLN:10 POS:08,MFV 01873,0.3,5/27/2014 13:15,5/27/2014 13:17,0:01:31,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 02189,BLK:05 PLN:08 POS:08,251.50,
T064-B03,WT-164:S013,galvin,,11,BLK:05 PLN:02 POS:01,MFV 02190,,4/11/2013 13:18,4/11/2013 15:56,2:38:24,,T64-B03,WT-166-S015,248.9,248.90,T59-B03,WT-165:S016,jason,tommy,12,BLK:05 PLN:02 POS:01,MFV 02190,4,4/29/2013 12:03,4/29/2013 12:17,0:13:51,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,77,MFV 02190,BLK:05 PLN:02 POS:01,252.90,
T64-B03,WT-169-S014,James,Wood,11,BLK:05 PLN:02 POS:09,MFV 02191,247.5,4/16/2013 12:49,4/16/2013 15:07,2:18:39,,,,,247.50,T59-B03,WT-165:S016,galvin,blackmer,5,BLK:05 PLN:02 POS:09,MFV 02191,3.8,4/25/2013 16:06,4/25/2013 16:12,0:05:32,,,,,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,78,MFV 02191,BLK:05 PLN:02 POS:09,251.30,
T064-B03,WT-116:S016,daniel,jason,11,BLK:05 PLN:02 POS:10,MFV 02267,251.9,4/16/2013 18:50,4/16/2013 21:35,2:45:04,,,,,251.90,T59-B03,WT-165:S016,galvin,blackmer,5,BLK:05 PLN:02 POS:10,MFV 02267,0.9,4/25/2013 15:35,4/25/2013 15:37,0:02:20,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,9,BLK:05 PLN:02 POS:10,MFV 02267,1,5/23/2014 11:16,5/23/2014 11:24,0:00:13,"1/4""",,,0.00,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,79,MFV 02267,BLK:05 PLN:02 POS:10,253.80,
T064-B03,WT-116:S016,daniel,jason,1,BLK:05 PLN:28 POS:10,MFV 02302,247.1,4/16/2013 21:31,4/17/2013 0:05,2:33:43,,,,,247.10,T59-B03,WT-165:S016,galvin,blackmer,4,BLK:05 PLN:28 POS:10,MFV 02302,0.8,4/25/2013 15:47,4/25/2013 15:49,0:01:32,,,,,0.80,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:28 POS:10,MFV 02302,2.3,5/23/2014 11:40,5/23/2014 11:54,0:13:13,"2 1/4""",,,0.00,2.30,,,,,,,,0.00,,,,,,,0.00,0.00,,80,MFV 02302,BLK:05 PLN:28 POS:10,250.20,
T064-B03,WT-163:S015,daniel,jason,5,BLK:05 PLN:18 POS:07,MFV 02304,248.7,4/15/2013 22:54,4/16/2013 0:57,2:03:45,,,,,248.70,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:18 POS:07,MFV 02304,3.4,4/25/2013 20:33,4/25/2013 20:39,0:06:08,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:18 POS:07,MFV 02304,0.6,5/28/2014 7:35,5/28/2014 7:48,0:13:32,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,0.00,0.00,,81,MFV 02304,BLK:05 PLN:18 POS:07,252.70,
T064-B04,WT-165:S014,daniel,jason,4,BLK:05 PLN:22 POS:06,MFV 02305,202.2,4/15/2013 18:29,4/15/2013 20:58,2:29:36,swap,T064-B03,WT-163:S015,45.3,247.50,T59-B03,WT-165:S016,daniel,jason,5,BLK:05 PLN:22 POS:06,MFV 02305,4.7,4/25/2013 23:05,4/25/2013 23:11,0:06:29,,,,,4.70,T64-B13,WT163:S066,Larry,Brent,4,BLK:05 PLN:22 POS:06,MFV 02305,0.3,5/28/2014 8:46,5/28/2014 8:47,0:01:15,"1/8""",,,0.00,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,82,MFV 02305,BLK:05 PLN:22 POS:06,252.50,
T064-B03,WT-164:S013,jason,tommy,8,BLK:05 PLN:08 POS:00,MFV 02307,126.3,4/11/2013 2:58,,,,T064-B03,WT-164:S013,121.7,248.00,T59-B03,WT-165:S016,jason,tommy,12,BLK:05 PLN:08 POS:00,MFV 02307,1.6,4/29/2013 15:45,4/29/2013 15:49,0:03:37,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,83,MFV 02307,BLK:05 PLN:08 POS:00,249.60,
