Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B11,WT-169:S055,wood,don,8,BLK:24 PLN:12 POS:06,MFV 10239,245.9,2/3/2014 21:48,2/3/2014 23:43,1:54:38,,,,,245.90,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:12 POS:06,MFV 10239,1.3,2/12/2014 15:52,2/12/2014 15:55,0:03:40,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,79,MFV 10239,BLK:24 PLN:12 POS:06,247.20,
T64-B11,WT-169:S055,wood,don,8,BLK:24 PLN:12 POS:07,MFV 00287,57.3,2/4/2014 1:39,2/4/2014 7:59,6:19:38,swap,T59-B11,WT-164:S053,189.7,247.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:12 POS:07,MFV 00287,3.3,2/12/2014 14:21,2/12/2014 14:30,0:09:10,,,,,3.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,80,MFV 00287,BLK:24 PLN:12 POS:07,250.30,
T59-B11,WT-164:S053,Tommy ,Cole,8,BLK:24 PLN:12 POS:08,MFV 03276,249.1,2/4/2014 8:00,2/4/2014 9:58,1:58:04,,,,,249.10,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:12 POS:08,MFV 03276,1.4,2/12/2014 13:13,2/12/2014 13:16,0:03:32,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,81,MFV 03276,BLK:24 PLN:12 POS:08,250.50,
T64-B11,WT-163:S057,wood,don,8,BLK:24 PLN:12 POS:09,MFV 10160,244.1,2/4/2014 17:47,2/4/2014 20:14,2:27:09,delay due to cold oil,,,,244.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:12 POS:09,MFV 10160,2,2/12/2014 10:36,2/12/2014 10:42,0:05:50,,,,,2.00,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:12 POS:09,MFV 10160,1.5,5/15/2014 8:31,5/15/2014 8:41,0:10:02,"1""",,,0.00,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,82,MFV 10160,BLK:24 PLN:12 POS:09,247.60,
T64-B11,WT-163:S057,wood,don,8,BLK:24 PLN:12 POS:10,MFV 10116,230.9,2/4/2014 22:22,2/5/2014 1:16,2:53:36,swap,T59-B11,WT-166:S059,12.2,243.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:12 POS:10,MFV 10116,1.3,2/12/2014 8:46,2/12/2014 8:54,0:07:43,,,,,1.30,T64-B13,WT163:S066,Trina,Larry,,BLK:24 PLN:12 POS:10,MFV 10116,0,,,,Dip stick FULL,,,0.00,0.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:12 POS:10,MFV 10116,1.8,8/12/2014 12:37,8/12/2014 12:47,0:09:45,"5/8""",,,0.00,1.80,,83,MFV 10116,BLK:24 PLN:12 POS:10,246.20,
T59-B11,WT-166:S059,galvin,tommy,8,BLK:24 PLN:12 POS:11,MFV 10148,246.1,2/5/2014 7:13,2/5/2014 9:30,2:17:15,,,,,246.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:12 POS:11,MFV 10148,0.8,2/12/2014 7:54,2/12/2014 7:56,0:01:51,,,,,0.80,T64-B13,WT166:S066,Trina,Larry,9,BLK:24 PLN:12 POS:11,MFV 10148,2.4,5/13/2014 13:39,5/13/2014 13:54,0:15:40,"3/4""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,84,MFV 10148,BLK:24 PLN:12 POS:11,249.30,
T64-B11,WT-165:S056,galvin,tommy,8,BLK:24 PLN:14 POS:00,MFV 01285,178.6,1/30/2014 22:51,1/31/2014 0:42,1:50:45,swap 10 min.,T64-B11,WT-166:S058,68.4,247.00,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:14 POS:00,MFV 01285,3.4,2/13/2014 7:21,2/13/2014 7:32,0:10:17,,,,,3.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,85,MFV 01285,BLK:24 PLN:14 POS:00,250.40,
T64-B11,WT-166:S058,galvin,tommy,8,BLK:24 PLN:14 POS:01,MFV 01555,248,1/31/2014 2:50,1/31/2014 8:14,5:24:16,,,,,248.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:14 POS:01,MFV 01555,1.5,2/13/2014 2:44,2/13/2014 2:48,0:03:29,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,86,MFV 01555,BLK:24 PLN:14 POS:01,249.50,
T64-B11,WT-166:S058,jason,larry,8,BLK:24 PLN:14 POS:02,MFV 10247,242,1/31/2014 9:28,1/31/2014 11:12,1:44:07,,,,,242.00,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:14 POS:02,MFV 10247,5.5,2/13/2014 0:08,2/13/2014 0:24,0:16:27,,,,,5.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,87,MFV 10247,BLK:24 PLN:14 POS:02,247.50,
T64-B11,WT-168:S030,jason,larry,8,BLK:24 PLN:14 POS:03,MFV 03230,243.8,1/31/2014 14:30,1/31/2014 16:15,1:45:22,,,,,243.80,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:14 POS:03,MFV 03230,4,2/12/2014 22:09,2/12/2014 22:21,0:12:15,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,88,MFV 03230,BLK:24 PLN:14 POS:03,247.80,
T64-B11,WT-168:S030,Galvin,Jason,8,BLK:24 PLN:14 POS:04,MFV 00385,111.7,2/3/2014 7:57,2/3/2014 10:32,2:34:54,swap 20 minutes,T64-B11,WT-116:S056,134.2,245.90,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:14 POS:04,MFV 00385,4.2,2/12/2014 20:58,2/12/2014 21:07,0:08:53,,,,,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,89,MFV 00385,BLK:24 PLN:14 POS:04,250.10,
T64-B11,WT-116:S056,Galvin,Jason,8,BLK:24 PLN:14 POS:05,MFV 10254,241.9,2/3/2014 12:19,2/3/2014 14:09,1:49:45,,,,,241.90,T59-B11,WT-165:S058,wood,don,5,BLK:24 PLN:14 POS:05,MFV 10254,4.8,2/12/2014 18:47,2/12/2014 19:00,0:13:32,,,,,4.80,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:14 POS:05,MFV 10254,0.8,5/16/2014 15:41,5/16/2014 15:47,0:05:41,"1/4"" ",,,0.00,0.80,,,,,,,,0.00,,,,,,,0.00,0.00,,90,MFV 10254,BLK:24 PLN:14 POS:05,247.50,
T64-B11,WT-169:S055,wood,don,8,BLK:24 PLN:14 POS:06,MFV 00917,246.1,2/3/2014 19:59,2/3/2014 21:48,1:49:06,,,,,246.10,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:14 POS:06,MFV 00917,1.9,2/12/2014 15:55,2/12/2014 16:02,0:07:07,,,,,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,91,MFV 00917,BLK:24 PLN:14 POS:06,248.00,
T64-B11,WT-169:S055,wood,don,8,BLK:24 PLN:14 POS:07,MFV 00892,245.7,2/3/2014 23:43,2/4/2014 1:39,1:55:42,,,,,245.70,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:14 POS:07,MFV 00892,1.8,2/12/2014 14:31,2/12/2014 14:41,0:10:15,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,92,MFV 00892,BLK:24 PLN:14 POS:07,247.50,
T59-B11,WT-164:S053,Tommy ,Cole,8,BLK:24 PLN:14 POS:08,MFV 00898,247.7,2/4/2014 9:58,2/4/2014 11:55,1:57:05,,,,,247.70,T59-B11,WT-165:S058,galvin,jason,5,BLK:24 PLN:14 POS:08,MFV 00898,1.2,2/12/2014 13:17,2/12/2014 13:20,0:03:26,,,,,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,93,MFV 00898,BLK:24 PLN:14 POS:08,248.90,
T59-B11,WT-164:S053,Tommy ,Cole,8,BLK:24 PLN:14 POS:09,MFV 00905,97.7,2/4/2014 14:42,2/4/2014 17:47,3:04:38,Swap,T64-B11,WT-163:S057,150,247.70,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:14 POS:09,MFV 00905,2.9,2/12/2014 10:42,2/12/2014 10:49,0:06:40,,,,,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,94,MFV 00905,BLK:24 PLN:14 POS:09,250.60,
T64-B11,WT-163:S057,wood,don,8,BLK:24 PLN:14 POS:10,MFV 00249,249.1,2/4/2014 20:14,2/4/2014 22:22,2:07:20,,,,,249.10,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:14 POS:10,MFV 00249,1.2,2/12/2014 8:54,2/12/2014 8:59,0:04:49,,,,,1.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,95,MFV 00249,BLK:24 PLN:14 POS:10,250.30,
T59-B11,WT-166:S059,wood,don,8,BLK:24 PLN:14 POS:11,MFV 10207,246.7,2/5/2014 1:16,2/5/2014 7:12,5:55:57,,,,,246.70,T59-B11,WT-165:S058,galvin,jason,10,BLK:24 PLN:14 POS:11,MFV 10207,1.4,2/12/2014 7:56,2/12/2014 8:00,0:03:36,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,96,MFV 10207,BLK:24 PLN:14 POS:11,248.10,
T64-B11,WT-165:S056,galvin,tommy,7,BLK:24 PLN:16 POS:00,MFV 10180,244.4,1/30/2014 21:09,1/30/2014 22:54,1:44:58,,,,,244.40,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:00,MFV 10180,2.7,2/13/2014 2:54,2/13/2014 3:02,0:08:46,,,,,2.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,97,MFV 10180,BLK:24 PLN:16 POS:00,247.10,
T64-B11,WT-166:S058,galvin,tommy,7,BLK:24 PLN:16 POS:01,MFV 10187,242.3,1/31/2014 1:09,1/31/2014 2:48,1:38:53,,,,,242.30,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:01,MFV 10187,2.5,2/13/2014 1:39,2/13/2014 1:45,0:05:59,,,,,2.50,T64-B13,WT163:S066,Ron,Cole,,BLK:24 PLN:16 POS:01,MFV 10187,0,,,,Full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:16 POS:01,MFV 10187,0.6,8/14/2014 13:04,8/14/2014 13:07,0:03:08,"1/8""",,,0.00,0.60,,98,MFV 10187,BLK:24 PLN:16 POS:01,245.40,
T64-B11,WT-166:S058,jason,larry,7,BLK:24 PLN:16 POS:02,MFV 03170,32.2,1/31/2014 10:56,1/31/2014 14:12,3:16:05,swap,T64-B11,WT-168:S030,210.9,243.10,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:02,MFV 03170,3,2/12/2014 23:28,2/12/2014 23:35,0:06:53,,,,,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,99,MFV 03170,BLK:24 PLN:16 POS:02,246.10,
T64-B11,WT-168:S030,jason,larry,7,BLK:24 PLN:16 POS:03,MFV 00895,245.5,1/31/2014 15:53,2/3/2014 7:27,63:34:05,,,,,245.50,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:03,MFV 00895,4.9,2/12/2014 21:28,2/12/2014 21:39,0:10:42,,,,,4.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,100,MFV 00895,BLK:24 PLN:16 POS:03,250.40,
T64-B11,WT-116:S056,Galvin,Jason,7,BLK:24 PLN:16 POS:04,MFV 10218,243,2/3/2014 9:59,2/3/2014 12:10,2:11:15,,,,,243.00,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:04,MFV 10218,1.5,2/12/2014 20:16,2/12/2014 20:21,0:04:55,,,,,1.50,T64-B13,WT163:S066,Ron,Cole,,BLK:24 PLN:16 POS:04,MFV 10218,0,,,,Full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:16 POS:04,MFV 10218,1.1,8/14/2014 8:16,8/14/2014 8:22,0:05:26,1/8'',,,0.00,1.10,,101,MFV 10218,BLK:24 PLN:16 POS:04,245.60,
T64-B11,WT-116:S056,Galvin,Jason,7,BLK:24 PLN:16 POS:05,MFV 10225,244.3,2/3/2014 14:10,2/3/2014 16:24,2:14:29,,,,,244.30,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:16 POS:05,MFV 10225,2,2/12/2014 17:55,2/12/2014 18:01,0:05:30,,,,,2.00,T64-B13,WT163:S066,Ron,Cole,,BLK:24 PLN:16 POS:05,MFV 10225,0,,,,Full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:16 POS:05,MFV 10225,0.6,8/13/2014 15:24,8/13/2014 15:28,0:04:10,"1/8""",,,0.00,0.60,,102,MFV 10225,BLK:24 PLN:16 POS:05,246.90,
T64-B11,WT-169:S055,wood,don,7,BLK:24 PLN:16 POS:06,MFV 00255,249.8,2/3/2014 21:40,2/3/2014 23:32,1:52:14,,,,,249.80,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:06,MFV 00255,1.7,2/12/2014 15:04,2/12/2014 15:10,0:05:56,,,,,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,103,MFV 00255,BLK:24 PLN:16 POS:06,251.50,
T64-B11,WT-169:S055,wood,don,7,BLK:24 PLN:16 POS:07,MFV 10169,96.1,2/4/2014 1:22,2/4/2014 7:38,6:15:12,swap,T59-B11,WT-164:S053,147.9,244.00,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:07,MFV 10169,2.7,2/12/2014 13:35,2/12/2014 13:42,0:07:04,,,,,2.70,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:16 POS:07,MFV 10169,0.7,5/15/2014 13:55,5/15/2014 14:01,0:05:52,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,0.00,0.00,,104,MFV 10169,BLK:24 PLN:16 POS:07,247.40,
T59-B11,WT-164:S053,Tommy ,Cole,7,BLK:24 PLN:16 POS:08,MFV 10212,246.2,2/4/2014 7:40,2/4/2014 9:35,1:54:39,,,,,246.20,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:08,MFV 10212,1.6,2/12/2014 11:33,2/12/2014 11:37,0:03:59,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,105,MFV 10212,BLK:24 PLN:16 POS:08,247.80,
T64-B11,WT-163:S057,wood,don,7,BLK:24 PLN:16 POS:09,MFV 10230,241.2,2/4/2014 17:46,2/4/2014 20:08,2:22:27,delay due to cold oil,,,,241.20,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:09,MFV 10230,3.6,2/12/2014 10:06,2/12/2014 10:16,0:09:49,,,,,3.60,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:16 POS:09,MFV 10230,1.1,5/15/2014 8:15,5/15/2014 8:31,0:15:23,"3/4""",,,0.00,1.10,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:16 POS:09,MFV 10230,0.9,8/12/2014 15:28,8/12/2014 15:32,0:04:40,"1/16""",,,0.00,0.90,,106,MFV 10230,BLK:24 PLN:16 POS:09,246.80,
T64-B11,WT-163:S057,wood,don,7,BLK:24 PLN:16 POS:10,MFV 10214,241.6,2/4/2014 22:06,2/5/2014 1:15,3:08:40,swap,T59-B11,WT-166:S059,0.8,242.40,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:10,MFV 10214,1.8,2/12/2014 8:10,2/12/2014 8:15,0:04:55,,,,,1.80,T64-B13,WT163:S066,Trina,Larry,9,BLK:24 PLN:16 POS:10,MFV 10214,1,5/14/2014 9:15,5/14/2014 9:22,0:06:51,"1/2"" low",,,0.00,1.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:16 POS:10,MFV 10214,0.7,8/12/2014 12:47,8/12/2014 12:54,0:06:58,"1/8""",,,0.00,0.70,,107,MFV 10214,BLK:24 PLN:16 POS:10,245.90,
T59-B11,WT-166:S059,galvin,tommy,7,BLK:24 PLN:16 POS:11,MFV 10136,237.9,2/5/2014 7:13,2/5/2014 9:29,2:16:26,,,,,237.90,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:16 POS:11,MFV 10136,1.8,2/12/2014 7:21,2/12/2014 7:27,0:06:52,,,,,1.80,T64-B13,WT166:S066,Trina,Larry,9,BLK:24 PLN:16 POS:11,MFV 10136,0,,,,full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:16 POS:11,MFV 10136,3.4,8/12/2014 9:20,8/12/2014 9:35,0:15:24,full,,,0.00,3.40,,108,MFV 10136,BLK:24 PLN:16 POS:11,243.10,
T64-B11,WT-165:S056,galvin,tommy,7,BLK:24 PLN:18 POS:00,MFV 04120,164.7,1/30/2014 22:54,1/31/2014 0:47,1:52:47,swap 10 min.,T64-B11,WT-166:S058,68.6,233.30,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:00,MFV 04120,1.6,2/13/2014 3:02,2/13/2014 3:07,0:04:48,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,9,BLK:24 PLN:18 POS:00,MFV 04120,1.1,5/20/2014 8:16,5/20/2014 8:28,0:11:42,"3/4""",,,0.00,1.10,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:18 POS:00,MFV 04120,0.5,8/14/2014 14:06,8/14/2014 14:08,0:02:27,"1/16""",,,0.00,0.50,,109,MFV 04120,BLK:24 PLN:18 POS:00,236.50,
T64-B11,WT-166:S058,galvin,tommy,7,BLK:24 PLN:18 POS:01,MFV 10219,236.1,1/31/2014 2:48,1/31/2014 8:09,5:20:21,,,,,236.10,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:01,MFV 10219,2.1,2/13/2014 1:45,2/13/2014 1:52,0:06:20,,,,,2.10,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:18 POS:01,MFV 10219,0.4,5/19/2014 15:45,5/19/2014 15:49,0:03:22,"1/8""",,,0.00,0.40,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:18 POS:01,MFV 10219,0.7,8/14/2014 13:07,8/14/2014 13:11,0:03:51,"1/8""",,,0.00,0.70,,110,MFV 10219,BLK:24 PLN:18 POS:01,239.30,
T64-B11,WT-166:S058,jason,larry,7,BLK:24 PLN:18 POS:02,MFV 10206,239.5,1/31/2014 9:10,1/31/2014 10:55,1:45:30,,,,,239.50,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:02,MFV 10206,0.3,2/12/2014 23:36,2/12/2014 23:39,0:03:28,,,,,0.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,111,MFV 10206,BLK:24 PLN:18 POS:02,239.80,
T64-B11,WT-168:S030,jason,larry,7,BLK:24 PLN:18 POS:03,MFV 10210,239.5,1/31/2014 14:12,1/31/2014 15:53,1:40:53,,,,,239.50,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:03,MFV 10210,3.6,2/12/2014 21:39,2/12/2014 21:47,0:07:37,,,,,3.60,T64-B13,WT163:S066,Ron,Cole,,BLK:24 PLN:18 POS:03,MFV 10210,0,,,,Full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Cole,2,BLK:24 PLN:18 POS:03,MFV 10210,1.2,8/14/2014 9:53,8/14/2014 10:00,0:07:02,"1/4""",,,0.00,1.20,,112,MFV 10210,BLK:24 PLN:18 POS:03,244.30,
T64-B11,WT-168:S030,Galvin,Jason,7,BLK:24 PLN:18 POS:04,MFV 10226,206.8,2/3/2014 7:27,2/3/2014 9:59,2:31:35,swap 20 minutes,T64-B11,WT-116:S056,44.7,251.50,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:04,MFV 10226,1.5,2/12/2014 20:21,2/12/2014 20:25,0:03:40,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,113,MFV 10226,BLK:24 PLN:18 POS:04,253.00,
T64-B11,WT-116:S056,Galvin,Jason,7,BLK:24 PLN:18 POS:05,MFV 10203,237.6,2/3/2014 12:15,2/3/2014 14:09,1:53:39,,,,,237.60,T59-B11,WT-165:S058,wood,don,8,BLK:24 PLN:18 POS:05,MFV 10203,2,2/12/2014 18:01,2/12/2014 18:11,0:09:51,,,,,2.00,T64-B13,WT163:S066,Ron,Cole,9,BLK:24 PLN:18 POS:05,MFV 10203,1.2,5/19/2014 7:08,5/19/2014 7:17,0:09:17,"1/2""",,,0.00,1.20,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:18 POS:05,MFV 10203,1.1,8/13/2014 15:29,8/13/2014 15:40,0:10:52,"1/4""",,,0.00,1.10,,114,MFV 10203,BLK:24 PLN:18 POS:05,241.90,
T64-B11,WT-169:S055,wood,don,7,BLK:24 PLN:18 POS:06,MFV 10175,241.8,2/3/2014 19:55,2/3/2014 21:39,1:44:08,,,,,241.80,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:06,MFV 10175,2.9,2/12/2014 15:10,2/12/2014 15:17,0:06:57,,,,,2.90,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:18 POS:06,MFV 10175,2.1,5/16/2014 8:29,5/16/2014 8:43,0:13:19,"7/8""",,,0.00,2.10,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:18 POS:06,MFV 10175,0.6,8/13/2014 12:17,8/13/2014 12:20,0:03:47,"1/8""",,,0.00,0.60,,115,MFV 10175,BLK:24 PLN:18 POS:06,247.40,
T64-B11,WT-169:S055,wood,don,7,BLK:24 PLN:18 POS:07,MFV 03976,244.7,2/3/2014 23:33,2/4/2014 1:22,1:48:54,,,,,244.70,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:07,MFV 03976,4.4,2/12/2014 13:42,2/12/2014 13:55,0:12:13,,,,,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,116,MFV 03976,BLK:24 PLN:18 POS:07,249.10,
T59-B11,WT-164:S053,Tommy ,Cole,7,BLK:24 PLN:18 POS:08,MFV 03232,243.2,2/4/2014 9:36,2/4/2014 11:27,1:51:17,,,,,243.20,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:08,MFV 03232,3.3,2/12/2014 11:37,2/12/2014 11:45,0:07:42,,,,,3.30,T64-B13,WT163:S066,Trina,Brent,9,BLK:24 PLN:18 POS:08,MFV 03232,1.4,5/15/2014 10:56,5/15/2014 11:11,0:14:52,"1""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,117,MFV 03232,BLK:24 PLN:18 POS:08,247.90,
T59-B11,WT-164:S053,Tommy ,Cole,7,BLK:24 PLN:18 POS:09,MFV 00007,101.8,2/4/2014 14:42,2/4/2014 17:45,3:02:53,Swap,T64-B11,WT-163:S057,149.6,251.40,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:09,MFV 00007,1.8,2/12/2014 10:16,2/12/2014 10:23,0:06:46,,,,,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,118,MFV 00007,BLK:24 PLN:18 POS:09,253.20,
T64-B11,WT-163:S057,wood,don,7,BLK:24 PLN:18 POS:10,MFV 00942,241.2,2/4/2014 20:08,2/4/2014 22:06,1:58:00,,,,,241.20,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:10,MFV 00942,2.4,2/12/2014 8:15,2/12/2014 8:21,0:05:40,,,,,2.40,T64-B13,WT163:S066,Trina,Larry,9,BLK:24 PLN:18 POS:10,MFV 00942,3,5/14/2014 9:44,5/14/2014 9:59,0:14:57,"1.25""",,,0.00,3.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:18 POS:10,MFV 00942,0.9,8/12/2014 12:54,8/12/2014 13:00,0:05:47,"1/16""",,,0.00,0.90,,119,MFV 00942,BLK:24 PLN:18 POS:10,247.50,
T59-B11,WT-166:S059,wood,don,7,BLK:24 PLN:18 POS:11,MFV 10086,242,2/5/2014 1:15,2/5/2014 7:11,5:56:16,,,,,242.00,T59-B11,WT-165:S058,galvin,jason,8,BLK:24 PLN:18 POS:11,MFV 10086,1.3,2/12/2014 7:28,2/12/2014 7:31,0:03:25,,,,,1.30,T64-B13,WT166:S066,Trina,Larry,9,BLK:24 PLN:18 POS:11,MFV 10086,0,,,,verified full,,,0.00,0.00,T64-B13,WT169:S064,Larry,Brent,2,BLK:24 PLN:18 POS:11,MFV 10086,3.2,8/12/2014 9:37,8/12/2014 9:50,0:13:22,full,,,0.00,3.20,,120,MFV 10086,BLK:24 PLN:18 POS:11,246.50,
