Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T64-B07,WT-166:S037,larry,james,1,BLK:14 PLN:11 POS:00,MFV 07064,33.3,9/3/2013 22:48,9/4/2013 1:30,2:42:10,swap,T64-B07,WT-164:S035,216.5,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 07064,BLK:14 PLN:11 POS:00,249.80
T64-B07,WT-166:S037,larry,james,3,BLK:14 PLN:11 POS:02,MFV 07093,14.8,9/3/2013 22:58,9/4/2013 1:40,2:41:30,swap,T64-B07,WT-164:S035,235.8,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 07093,BLK:14 PLN:11 POS:02,250.60
T64-B07,WT-166:S037,larry,james,6,BLK:14 PLN:11 POS:04,MFV 07099,28.9,9/3/2013 22:50,9/4/2013 1:34,2:43:47,swap,T64-B07,WT-164:S035,222.9,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 07099,BLK:14 PLN:11 POS:04,251.80
T64-B07,WT-166:S037,larry,james,8,BLK:14 PLN:11 POS:06,MFV 07032,68.1,9/3/2013 22:29,9/4/2013 1:08,2:38:30,swap,T64-B07,WT-164:S035,180.8,248.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 07032,BLK:14 PLN:11 POS:06,248.90
T64-B07,WT-166:S037,larry,james,10,BLK:14 PLN:11 POS:08,MFV 07065,61.1,9/3/2013 22:33,9/4/2013 1:13,2:40:15,swap,T64-B07,WT-164:S035,189.6,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 07065,BLK:14 PLN:11 POS:08,250.70
T64-B07,WT-166:S037,larry,james,12,BLK:14 PLN:11 POS:10,MFV 07081,1.7,9/3/2013 23:06,9/4/2013 1:50,2:43:21,swap,T64-B07,WT-164:S035,250.2,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 07081,BLK:14 PLN:11 POS:10,251.90
T64-B07,WT-164:S035,larry,james,1,BLK:14 PLN:11 POS:01,MFV 07085,250.1,9/4/2013 1:31,9/4/2013 7:20,5:48:48,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 07085,BLK:14 PLN:11 POS:01,250.10
T64-B07,WT-164:S035,larry,james,3,BLK:14 PLN:11 POS:03,MFV 07096,250.4,9/4/2013 1:40,9/4/2013 7:28,5:47:42,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 07096,BLK:14 PLN:11 POS:03,250.40
T64-B07,WT-164:S035,larry,james,6,BLK:14 PLN:11 POS:05,MFV 07072,249.9,9/4/2013 1:35,9/4/2013 7:24,5:49:07,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 07072,BLK:14 PLN:11 POS:05,249.90
T64-B07,WT-164:S035,larry,james,8,BLK:14 PLN:11 POS:07,MFV 07080,247.1,9/4/2013 1:09,9/4/2013 6:53,5:44:34,,,,,247.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 07080,BLK:14 PLN:11 POS:07,247.10
T64-B07,WT-164:S035,larry,james,10,BLK:14 PLN:11 POS:09,MFV 07078,251.4,9/4/2013 1:16,9/4/2013 7:02,5:45:50,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 07078,BLK:14 PLN:11 POS:09,251.40
T64-B07,WT-164:S035,larry,james,12,BLK:14 PLN:11 POS:11,MFV 07035,250.4,9/4/2013 1:50,9/4/2013 7:39,5:48:52,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 07035,BLK:14 PLN:11 POS:11,250.40
T64-B07,WT-164:S035,daniel,jason,1,BLK:14 PLN:13 POS:00,MFV 06997,248.7,9/4/2013 7:20,9/4/2013 9:41,2:21:19,,,,,248.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 06997,BLK:14 PLN:13 POS:00,248.70
T64-B07,WT-164:S035,daniel,jason,3,BLK:14 PLN:13 POS:02,MFV 07070,247.1,9/4/2013 7:28,9/4/2013 9:49,2:20:39,,,,,247.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 07070,BLK:14 PLN:13 POS:02,247.10
T64-B07,WT-164:S035,daniel,jason,6,BLK:14 PLN:13 POS:04,MFV 07062,249.4,9/4/2013 7:24,9/4/2013 9:46,2:22:13,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 07062,BLK:14 PLN:13 POS:04,249.40
T64-B07,WT-164:S035,daniel,jason,8,BLK:14 PLN:13 POS:06,MFV 07071,250.6,9/4/2013 6:53,9/4/2013 9:13,2:20:08,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 07071,BLK:14 PLN:13 POS:06,250.60
T64-B07,WT-164:S035,daniel,jason,10,BLK:14 PLN:13 POS:08,MFV 07037,248.8,9/4/2013 7:02,9/4/2013 9:21,2:18:51,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 07037,BLK:14 PLN:13 POS:08,248.80
T64-B07,WT-164:S035,daniel,jason,12,BLK:14 PLN:13 POS:10,MFV 07074,251.3,9/4/2013 7:41,9/4/2013 10:04,2:22:57,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 07074,BLK:14 PLN:13 POS:10,251.30
T64-B07,WT-164:S035,daniel,jason,1,BLK:14 PLN:13 POS:01,MFV 07017,250.3,9/4/2013 9:42,9/4/2013 12:04,2:21:54,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 07017,BLK:14 PLN:13 POS:01,250.30
T64-B07,WT-164:S035,daniel,jason,3,BLK:14 PLN:13 POS:03,MFV 07069,249.8,9/4/2013 9:49,9/4/2013 12:10,2:20:58,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 07069,BLK:14 PLN:13 POS:03,249.80
T64-B07,WT-164:S035,daniel,jason,6,BLK:14 PLN:13 POS:05,MFV 07055,249.9,9/4/2013 9:46,9/4/2013 12:09,2:22:32,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 07055,BLK:14 PLN:13 POS:05,249.90
T64-B07,WT-164:S035,daniel,jason,8,BLK:14 PLN:13 POS:07,MFV 07075,248.7,9/4/2013 9:14,9/4/2013 11:33,2:19:36,,,,,248.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 07075,BLK:14 PLN:13 POS:07,248.70
T64-B07,WT-164:S035,daniel,jason,10,BLK:14 PLN:13 POS:09,MFV 07059,249,9/4/2013 9:21,9/4/2013 11:40,2:19:15,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 07059,BLK:14 PLN:13 POS:09,249.00
T64-B07,WT-164:S035,daniel,jason,12,BLK:14 PLN:13 POS:11,MFV 07020,249.7,9/4/2013 10:04,9/4/2013 12:26,2:21:53,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 07020,BLK:14 PLN:13 POS:11,249.70
T64-B07,WT-164:S035,daniel,jason,1,BLK:14 PLN:15 POS:00,MFV 07022,129.2,9/4/2013 12:04,9/4/2013 14:30,2:26:20,swap,T64-B07,WT-168:S010,120,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 07022,BLK:14 PLN:15 POS:00,249.20
T64-B07,WT-164:S035,daniel,jason,3,BLK:14 PLN:15 POS:02,MFV 00407,119,9/4/2013 12:10,9/4/2013 14:37,2:26:30,swap,T64-B07,WT-168:S010,131.3,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 00407,BLK:14 PLN:15 POS:02,250.30
T64-B07,WT-164:S035,daniel,jason,6,BLK:14 PLN:15 POS:04,MFV 00415,120,9/4/2013 12:09,9/4/2013 14:38,2:28:38,swap,T64-B07,WT-168:S010,132.3,252.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 00415,BLK:14 PLN:15 POS:04,252.30
T64-B07,WT-164:S035,daniel,jason,8,BLK:14 PLN:15 POS:06,MFV 03238,185.3,9/4/2013 11:33,9/4/2013 14:00,2:26:23,swap,T64-B07,WT-168:S010,66.3,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 03238,BLK:14 PLN:15 POS:06,251.60
T64-B07,WT-164:S035,daniel,jason,10,BLK:14 PLN:15 POS:08,MFV 07005,175.2,9/4/2013 11:40,9/4/2013 14:05,2:24:30,swap,T64-B07,WT-168:S010,75.2,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 07005,BLK:14 PLN:15 POS:08,250.40
T64-B07,WT-164:S035,daniel,jason,12,BLK:14 PLN:15 POS:10,MFV 07004,90.2,9/4/2013 12:26,9/4/2013 14:55,2:28:47,swap,T64-B07,WT-168:S010,160,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 07004,BLK:14 PLN:15 POS:10,250.20
T64-B07,WT-168:S010,daniel,jason,1,BLK:14 PLN:15 POS:01,MFV 00406,250.1,9/4/2013 14:30,9/4/2013 16:49,2:18:36,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 00406,BLK:14 PLN:15 POS:01,250.10
T64-B07,WT-168:S010,daniel,jason,3,BLK:14 PLN:15 POS:03,MFV 03978,250.5,9/4/2013 14:37,9/4/2013 17:13,2:35:55,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 03978,BLK:14 PLN:15 POS:03,250.50
T64-B07,WT-168:S010,daniel,jason,6,BLK:14 PLN:15 POS:05,MFV 00411,252.7,9/4/2013 14:38,9/4/2013 17:17,2:39:00,,,,,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 00411,BLK:14 PLN:15 POS:05,252.70
T64-B07,WT-168:S010,daniel,jason,8,BLK:14 PLN:15 POS:07,MFV 03852,250.6,9/4/2013 14:00,9/4/2013 16:28,2:27:38,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 03852,BLK:14 PLN:15 POS:07,250.60
T64-B07,WT-168:S010,daniel,jason,10,BLK:14 PLN:15 POS:09,MFV 07015,249.3,9/4/2013 14:05,9/4/2013 16:28,2:22:46,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 07015,BLK:14 PLN:15 POS:09,249.30
T64-B07,WT-168:S010,daniel,jason,12,BLK:14 PLN:15 POS:11,MFV 03851,253.4,9/4/2013 14:55,9/4/2013 17:32,2:36:55,,,,,253.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 03851,BLK:14 PLN:15 POS:11,253.40
T64-B07,WT-168:S010,daniel,jason,1,BLK:14 PLN:17 POS:00,MFV 03886,251.3,9/4/2013 16:49,9/4/2013 19:17,2:28:33,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 03886,BLK:14 PLN:17 POS:00,251.30
T64-B07,WT-168:S010,daniel,jason,8,BLK:14 PLN:17 POS:06,MFV 07031,249,9/4/2013 16:28,9/4/2013 19:03,2:34:46,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 07031,BLK:14 PLN:17 POS:06,249.00
T64-B07,WT-168:S010,daniel,jason,10,BLK:14 PLN:17 POS:08,MFV 03844,251.1,9/4/2013 16:28,9/4/2013 19:01,2:33:34,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 03844,BLK:14 PLN:17 POS:08,251.10
T64-B07,WT-168:S010,galvin,blackmer,1,BLK:14 PLN:17 POS:01,MFV 06991,249,9/4/2013 19:18,9/4/2013 21:41,2:22:48,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 06991,BLK:14 PLN:17 POS:01,249.00
T64-B07,WT-168:S010,galvin,blackmer,3,BLK:14 PLN:17 POS:02,MFV 07024,249.2,9/4/2013 17:16,9/4/2013 19:52,2:35:47,,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 07024,BLK:14 PLN:17 POS:02,249.20
T64-B07,WT-168:S010,galvin,blackmer,6,BLK:14 PLN:17 POS:04,MFV 02219,253.2,9/4/2013 17:18,9/4/2013 19:50,2:31:44,,,,,253.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 02219,BLK:14 PLN:17 POS:04,253.20
T64-B07,WT-168:S010,galvin,blackmer,8,BLK:14 PLN:17 POS:07,MFV 01090,252.4,9/4/2013 19:03,9/4/2013 21:24,2:21:01,,,,,252.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 01090,BLK:14 PLN:17 POS:07,252.40
T64-B07,WT-168:S010,galvin,blackmer,10,BLK:14 PLN:17 POS:09,MFV 01717,252.1,9/4/2013 19:02,9/4/2013 21:22,2:19:49,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 01717,BLK:14 PLN:17 POS:09,252.10
T64-B07,WT-168:S010,galvin,blackmer,12,BLK:14 PLN:17 POS:10,MFV 03841,253.5,9/4/2013 17:33,9/4/2013 19:56,2:23:35,,,,,253.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 03841,BLK:14 PLN:17 POS:10,253.50
T64-B07,WT-168:S010,galvin,blackmer,1,BLK:14 PLN:19 POS:00,MFV 06947,249.6,9/4/2013 21:41,9/5/2013 0:01,2:19:22,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 06947,BLK:14 PLN:19 POS:00,249.60
T64-B07,WT-168:S010,galvin,blackmer,3,BLK:14 PLN:17 POS:03,MFV 07003,250.1,9/4/2013 19:53,9/4/2013 22:15,2:22:11,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 07003,BLK:14 PLN:17 POS:03,250.10
T64-B07,WT-168:S010,galvin,blackmer,6,BLK:14 PLN:17 POS:05,MFV 03834,251.8,9/4/2013 19:51,9/4/2013 22:14,2:23:45,,,,,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 03834,BLK:14 PLN:17 POS:05,251.80
T64-B07,WT-168:S010,galvin,blackmer,8,BLK:14 PLN:19 POS:06,MFV 03845,252.4,9/4/2013 21:25,9/4/2013 23:47,2:22:18,,,,,252.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 03845,BLK:14 PLN:19 POS:06,252.40
T64-B07,WT-168:S010,galvin,blackmer,10,BLK:14 PLN:19 POS:08,MFV 03860,252.6,9/4/2013 21:22,9/4/2013 23:44,2:21:12,,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 03860,BLK:14 PLN:19 POS:08,252.60
T64-B07,WT-168:S010,galvin,blackmer,12,BLK:14 PLN:17 POS:11,MFV 03873,253.4,9/4/2013 19:57,9/4/2013 22:23,2:25:45,,,,,253.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 03873,BLK:14 PLN:17 POS:11,253.40
T64-B07,WT-168:S010,galvin,blackmer,1,BLK:14 PLN:19 POS:01,MFV 07025,248.8,9/5/2013 0:01,9/5/2013 2:37,2:35:33,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 07025,BLK:14 PLN:19 POS:01,248.80
T64-B07,WT-168:S010,galvin,blackmer,3,BLK:14 PLN:19 POS:02,MFV 03850,170.8,9/4/2013 22:16,9/5/2013 1:00,2:44:23,,T64-B07,WT-165:S035,82,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 03850,BLK:14 PLN:19 POS:02,252.80
T64-B07,WT-168:S010,galvin,blackmer,6,BLK:14 PLN:19 POS:04,MFV 07048,170.8,9/4/2013 22:15,9/5/2013 1:01,2:46:02,,T64-B07,WT-165:S035,80,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 07048,BLK:14 PLN:19 POS:04,250.80
T64-B07,WT-168:S010,galvin,blackmer,8,BLK:14 PLN:19 POS:07,MFV 07028,9,9/4/2013 23:47,9/5/2013 2:30,2:43:04,,T64-B07,WT-165:S035,239.8,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 07028,BLK:14 PLN:19 POS:07,248.80
T64-B07,WT-168:S010,galvin,blackmer,10,BLK:14 PLN:19 POS:09,MFV 03849,15.4,9/4/2013 23:44,9/5/2013 2:27,2:42:51,,T64-B07,WT-165:S035,235.6,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 03849,BLK:14 PLN:19 POS:09,251.00
T64-B07,WT-168:S010,galvin,blackmer,12,BLK:14 PLN:19 POS:10,MFV 06979,157.1,9/4/2013 22:23,9/5/2013 1:07,2:44:17,,T64-B07,WT-165:S035,93,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 06979,BLK:14 PLN:19 POS:10,250.10
T64-B07,WT-165:S035,galvin,blackmer,1,BLK:14 PLN:21 POS:00,MFV 06951,247.9,9/5/2013 2:37,9/5/2013 8:51,6:13:28,,,,,247.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 06951,BLK:14 PLN:21 POS:00,247.90
T64-B07,WT-165:S035,galvin,blackmer,3,BLK:14 PLN:19 POS:03,MFV 03829,249.1,9/5/2013 1:01,9/5/2013 3:14,2:13:26,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 03829,BLK:14 PLN:19 POS:03,249.10
T64-B07,WT-165:S035,galvin,blackmer,6,BLK:14 PLN:19 POS:05,MFV 06960,250,9/5/2013 1:01,9/5/2013 3:20,2:18:40,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 06960,BLK:14 PLN:19 POS:05,250.00
T64-B07,WT-165:S035,galvin,blackmer,8,BLK:14 PLN:21 POS:06,MFV 06926,250.4,9/5/2013 2:31,9/5/2013 8:43,6:12:26,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 06926,BLK:14 PLN:21 POS:06,250.40
T64-B07,WT-165:S035,galvin,blackmer,10,BLK:14 PLN:21 POS:08,MFV 06923,250.3,9/5/2013 2:27,9/5/2013 8:40,6:12:44,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 06923,BLK:14 PLN:21 POS:08,250.30
T64-B07,WT-165:S035,galvin,blackmer,12,BLK:14 PLN:19 POS:11,MFV 06993,250.1,9/5/2013 1:08,9/5/2013 3:23,2:14:29,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 06993,BLK:14 PLN:19 POS:11,250.10
T64-B07,WT-165:S035,galvin,blackmer,3,BLK:14 PLN:21 POS:02,MFV 06996,245.5,9/5/2013 3:14,9/5/2013 8:51,5:36:58,,,,,245.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:21 POS:02,MFV 06996,0.2,6/27/2014 14:03,6/27/2014 14:11,0:07:21,"1/4""",,,0.00,0.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 06996,BLK:14 PLN:21 POS:02,245.70
T64-B07,WT-165:S035,galvin,blackmer,6,BLK:14 PLN:21 POS:04,MFV 06969,249.5,9/5/2013 3:21,9/5/2013 8:58,5:37:35,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 06969,BLK:14 PLN:21 POS:04,249.50
