Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B09,WT-164:S044,daniel,jason,10,BLK:19 PLN:06 POS:01,MFV 09022,238.1,10/31/2013 16:03,10/31/2013 18:16,2:12:53,,,,,238.10,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:06 POS:01,MFV 09022,1.8,11/13/2013 19:03,11/13/2013 19:06,0:02:41,,,,,1.80,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:06 POS:01,MFV 09022,2.6,7/10/2014 15:40,7/10/2014 15:50,0:10:04,"3/4""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,38,MFV 09022,BLK:19 PLN:06 POS:01,242.50,
T64-B09,WT-164:S044,galvin,blackmer,10,BLK:19 PLN:06 POS:02,MFV 01148,242.1,10/31/2013 21:38,10/31/2013 23:52,2:14:46,swap,T64-B09,WT-163:S046,5,247.10,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:06 POS:02,MFV 01148,,,,,,,,,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 01148,BLK:19 PLN:06 POS:02,247.10,
T64-B09,WT-163:S046,galvin,blackmer,10,BLK:19 PLN:06 POS:03,MFV 09029,243.4,11/1/2013 1:41,11/1/2013 7:26,5:45:53,,,,,243.40,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:03,MFV 09029,4.8,11/13/2013 16:04,11/13/2013 16:13,0:08:16,,,,,4.80,T64-B13,WT169:S064,Larry,Brent,5,BLK:19 PLN:06 POS:03,MFV 09029,1.7,7/10/2014 12:38,7/10/2014 12:43,0:05:43,"9/16""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 09029,BLK:19 PLN:06 POS:03,249.90,
T64-B09,WT-163:S046,daniel,tommy,10,BLK:19 PLN:06 POS:04,MFV 09025,100.9,11/1/2013 9:18,11/1/2013 12:18,2:59:34,swap ,T64-B09,WT-164:S044,142.1,243.00,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:04,MFV 09025,4.6,11/13/2013 15:15,11/13/2013 15:19,0:04:06,,,,,4.60,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:06 POS:04,MFV 09025,0.6,7/10/2014 9:32,7/10/2014 9:38,0:05:58,"1/4""",,,0.00,0.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 09025,BLK:19 PLN:06 POS:04,248.20,
T64-B09,WT-164:S044,daniel,tommy,10,BLK:19 PLN:06 POS:05,MFV 03045,244.2,11/1/2013 14:22,11/4/2013 8:29,66:06:17,,,,,244.20,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:05,MFV 03045,1.2,11/13/2013 13:42,11/13/2013 13:44,0:02:05,,,,,1.20,T64-B13,WT169:S064,Larry,Cole,1,BLK:19 PLN:06 POS:05,MFV 03045,3.4,7/9/2014 15:26,7/9/2014 15:38,0:12:50,"1""",,,0.00,3.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 03045,BLK:19 PLN:06 POS:05,248.80,
T64-B09,WT-169:S044,daniel,jason,10,BLK:19 PLN:06 POS:06,MFV 09010,242.8,11/4/2013 11:38,11/4/2013 13:27,1:49:39,,,,,242.80,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:06,MFV 09010,5.2,11/13/2013 12:35,11/13/2013 12:42,0:07:04,,,,,5.20,T64-B13,WT169:S064,Larry,John,1,BLK:19 PLN:06 POS:06,MFV 09010,0.9,7/9/2014 9:17,7/9/2014 9:22,0:04:36,"1""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 09010,BLK:19 PLN:06 POS:06,248.90,
T64-B09,WT-169:S044,daniel,jason,10,BLK:19 PLN:06 POS:07,MFV 09030,241.7,11/4/2013 15:26,11/4/2013 17:41,2:15:55,,,,,241.70,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:07,MFV 09030,2.9,11/13/2013 10:51,11/13/2013 10:56,0:04:55,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:06 POS:07,MFV 09030,1.9,7/8/2014 15:54,7/8/2014 16:02,0:07:46,"1/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 09030,BLK:19 PLN:06 POS:07,246.50,
T64-B09,WT-166:S048,James,Larry,10,BLK:19 PLN:06 POS:08,MFV 09024,244.1,11/4/2013 20:00,11/4/2013 22:02,2:01:15,,,,,244.10,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:08,MFV 09024,1.7,11/13/2013 9:50,11/13/2013 9:52,0:02:35,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:06 POS:08,MFV 09024,2.8,7/8/2014 12:50,7/8/2014 13:02,0:11:20,"7/16""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 09024,BLK:19 PLN:06 POS:08,248.60,
T64-B09,WT-166:S048,James,Larry,10,BLK:19 PLN:06 POS:09,MFV 09038,106.1,11/5/2013 0:56,11/5/2013 3:18,2:22:01,swap,T64-B09,WT-165:S045,133.8,239.90,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:06 POS:09,MFV 09038,3.4,11/13/2013 7:57,11/13/2013 8:01,0:04:33,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,,BLK:19 PLN:06 POS:09,MFV 09038,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 09038,BLK:19 PLN:06 POS:09,243.30,
T64-B09,WT-165:S045,daniel,jason,10,BLK:19 PLN:06 POS:10,MFV 09039,236.2,11/5/2013 9:28,11/5/2013 11:35,2:06:56,wont hold any more,,,,236.20,T59-B09,WT-164:S046,daniel,tommy,7,BLK:19 PLN:06 POS:10,MFV 09039,0.7,11/13/2013 2:53,11/13/2013 2:55,0:02:24,,,,,0.70,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:06 POS:10,MFV 09039,5.9,7/7/2014 14:10,7/7/2014 15:07,0:56:58,"2 5/8""",,,0.00,5.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 09039,BLK:19 PLN:06 POS:10,242.80,
T64-B09,WT-163:S047,daniel,jason,10,BLK:19 PLN:06 POS:11,MFV 09008,237.7,11/5/2013 16:17,11/5/2013 18:51,2:33:34,,,,,237.70,T59-B09,WT-164:S046,daniel,tommy,7,BLK:19 PLN:06 POS:11,MFV 09008,2.4,11/13/2013 2:07,11/13/2013 2:10,0:02:52,,,,,2.40,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:06 POS:11,MFV 09008,3.6,7/7/2014 11:05,7/7/2014 12:06,1:01:04,"3/4""",,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 09008,BLK:19 PLN:06 POS:11,243.70,
T64-B09,WT-168:S019,daniel,jason,8,BLK:19 PLN:08 POS:00,MFV 08973,170.9,10/31/2013 14:15,10/31/2013 16:05,1:50:14,swap,T64-B09,WT-164:S044,75.2,246.10,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:08 POS:00,MFV 08973,1.5,11/13/2013 20:17,11/13/2013 20:20,0:02:32,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 08973,BLK:19 PLN:08 POS:00,247.60,
T64-B09,WT-164:S044,galvin,blackmer,8,BLK:19 PLN:08 POS:01,MFV 01030,250,10/31/2013 18:19,10/31/2013 20:07,1:48:10,,,,,250.00,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:08 POS:01,MFV 01030,2,11/13/2013 19:06,11/13/2013 19:09,0:02:12,,,,,2.00,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:08 POS:01,MFV 01030,0.9,7/10/2014 15:33,7/10/2014 15:39,0:06:11,"3/16""",,,0.00,0.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 01030,BLK:19 PLN:08 POS:01,252.90,
T64-B09,WT-163:S046,galvin,blackmer,8,BLK:19 PLN:08 POS:02,MFV 09000,246.7,10/31/2013 23:52,11/1/2013 1:37,1:45:34,,,,,246.70,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:08 POS:02,MFV 09000,1.3,11/13/2013 17:54,11/13/2013 17:56,0:01:31,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 09000,BLK:19 PLN:08 POS:02,248.00,
T64-B09,WT-163:S046,daniel,tommy,8,BLK:19 PLN:08 POS:03,MFV 02364,247.4,11/1/2013 7:24,11/1/2013 9:18,1:54:05,,,,,247.40,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:03,MFV 02364,3.9,11/13/2013 16:13,11/13/2013 16:18,0:05:07,,,,,3.90,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:08 POS:03,MFV 02364,1.3,7/10/2014 12:39,7/10/2014 12:45,0:06:36,"1/4""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 02364,BLK:19 PLN:08 POS:03,252.60,
T64-B09,WT-164:S044,daniel,tommy,8,BLK:19 PLN:08 POS:04,MFV 09019,245.4,11/1/2013 12:16,11/1/2013 14:22,2:05:45,,,,,245.40,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:04,MFV 09019,0.9,11/13/2013 15:19,11/13/2013 15:21,0:01:48,,,,,0.90,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:08 POS:04,MFV 09019,2.5,7/10/2014 9:22,7/10/2014 9:32,0:09:16,"1/2""",,,0.00,2.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 09019,BLK:19 PLN:08 POS:04,248.80,
T64-B09,WT-164:S044,daniel,jason,8,BLK:19 PLN:08 POS:05,MFV 01166,190.9,11/4/2013 8:29,11/4/2013 10:36,2:06:18,swap,T64-B09,WT-169:S044,52.3,243.20,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:05,MFV 01166,5.9,11/13/2013 13:44,11/13/2013 13:49,0:05:27,,,,,5.90,T64-B13,WT169:S064,Larry,Cole,1,BLK:19 PLN:08 POS:05,MFV 01166,3.4,7/9/2014 14:25,7/9/2014 15:25,0:59:32,"1/2""",,,0.00,3.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 01166,BLK:19 PLN:08 POS:05,252.50,
T64-B09,WT-169:S044,daniel,jason,8,BLK:19 PLN:08 POS:06,MFV 08972,243.8,11/4/2013 13:29,11/4/2013 15:25,1:55:41,,,,,243.80,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:06,MFV 08972,4.6,11/13/2013 12:42,11/13/2013 12:48,0:06:00,,,,,4.60,T64-B13,WT169:S064,Larry,John,,BLK:19 PLN:08 POS:06,MFV 08972,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 08972,BLK:19 PLN:08 POS:06,248.40,
T64-B09,WT-169:S044,James,Larry,8,BLK:19 PLN:08 POS:07,MFV 08981,37.7,11/4/2013 17:42,11/4/2013 20:03,2:20:54,swap,T64-B09,WT-166:S048,206.1,243.80,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:07,MFV 08981,3.3,11/13/2013 10:56,11/13/2013 11:00,0:04:33,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:08 POS:07,MFV 08981,1.1,7/8/2014 15:49,7/8/2014 15:54,0:04:58,"1/8""",,,0.00,1.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 08981,BLK:19 PLN:08 POS:07,248.20,
T64-B09,WT-166:S048,James,Larry,8,BLK:19 PLN:08 POS:08,MFV 01063,241.6,11/4/2013 22:01,11/4/2013 23:58,1:56:57,,,,,241.60,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:08,MFV 01063,4.8,11/13/2013 9:52,11/13/2013 9:58,0:05:45,,,,,4.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:08 POS:08,MFV 01063,1.7,7/8/2014 12:42,7/8/2014 12:50,0:07:37,"1/8""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 01063,BLK:19 PLN:08 POS:08,248.10,
T64-B09,WT-165:S045,James,Larry,8,BLK:19 PLN:08 POS:09,MFV 08965,242.1,11/5/2013 3:11,11/5/2013 9:13,6:02:06,,,,,242.10,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:08 POS:09,MFV 08965,1.2,11/13/2013 8:01,11/13/2013 8:04,0:03:07,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:08 POS:09,MFV 08965,2.4,7/8/2014 8:09,7/8/2014 8:20,0:11:13,"5/8""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 08965,BLK:19 PLN:08 POS:09,245.70,
T64-B09,WT-165:S045,daniel,jason,8,BLK:19 PLN:08 POS:10,MFV 01062,224.3,11/5/2013 11:24,11/5/2013 16:03,4:38:39,swap/out of oil/no tanker here,T64-B09,WT-163:S047,23,247.30,T59-B09,WT-164:S046,daniel,tommy,7,BLK:19 PLN:08 POS:10,MFV 01062,2.6,11/13/2013 2:55,11/13/2013 2:58,0:02:47,,,,,2.60,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:08 POS:10,MFV 01062,1.9,7/7/2014 14:00,7/7/2014 14:09,0:08:57,"1/2""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 01062,BLK:19 PLN:08 POS:10,251.80,
T64-B09,WT-163:S047,wood,james,8,BLK:19 PLN:08 POS:11,MFV 08962,241.3,11/5/2013 18:40,11/5/2013 20:47,2:07:26,,,,,241.30,T59-B09,WT-164:S046,daniel,tommy,7,BLK:19 PLN:08 POS:11,MFV 08962,2,11/13/2013 2:10,11/13/2013 2:13,0:02:27,,,,,2.00,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:08 POS:11,MFV 08962,3.1,7/7/2014 10:51,7/7/2014 11:04,0:13:01,"3/16""",,,0.00,3.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 08962,BLK:19 PLN:08 POS:11,246.40,
T64-B09,WT-168:S019,daniel,jason,8,BLK:19 PLN:10 POS:00,MFV 09080,243.1,10/31/2013 12:34,10/31/2013 14:12,1:37:27,,,,,243.10,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:10 POS:00,MFV 09080,4.6,11/13/2013 20:20,11/13/2013 20:25,0:04:45,,,,,4.60,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:10 POS:00,MFV 09080,1.5,7/11/2014 8:17,7/11/2014 9:03,0:46:47,"7/16""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 09080,BLK:19 PLN:10 POS:00,249.20,
T64-B09,WT-164:S044,daniel,jason,8,BLK:19 PLN:10 POS:01,MFV 08952,240.7,10/31/2013 16:06,10/31/2013 18:18,2:12:44,,,,,240.70,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:10 POS:01,MFV 08952,3.3,11/13/2013 19:09,11/13/2013 19:13,0:04:17,,,,,3.30,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:10 POS:01,MFV 08952,2.2,7/10/2014 15:24,7/10/2014 15:32,0:08:50,"1/2""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 08952,BLK:19 PLN:10 POS:01,246.20,
T64-B09,WT-164:S044,galvin,blackmer,8,BLK:19 PLN:10 POS:02,MFV 08988,239.7,10/31/2013 21:37,10/31/2013 23:51,2:14:45,swap,T64-B09,WT-163:S046,4.1,243.80,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:10 POS:02,MFV 08988,0.2,11/13/2013 17:56,11/13/2013 17:57,0:00:48,,,,,0.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 08988,BLK:19 PLN:10 POS:02,244.00,
T64-B09,WT-163:S046,galvin,blackmer,8,BLK:19 PLN:10 POS:03,MFV 08977,221.9,11/1/2013 1:38,11/1/2013 7:24,5:45:59,,,,,221.90,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:03,MFV 08977,3.5,11/13/2013 16:18,11/13/2013 16:22,0:04:16,,,,,3.50,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:10 POS:03,MFV 08977,3,7/10/2014 12:26,7/10/2014 12:38,0:12:34,"1/4""",,,0.00,3.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 08977,BLK:19 PLN:10 POS:03,228.40,
T64-B09,WT-163:S046,daniel,tommy,8,BLK:19 PLN:10 POS:04,MFV 08313,106.4,11/1/2013 9:18,11/1/2013 12:16,2:57:40,swap ,T64-B09,WT-164:S044,136.8,243.20,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:04,MFV 08313,2.6,11/13/2013 15:21,11/13/2013 15:24,0:03:19,,,,,2.60,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:10 POS:04,MFV 08313,2,7/10/2014 9:14,7/10/2014 9:21,0:07:47,"9/16""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 08313,BLK:19 PLN:10 POS:04,247.80,
T64-B09,WT-164:S044,daniel,tommy,8,BLK:19 PLN:10 POS:05,MFV 09076,243.5,11/1/2013 14:22,11/4/2013 8:29,66:06:28,,,,,243.50,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:05,MFV 09076,2.9,11/13/2013 13:49,11/13/2013 13:54,0:04:37,,,,,2.90,T64-B13,WT169:S064,Larry,Cole,1,BLK:19 PLN:10 POS:05,MFV 09076,2.4,7/9/2014 14:13,7/9/2014 14:25,0:11:46,"1/4""",,,0.00,2.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 09076,BLK:19 PLN:10 POS:05,248.80,
T64-B09,WT-169:S044,daniel,jason,8,BLK:19 PLN:10 POS:06,MFV 08702,244.4,11/4/2013 11:38,11/4/2013 13:29,1:51:40,,,,,244.40,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:06,MFV 08702,5.5,11/13/2013 12:48,11/13/2013 12:55,0:06:44,,,,,5.50,T64-B13,WT169:S064,Larry,John,1,BLK:19 PLN:10 POS:06,MFV 08702,2.6,7/9/2014 9:23,7/9/2014 9:35,0:12:09,"1 1/2""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 08702,BLK:19 PLN:10 POS:06,252.50,
T64-B09,WT-169:S044,daniel,jason,8,BLK:19 PLN:10 POS:07,MFV 09069,242.4,11/4/2013 15:26,11/4/2013 17:41,2:15:55,,,,,242.40,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:07,MFV 09069,1.3,11/13/2013 11:01,11/13/2013 11:03,0:01:59,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:10 POS:07,MFV 09069,2.8,7/8/2014 15:36,7/8/2014 15:48,0:11:58,"3/4""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 09069,BLK:19 PLN:10 POS:07,246.50,
T64-B09,WT-166:S048,James,Larry,8,BLK:19 PLN:10 POS:08,MFV 08705,244.6,11/4/2013 20:02,11/4/2013 22:00,1:58:52,,,,,244.60,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:08,MFV 08705,2.3,11/13/2013 9:58,11/13/2013 10:01,0:03:04,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:10 POS:08,MFV 08705,1.9,7/8/2014 12:33,7/8/2014 12:42,0:08:17,"7/16""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 08705,BLK:19 PLN:10 POS:08,248.80,
T64-B09,WT-166:S048,James,Larry,8,BLK:19 PLN:10 POS:09,MFV 08927,112.3,11/5/2013 0:54,11/5/2013 3:11,2:17:03,swap,T64-B09,WT-165:S045,120.3,232.60,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:09,MFV 08927,3.4,11/13/2013 8:09,11/13/2013 8:09,0:00:02,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:19 PLN:10 POS:09,MFV 08927,4.8,7/8/2014 7:49,7/8/2014 8:08,0:19:17,"1 7/16""",,,0.00,4.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 08927,BLK:19 PLN:10 POS:09,240.80,
T64-B09,WT-165:S045,daniel,jason,8,BLK:19 PLN:10 POS:10,MFV 09068,245,11/5/2013 9:13,11/5/2013 11:24,2:10:52,,,,,245.00,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:10 POS:10,MFV 09068,0.3,11/13/2013 7:17,11/13/2013 7:17,0:00:39,,,,,0.30,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:10 POS:10,MFV 09068,3.5,7/7/2014 13:45,7/7/2014 13:59,0:14:45,"3/4""",,,0.00,3.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 09068,BLK:19 PLN:10 POS:10,248.80,
T64-B09,WT-163:S047,daniel,jason,8,BLK:19 PLN:10 POS:11,MFV 08321,243.7,11/5/2013 16:03,11/5/2013 18:39,2:36:32,,,,,243.70,T59-B09,WT-164:S046,daniel,tommy,7,BLK:19 PLN:10 POS:11,MFV 08321,1.8,11/13/2013 2:13,11/13/2013 2:15,0:02:04,,,,,1.80,T64-B13,WT163:S066,Brent,Perko,1,BLK:19 PLN:10 POS:11,MFV 08321,,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 08321,BLK:19 PLN:10 POS:11,245.50,
T64-B09,WT-168:S019,daniel,jason,7,BLK:19 PLN:12 POS:00,MFV 08968,175,10/31/2013 14:15,10/31/2013 16:04,1:48:52,swap,T64-B09,WT-164:S044,70.8,245.80,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:12 POS:00,MFV 08968,3.3,11/13/2013 20:25,11/13/2013 20:30,0:04:54,,,,,3.30,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:12 POS:00,MFV 08968,2,7/11/2014 8:05,7/11/2014 8:16,0:10:43,"9/16""",,,0.00,2.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 08968,BLK:19 PLN:12 POS:00,251.10,
T64-B09,WT-164:S044,galvin,blackmer,7,BLK:19 PLN:12 POS:01,MFV 08995,241.1,10/31/2013 18:20,10/31/2013 20:05,1:45:02,,,,,241.10,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:12 POS:01,MFV 08995,2.1,11/13/2013 19:13,11/13/2013 19:16,0:02:23,,,,,2.10,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:12 POS:01,MFV 08995,1.6,7/10/2014 15:16,7/10/2014 15:23,0:07:09,"9/16""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 08995,BLK:19 PLN:12 POS:01,244.80,
T64-B09,WT-163:S046,galvin,blackmer,7,BLK:19 PLN:12 POS:02,MFV 08975,242.5,10/31/2013 23:51,11/1/2013 1:35,1:43:55,,,,,242.50,T59-B09,WT-164:S046,daniel,gary,7,BLK:19 PLN:12 POS:02,MFV 08975,0.9,11/13/2013 17:57,11/13/2013 18:00,0:02:06,,,,,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 08975,BLK:19 PLN:12 POS:02,243.40,
T64-B09,WT-163:S046,daniel,tommy,7,BLK:19 PLN:12 POS:03,MFV 08971,239.6,11/1/2013 7:20,11/1/2013 9:12,1:51:12,,,,,239.60,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:12 POS:03,MFV 08971,2.2,11/13/2013 16:23,11/13/2013 16:25,0:02:32,,,,,2.20,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:12 POS:03,MFV 08971,3.6,7/10/2014 12:10,7/10/2014 12:25,0:14:35,"1 1/16""",,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 08971,BLK:19 PLN:12 POS:03,245.40,
T64-B09,WT-164:S044,daniel,tommy,7,BLK:19 PLN:12 POS:04,MFV 08998,241.5,11/1/2013 12:15,11/1/2013 14:22,2:07:06,,,,,241.50,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:12 POS:04,MFV 08998,3.5,11/13/2013 15:25,11/13/2013 15:28,0:03:04,,,,,3.50,T64-B13,WT169:S064,Larry,Brent,1,BLK:19 PLN:12 POS:04,MFV 08998,3.3,7/10/2014 8:45,7/10/2014 9:13,0:28:40,"3/4""",,,0.00,3.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 08998,BLK:19 PLN:12 POS:04,248.30,
T64-B09,WT-164:S044,daniel,jason,7,BLK:19 PLN:12 POS:05,MFV 08954,197.6,11/4/2013 8:29,11/4/2013 11:09,2:39:39,swap,T64-B09,WT-169:S044,48.7,246.30,T59-B09,WT-164:S046,wood,james,7,BLK:19 PLN:12 POS:05,MFV 08954,1.4,11/13/2013 13:54,11/13/2013 13:55,0:01:37,,,,,1.40,T64-B13,WT169:S064,Larry,Cole,1,BLK:19 PLN:12 POS:05,MFV 08954,3.8,7/9/2014 13:58,7/9/2014 14:13,0:14:13,"1/8""",,,0.00,3.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 08954,BLK:19 PLN:12 POS:05,251.50,
