Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T059-B02,WT-164:S012,galvin,james,11,BLK:04 PLN:11 POS:10,MFV 01800,66.6,4/3/2013 13:50,4/3/2013 17:27,3:36:59,"swap, Cold oil",T59-B02,WT-166-S014,177.6,244.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,65,MFV 01800,BLK:04 PLN:11 POS:10,244.20
T059-B02,WT-166:S014,daniel,jason,2,BLK:04 PLN:11 POS:01,MFV 04531,249,4/3/2013 17:56,4/3/2013 20:20,2:23:51,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,66,MFV 04531,BLK:04 PLN:11 POS:01,249.00
T059-B02,WT-166:S014,daniel,jason,3,BLK:04 PLN:11 POS:03,MFV 01813,250.4,4/3/2013 18:16,4/3/2013 20:39,2:23:30,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,67,MFV 01813,BLK:04 PLN:11 POS:03,250.40
T059-B02,WT-166:S014,daniel,jason,4,BLK:04 PLN:11 POS:04,MFV 01761,251.7,4/3/2013 17:24,4/3/2013 20:39,3:14:59,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,68,MFV 01761,BLK:04 PLN:11 POS:04,251.70
T059-B02,WT-166:S014,daniel,jason,7,BLK:04 PLN:11 POS:07,MFV 04539,249.6,4/3/2013 18:14,4/3/2013 20:37,2:23:22,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,69,MFV 04539,BLK:04 PLN:11 POS:07,249.60
T059-B02,WT-166:S014,daniel,jason,9,BLK:04 PLN:11 POS:09,MFV 04533,250.5,4/3/2013 17:30,4/3/2013 19:52,2:21:56,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 04533,BLK:04 PLN:11 POS:09,250.50
T059-B02,WT-166:S014,daniel,jason,11,BLK:04 PLN:11 POS:11,MFV 01664,252.8,4/3/2013 17:27,4/3/2013 19:47,2:19:33,,,,,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 01664,BLK:04 PLN:11 POS:11,252.80
T059-B02,WT-166:S014,daniel,jason,2,BLK:04 PLN:13 POS:00,MFV 01984,249.6,4/3/2013 20:21,4/3/2013 22:43,2:22:22,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 01984,BLK:04 PLN:13 POS:00,249.60
T059-B02,WT-166:S014,daniel,jason,3,BLK:04 PLN:13 POS:02,MFV 01926,251.2,4/3/2013 20:39,4/3/2013 23:03,2:23:33,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 01926,BLK:04 PLN:13 POS:02,251.20
T059-B02,WT-166:S014,daniel,jason,4,BLK:04 PLN:11 POS:05,MFV 01789,252.5,4/3/2013 19:59,4/3/2013 22:33,2:34:24,,,,,252.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,74,MFV 01789,BLK:04 PLN:11 POS:05,252.50
T059-B02,WT-166:S014,daniel,jason,7,BLK:04 PLN:13 POS:06,MFV 02844,251.5,4/3/2013 20:38,4/3/2013 23:02,2:24:26,,,,,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 02844,BLK:04 PLN:13 POS:06,251.50
T059-B02,WT-166:S014,daniel,jason,9,BLK:04 PLN:13 POS:08,MFV 01965,251.2,4/3/2013 19:52,4/3/2013 22:12,2:20:02,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 01965,BLK:04 PLN:13 POS:08,251.20
T059-B02,WT-166:S014,daniel,jason,11,BLK:04 PLN:13 POS:10,MFV 02837,250.7,4/3/2013 19:47,4/3/2013 22:11,2:24:23,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,77,MFV 02837,BLK:04 PLN:13 POS:10,250.70
T059-B02,WT-166:S014,daniel,jason,2,BLK:04 PLN:13 POS:01,MFV 01948,250.5,4/3/2013 22:43,4/4/2013 1:09,2:25:50,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,78,MFV 01948,BLK:04 PLN:13 POS:01,250.50
T059-B02,WT-166:S014,daniel,jason,3,BLK:04 PLN:13 POS:03,MFV 01983,251,4/3/2013 23:03,4/4/2013 1:30,2:26:47,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,79,MFV 01983,BLK:04 PLN:13 POS:03,251.00
T059-B02,WT-166:S014,daniel,jason,4,BLK:04 PLN:13 POS:04,MFV 02839,250.8,4/3/2013 22:33,4/4/2013 1:07,2:33:50,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,80,MFV 02839,BLK:04 PLN:13 POS:04,250.80
T059-B02,WT-166:S014,daniel,jason,7,BLK:04 PLN:13 POS:07,MFV 02838,250,4/3/2013 23:02,4/4/2013 1:27,2:24:23,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,81,MFV 02838,BLK:04 PLN:13 POS:07,250.00
T059-B02,WT-166:S014,daniel,jason,9,BLK:04 PLN:13 POS:09,MFV 01915,251.5,4/3/2013 22:13,4/4/2013 0:37,2:24:20,,,,,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,82,MFV 01915,BLK:04 PLN:13 POS:09,251.50
T059-B02,WT-166:S014,daniel,jason,11,BLK:04 PLN:13 POS:11,MFV 01944,252.1,4/3/2013 22:11,4/4/2013 0:33,2:22:01,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,83,MFV 01944,BLK:04 PLN:13 POS:11,252.10
T059-B02,WT-166:S014,daniel,jason,2,BLK:04 PLN:15 POS:00,MFV 01750,116.2,4/4/2013 1:09,4/4/2013 7:34,6:24:31,Tanker swap,T064-B03,WT-116:S013,133.2,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,84,MFV 01750,BLK:04 PLN:15 POS:00,249.40
T059-B02,WT-166:S014,daniel,jason,3,BLK:04 PLN:15 POS:02,MFV 04505,78.7,4/4/2013 1:30,4/4/2013 8:40,7:09:21,Tanker swap,T064-B03,WT-116:S013,169.7,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,85,MFV 04505,BLK:04 PLN:15 POS:02,248.40
T059-B02,WT-166:S014,daniel,jason,4,BLK:04 PLN:13 POS:05,MFV 02841,111.9,4/4/2013 1:07,4/4/2013 8:13,7:05:57,Tanker swap,T064-B03,WT-116:S013,140.9,252.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,86,MFV 02841,BLK:04 PLN:13 POS:05,252.80
T059-B02,WT-166:S014,daniel,jason,7,BLK:04 PLN:15 POS:06,MFV 04503,84.6,4/4/2013 1:27,4/4/2013 8:22,6:54:38,Tanker swap,T064-B03,WT-116:S013,165.1,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,87,MFV 04503,BLK:04 PLN:15 POS:06,249.70
T059-B02,WT-166:S014,daniel,jason,9,BLK:04 PLN:15 POS:08,MFV 01973,176.5,4/4/2013 0:37,4/4/2013 7:05,6:27:49,Tanker swap,T064-B03,WT-116:S013,74.1,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,88,MFV 01973,BLK:04 PLN:15 POS:08,250.60
T059-B02,WT-166:S014,daniel,jason,11,BLK:04 PLN:15 POS:10,MFV 01986,185,4/4/2013 0:34,4/4/2013 7:03,6:28:45,Tanker swap,T064-B03,WT-116:S013,64.7,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,89,MFV 01986,BLK:04 PLN:15 POS:10,249.70
T064-B03,WT-116:S013,james,wood,2,BLK:04 PLN:15 POS:01,MFV 04502,249.7,4/4/2013 8:23,4/4/2013 10:38,2:15:27,.5 hr delay warm oil,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,90,MFV 04502,BLK:04 PLN:15 POS:01,249.70
T064-B03,WT-116:S013,james,wood,3,BLK:04 PLN:15 POS:03,MFV 04507,247.7,4/4/2013 8:23,4/4/2013 10:58,2:34:56,.5 hr delay warm oil,,,,247.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,91,MFV 04507,BLK:04 PLN:15 POS:03,247.70
T064-B03,WT-116:S013,james,wood,4,BLK:04 PLN:15 POS:04,MFV 01978,250.3,4/4/2013 8:14,4/4/2013 10:58,2:43:59,.5 hr delay warm oil,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,92,MFV 01978,BLK:04 PLN:15 POS:04,250.30
T064-B03,WT-116:S013,james,wood,7,BLK:04 PLN:15 POS:07,MFV 01976,249.2,4/4/2013 8:37,4/4/2013 10:56,2:19:24,.5 hr delay warm oil,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,93,MFV 01976,BLK:04 PLN:15 POS:07,249.20
T064-B03,WT-116:S013,james,wood,9,BLK:04 PLN:15 POS:09,MFV 01967,247.5,4/4/2013 7:05,4/4/2013 10:05,3:00:04,.5 hr delay warm oil,,,,247.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,94,MFV 01967,BLK:04 PLN:15 POS:09,247.50
T064-B03,WT-116:S013,james,wood,11,BLK:04 PLN:15 POS:11,MFV 01768,252.5, 4/4/2013 7:03 AM,4/4/2013 10:05,3:02:10,.5 hr delay warm oil,,,,252.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,95,MFV 01768,BLK:04 PLN:15 POS:11,252.50
T064-B03,WT-116:S013,james,wood,2,BLK:04 PLN:17 POS:00,MFV 01912,250.2,4/4/2013 10:39,4/4/2013 12:57,2:18:13,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,96,MFV 01912,BLK:04 PLN:17 POS:00,250.20
T064-B03,WT-116:S013,james,wood,3,BLK:04 PLN:17 POS:02,MFV 01767,251.9,4/4/2013 10:58,4/4/2013 13:20,2:21:51,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,97,MFV 01767,BLK:04 PLN:17 POS:02,251.90
T064-B03,WT-116:S013,james,wood,4,BLK:04 PLN:15 POS:05,MFV 01966,252.6,4/4/2013 10:58,4/4/2013 13:28,2:29:51,,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,98,MFV 01966,BLK:04 PLN:15 POS:05,252.60
T064-B03,WT-116:S013,james,wood,7,BLK:04 PLN:17 POS:06,MFV 01817,248.2,4/4/2013 10:57,4/4/2013 13:17,2:20:15,,,,,248.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,99,MFV 01817,BLK:04 PLN:17 POS:06,248.20
T064-B03,WT-116:S013,james,wood,9,BLK:04 PLN:17 POS:08,MFV 01775,251.3,4/4/2013 10:05,4/4/2013 12:23,2:17:27,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,100,MFV 01775,BLK:04 PLN:17 POS:08,251.30
T064-B03,WT-116:S013,james,wood,11,BLK:04 PLN:17 POS:10,MFV 01771,250.7,4/4/2013 10:06,4/4/2013 12:21,2:15:07,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,101,MFV 01771,BLK:04 PLN:17 POS:10,250.70
T064-B03,WT-116:S013,james,wood,2,BLK:04 PLN:17 POS:01,MFV 01736,251.1,4/4/2013 12:57,4/4/2013 15:17,2:20:06,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,102,MFV 01736,BLK:04 PLN:17 POS:01,251.10
T064-B03,WT-116:S013,james,wood,3,BLK:04 PLN:17 POS:03,MFV 04524,248.8,4/4/2013 13:21,4/4/2013 15:39,2:18:04,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,103,MFV 04524,BLK:04 PLN:17 POS:03,248.80
T064-B03,WT-116:S013,james,wood,4,BLK:04 PLN:17 POS:04,MFV 01786,251.4,4/4/2013 13:29,4/4/2013 15:58,2:29:01,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,104,MFV 01786,BLK:04 PLN:17 POS:04,251.40
T064-B03,WT-116:S013,james,wood,7,BLK:04 PLN:17 POS:07,MFV 01785,249.3,4/4/2013 13:17,4/4/2013 15:38,2:20:36,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,105,MFV 01785,BLK:04 PLN:17 POS:07,249.30
T064-B03,WT-116:S013,james,wood,9,BLK:04 PLN:17 POS:09,MFV 04520,249.8,4/4/2013 12:23,4/4/2013 14:40,2:16:52,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,106,MFV 04520,BLK:04 PLN:17 POS:09,249.80
T064-B03,WT-116:S013,james,wood,11,BLK:04 PLN:17 POS:11,MFV 01905,252.2,4/4/2013 12:21,4/4/2013 14:37,2:16:07,,,,,252.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,107,MFV 01905,BLK:04 PLN:17 POS:11,252.20
T064-B03,WT-116:S013,james,wood,2,BLK:04 PLN:19 POS:00,MFV 02723,215.8,4/4/2013 15:18,4/4/2013 23:11,7:52:57,swap,T064-B03,WT-165:S013,34.2,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,108,MFV 02723,BLK:04 PLN:19 POS:00,250.00
T064-B03,WT-116:S013,james,wood,3,BLK:04 PLN:19 POS:02,MFV 01955,175.4,4/4/2013 15:39,4/4/2013 23:34,7:55:02,swap,T064-B03,WT-165:S013,75.3,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,109,MFV 01955,BLK:04 PLN:19 POS:02,250.70
T064-B03,WT-116:S013,james,wood,4,BLK:04 PLN:17 POS:05,MFV 01782,134.7,4/4/2013 15:58,4/4/2013 23:59,8:00:54,swap,T064-B03,WT-165:S013,116.2,250.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,110,MFV 01782,BLK:04 PLN:17 POS:05,250.90
T064-B03,WT-116:S013,james,wood,7,BLK:04 PLN:19 POS:06,MFV 01970,169.9,4/4/2013 15:38,4/4/2013 23:39,8:00:37,swap,T064-B03,WT-165:S013,80.7,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,111,MFV 01970,BLK:04 PLN:19 POS:06,250.60
T064-B03,WT-116:S013,james,wood,9,BLK:04 PLN:19 POS:08,MFV 01940,250.7,4/4/2013 14:41,4/4/2013 16:55,2:14:38,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,112,MFV 01940,BLK:04 PLN:19 POS:08,250.70
T064-B03,WT-116:S013,james,wood,11,BLK:04 PLN:19 POS:10,MFV 04506,247.5,4/4/2013 14:38,4/4/2013 16:52,2:14:13,,,,,247.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,113,MFV 04506,BLK:04 PLN:19 POS:10,247.50
T064-B03,WT-116:S013,james,wood,9,BLK:04 PLN:19 POS:09,MFV 01974,47.5,4/4/2013 16:56,4/5/2013 0:41,7:45:32,swap,T064-B03,WT-165:S013,203.2,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,114,MFV 01974,BLK:04 PLN:19 POS:09,250.70
T064-B03,WT-116:S013,james,wood,11,BLK:04 PLN:19 POS:11,MFV 01743,57,4/4/2013 16:52,4/5/2013 0:41,7:49:12,swap,T064-B03,WT-165:S013,196,253.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,115,MFV 01743,BLK:04 PLN:19 POS:11,253.00
T064-B03,WT-165:S013,daniel,jason,2,BLK:04 PLN:19 POS:01,MFV 02848,251,4/4/2013 23:11,4/5/2013 1:29,2:17:38,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,116,MFV 02848,BLK:04 PLN:19 POS:01,251.00
T064-B03,WT-165:S013,daniel,jason,3,BLK:04 PLN:19 POS:03,MFV 00724,250.7,4/4/2013 23:35,4/5/2013 1:56,2:21:02,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,117,MFV 00724,BLK:04 PLN:19 POS:03,250.70
T064-B03,WT-165:S013,daniel,jason,4,BLK:04 PLN:19 POS:04,MFV 01938,250.7,4/4/2013 23:59,4/5/2013 2:27,2:28:08,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,118,MFV 01938,BLK:04 PLN:19 POS:04,250.70
T064-B03,WT-165:S013,daniel,jason,7,BLK:04 PLN:19 POS:07,MFV 01937,250.7,4/4/2013 23:39,4/5/2013 1:59,2:19:54,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,119,MFV 01937,BLK:04 PLN:19 POS:07,250.70
T064-B03,WT-165:S013,daniel,jason,9,BLK:04 PLN:21 POS:08,MFV 01749,251.3,4/5/2013 0:42,4/5/2013 3:02,2:20:35,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,120,MFV 01749,BLK:04 PLN:21 POS:08,251.30
T064-B03,WT-165:S013,daniel,jason,11,BLK:04 PLN:21 POS:10,MFV 02699,251.8,4/5/2013 0:42,4/5/2013 3:01,2:19:06,,,,,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,121,MFV 02699,BLK:04 PLN:21 POS:10,251.80
T064-B03,WT-165:S013,daniel,jason,2,BLK:04 PLN:21 POS:00,MFV 04494,254.8,4/5/2013 1:29,4/8/2013 7:49,78:20:09,,,,,254.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,122,MFV 04494,BLK:04 PLN:21 POS:00,254.80
T064-B03,WT-165:S013,daniel,jason,3,BLK:04 PLN:21 POS:02,MFV 02735,250.5,4/5/2013 1:56,4/8/2013 8:44,78:48:12,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,123,MFV 02735,BLK:04 PLN:21 POS:02,250.50
T064-B03,WT-165:S013,daniel,jason,4,BLK:04 PLN:19 POS:05,MFV 04495,249.3,4/5/2013 2:27,4/8/2013 9:25,78:57:55,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,124,MFV 04495,BLK:04 PLN:19 POS:05,249.30
T064-B03,WT-165:S013,daniel,jason,7,BLK:04 PLN:21 POS:06,MFV 02744,252.7,4/5/2013 1:59,4/8/2013 8:22,78:22:35,,,,,252.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,125,MFV 02744,BLK:04 PLN:21 POS:06,252.70
T064-B03,WT-165:S013,daniel,jason,9,BLK:04 PLN:21 POS:09,MFV 02741,255,4/5/2013 3:03,4/8/2013 9:15,78:12:36,,,,,255.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,126,MFV 02741,BLK:04 PLN:21 POS:09,255.00
T064-B03,WT-165:S013,daniel,jason,11,BLK:04 PLN:21 POS:11,MFV 01916,255,4/5/2013 3:01,4/8/2013 9:20,78:18:15,,,,,255.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,127,MFV 01916,BLK:04 PLN:21 POS:11,255.00
T064-B03,WT-165:S013,galvin,blackmer,2,BLK:04 PLN:21 POS:01,MFV 04517,250.4,4/8/2013 7:50,4/8/2013 11:49,3:59:24,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,128,MFV 04517,BLK:04 PLN:21 POS:01,250.40
T064-B03,WT-165:S013,galvin,blackmer,5,BLK:04 PLN:21 POS:03,MFV 02739,251.4,4/8/2013 8:52,4/8/2013 11:41,2:48:52,Fill mach. #3 has constant red light . Swapped with #5.,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,129,MFV 02739,BLK:04 PLN:21 POS:03,251.40
T064-B03,WT-165:S013,galvin,blackmer,4,BLK:04 PLN:21 POS:04,MFV 01745,250.7,4/8/2013 9:29,4/8/2013 12:02,2:32:57,,,,,250.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,130,MFV 01745,BLK:04 PLN:21 POS:04,250.70
