Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B07,WT-164:S036,daniel,jason,11,BLK:15 PLN:06 POS:02,MFV 07547,246.6,9/10/2013 15:20,9/10/2013 17:21,2:01:06,,,,,246.60,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:06 POS:02,MFV 07547,3.8,9/20/2013 15:24,9/20/2013 15:31,0:06:34,,,,,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,39,MFV 07547,BLK:15 PLN:06 POS:02,250.40,
T64-B07,WT-164:S036,wood,james,11,BLK:15 PLN:06 POS:03,MFV 03236,76.4,9/10/2013 19:07,9/10/2013 21:12,2:05:20,swap,T59-B07,WT-163:S037,171.8,248.20,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:06 POS:03,MFV 03236,5.1,9/20/2013 13:03,9/20/2013 13:11,0:08:15,,,,,5.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:03,MFV 03236,0.7,6/27/2014 9:40,6/27/2014 9:46,0:05:23,"1/4""",,,0.00,0.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,40,MFV 03236,BLK:15 PLN:06 POS:03,254.00,
T59-B07,WT-163:S037,wood,james,11,BLK:15 PLN:06 POS:04,MFV 00391,247.6,9/10/2013 23:13,9/11/2013 1:06,1:52:35,,,,,247.60,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:06 POS:04,MFV 00391,4.5,9/20/2013 10:42,9/20/2013 11:15,0:32:44,,,,,4.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:04,MFV 00391,1.4,6/27/2014 8:06,6/27/2014 8:13,0:06:55,"3/16""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,41,MFV 00391,BLK:15 PLN:06 POS:04,253.50,
T59-B07,WT-165:S036,wood,james,11,BLK:15 PLN:06 POS:05,MFV 07346,247.3,9/11/2013 3:10,9/11/2013 8:30,5:19:48,,,,,247.30,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:06 POS:05,MFV 07346,4.4,9/20/2013 9:19,9/20/2013 9:27,0:08:01,,,,,4.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:05,MFV 07346,0.5,6/26/2014 15:28,6/26/2014 15:31,0:03:51,"1/2""",,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,42,MFV 07346,BLK:15 PLN:06 POS:05,252.20,
T59-B07,WT-165:S036,daniel,jason,11,BLK:15 PLN:06 POS:06,MFV 07546,246.8,9/11/2013 10:45,9/11/2013 12:28,1:43:00,,,,,246.80,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:06 POS:06,MFV 07546,3.3,9/20/2013 1:56,9/20/2013 2:01,0:05:18,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:06,MFV 07546,1.8,6/26/2014 13:12,6/26/2014 13:21,0:08:47,1 3/16',,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,43,MFV 07546,BLK:15 PLN:06 POS:06,251.90,
T59-B07,WT-168:S012,daniel,jason,11,BLK:15 PLN:06 POS:07,MFV 07570,246.1,9/11/2013 14:34,9/11/2013 16:36,2:02:48,,,,,246.10,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:06 POS:07,MFV 07570,2.5,9/20/2013 0:38,9/20/2013 0:44,0:05:16,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:07,MFV 07570,1.5,6/26/2014 10:22,6/26/2014 10:30,0:07:25,"7/16""",,,0.00,1.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,44,MFV 07570,BLK:15 PLN:06 POS:07,250.10,
T59-B07,WT-168:S012,james,wood,11,BLK:15 PLN:06 POS:08,MFV 07573,111.3,9/11/2013 18:51,9/11/2013 21:08,2:16:58,swap,T59-B07,WT-169:S036,136.2,247.50,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:06 POS:08,MFV 07573,3.4,9/19/2013 23:47,9/19/2013 23:53,0:06:10,,,,,3.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:08,MFV 07573,2.3,6/26/2014 7:36,6/26/2014 7:46,0:09:26,"1 1/8""",,,0.00,2.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,45,MFV 07573,BLK:15 PLN:06 POS:08,253.20,
T59-B07,WT-169:S036,james,wood,11,BLK:15 PLN:06 POS:09,MFV 07572,247.9,9/12/2013 0:14,9/12/2013 2:19,2:05:07,,,,,247.90,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:06 POS:09,MFV 07572,2.6,9/19/2013 20:54,9/19/2013 20:58,0:04:18,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:09,MFV 07572,1.4,6/25/2014 13:59,6/25/2014 14:05,0:06:34,"1/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,,0.00,0.00,,46,MFV 07572,BLK:15 PLN:06 POS:09,251.90,
T59-B07,WT-116:S038,daniel,jason,11,BLK:15 PLN:06 POS:10,MFV 07575,246.6,9/12/2013 8:08,9/12/2013 10:18,2:09:55,,,,,246.60,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:06 POS:10,MFV 07575,1.2,9/19/2013 19:40,9/19/2013 19:45,0:04:06,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:06 POS:10,MFV 07575,2.2,6/25/2014 10:31,6/25/2014 10:40,0:09:15,"1 5/8""",,,0.00,2.20,,,,,,,,0.00,,,,,,,,0.00,0.00,,47,MFV 07575,BLK:15 PLN:06 POS:10,250.00,
T59-B07,WT-116:S038,daniel,jason,11,BLK:15 PLN:06 POS:11,MFV 07568,246.9,9/12/2013 12:25,9/12/2013 14:38,2:12:56,,,,,246.90,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:06 POS:11,MFV 07568,3.3,9/19/2013 18:21,9/19/2013 18:29,0:07:20,,,,,3.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,48,MFV 07568,BLK:15 PLN:06 POS:11,250.20,
T64-B07,WT-166:S038,daniel,jason,10,BLK:15 PLN:08 POS:00,MFV 07530,246.9,9/10/2013 8:25,9/10/2013 10:09,1:43:31,,,,,246.90,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:00,MFV 07530,2.1,9/23/2013 8:09,9/23/2013 8:13,0:03:40,,,,,2.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,49,MFV 07530,BLK:15 PLN:08 POS:00,249.00,
T64-B07,WT-166:S038,daniel,jason,10,BLK:15 PLN:08 POS:01,MFV 07556,6.4,9/10/2013 12:04,9/10/2013 14:06,2:02:01,swap,T64-B07,WT-164:S036,241.5,247.90,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:01,MFV 07556,1.5,9/20/2013 16:35,9/20/2013 16:38,0:02:37,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,,BLK:15 PLN:08 POS:01,MFV 07556,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,50,MFV 07556,BLK:15 PLN:08 POS:01,249.40,
T64-B07,WT-164:S036,wood,james,10,BLK:15 PLN:08 POS:02,MFV 07535,245.9,9/10/2013 17:19,9/10/2013 19:05,1:46:00,,,,,245.90,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:02,MFV 07535,1,9/20/2013 15:31,9/20/2013 15:34,0:03:03,,,,,1.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,51,MFV 07535,BLK:15 PLN:08 POS:02,246.90,
T59-B07,WT-163:S037,wood,james,10,BLK:15 PLN:08 POS:03,MFV 07461,246,9/10/2013 21:09,9/10/2013 23:11,2:01:49,,,,,246.00,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:03,MFV 07461,1.6,9/20/2013 13:11,9/20/2013 13:14,0:02:54,,,,,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,52,MFV 07461,BLK:15 PLN:08 POS:03,247.60,
T59-B07,WT-165:S036,wood,james,10,BLK:15 PLN:08 POS:04,MFV 07523,66.9,9/11/2013 1:02,9/11/2013 3:06,2:03:49,swap,T59-B07,WT-165:S036,177.4,244.30,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:04,MFV 07523,3.2,9/20/2013 11:15,9/20/2013 11:21,0:05:59,,,,,3.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,53,MFV 07523,BLK:15 PLN:08 POS:04,247.50,
T59-B07,WT-165:S036,daniel,jason,10,BLK:15 PLN:08 POS:05,MFV 07527,244.3,9/11/2013 8:29,9/11/2013 10:19,1:50:03,,,,,244.30,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:08 POS:05,MFV 07527,4,9/20/2013 9:27,9/20/2013 9:34,0:07:13,,,,,4.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,54,MFV 07527,BLK:15 PLN:08 POS:05,248.30,
T59-B07,WT-165:S036,daniel,jason,10,BLK:15 PLN:08 POS:06,MFV 07576,49,9/11/2013 12:14,9/11/2013 14:21,2:07:11,swap,T59-B07,WT-168:S012,198.1,247.10,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:08 POS:06,MFV 07576,1.4,9/20/2013 2:01,9/20/2013 2:05,0:03:39,,,,,1.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:06,MFV 07576,1.8,6/26/2014 13:01,6/26/2014 13:10,0:09:00,"1 1/8""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,55,MFV 07576,BLK:15 PLN:08 POS:06,250.30,
T59-B07,WT-168:S012,daniel,jason,10,BLK:15 PLN:08 POS:07,MFV 07566,246.1,9/11/2013 16:37,9/11/2013 18:50,2:13:40,,,,,246.10,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:08 POS:07,MFV 07566,1.4,9/20/2013 0:44,9/20/2013 0:48,0:03:45,,,,,1.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:07,MFV 07566,2.6,6/26/2014 10:12,6/26/2014 10:22,0:10:16,"1 1/8""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,56,MFV 07566,BLK:15 PLN:08 POS:07,250.10,
T59-B07,WT-169:S036,james,wood,10,BLK:15 PLN:08 POS:08,MFV 07561,246.6,9/11/2013 21:09,9/11/2013 23:10,2:01:04,,,,,246.60,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:08 POS:08,MFV 07561,2.1,9/19/2013 23:53,9/19/2013 23:59,0:06:03,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:08,MFV 07561,1.7,6/26/2014 7:27,6/26/2014 7:36,0:09:02,"1 1/2""",,,0.00,1.70,,,,,,,,0.00,,,,,,,,0.00,0.00,,57,MFV 07561,BLK:15 PLN:08 POS:08,250.40,
T59-B07,WT-169:S036,james,wood,10,BLK:15 PLN:08 POS:09,MFV 07569,171.5,9/12/2013 2:20,9/12/2013 8:07,5:47:14,swap,T59-B07,WT-116:S038,74.1,245.60,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:08 POS:09,MFV 07569,2.3,9/19/2013 20:58,9/19/2013 21:06,0:07:30,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:09,MFV 07569,2.6,6/25/2014 13:48,6/25/2014 13:58,0:10:14,"1 1/16""",,,0.00,2.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,58,MFV 07569,BLK:15 PLN:08 POS:09,250.50,
T59-B07,WT-116:S038,daniel,jason,10,BLK:15 PLN:08 POS:10,MFV 07579,243.8,9/12/2013 10:20,9/12/2013 12:26,2:05:49,,,,,243.80,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:08 POS:10,MFV 07579,1.6,9/19/2013 19:45,9/19/2013 19:48,0:03:31,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:10,MFV 07579,2.8,6/25/2014 10:19,6/25/2014 10:31,0:11:15,"1 3/16""",,,0.00,2.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,59,MFV 07579,BLK:15 PLN:08 POS:10,248.20,
T59-B07,WT-116:S038,daniel,jason,10,BLK:15 PLN:08 POS:11,MFV 07567,15,9/12/2013 14:37,9/12/2013 17:15,2:38:33,swap,T59-B07,WT-166:S039,221.7,236.70,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:08 POS:11,MFV 07567,3.3,9/19/2013 18:29,9/19/2013 18:36,0:07:24,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:08 POS:11,MFV 07567,3.6,6/25/2014 7:17,6/25/2014 7:30,0:13:13,"1 1/2""",,,0.00,3.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,60,MFV 07567,BLK:15 PLN:08 POS:11,243.60,
T64-B07,WT-166:S038,wood,james,10,BLK:15 PLN:10 POS:00,MFV 07509,247.4,9/10/2013 2:49,9/10/2013 8:25,5:35:28,,,,,247.40,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:00,MFV 07509,1.3,9/23/2013 8:13,9/23/2013 8:17,0:04:00,,,,,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 07509,BLK:15 PLN:10 POS:00,248.70,
T64-B07,WT-166:S038,daniel,jason,10,BLK:15 PLN:10 POS:01,MFV 07493,244.7,9/10/2013 10:09,9/10/2013 12:04,1:55:02,,,,,244.70,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:01,MFV 07493,4.9,9/23/2013 6:59,9/23/2013 7:07,0:07:51,,,,,4.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 07493,BLK:15 PLN:10 POS:01,249.60,
T64-B07,WT-164:S036,daniel,jason,10,BLK:15 PLN:10 POS:02,MFV 07510,244.7,9/10/2013 15:20,9/10/2013 17:19,1:59:24,,,,,244.70,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:02,MFV 07510,3.9,9/20/2013 15:34,9/20/2013 15:41,0:06:35,,,,,3.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 07510,BLK:15 PLN:10 POS:02,248.60,
T64-B07,WT-164:S036,wood,james,10,BLK:15 PLN:10 POS:03,MFV 07474,78.8,9/10/2013 19:05,9/10/2013 21:09,2:03:23,swap,T59-B07,WT-163:S037,164.8,243.60,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:03,MFV 07474,3.3,9/20/2013 13:14,9/20/2013 13:20,0:05:42,,,,,3.30,T64-B13,WT163:S066,Larry,Brent,,BLK:15 PLN:10 POS:03,MFV 07474,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 07474,BLK:15 PLN:10 POS:03,246.90,
T59-B07,WT-163:S037,wood,james,10,BLK:15 PLN:10 POS:04,MFV 07519,244.6,9/10/2013 23:11,9/11/2013 1:02,1:50:25,,,,,244.60,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:04,MFV 07519,4.5,9/20/2013 11:21,9/20/2013 11:29,0:07:52,,,,,4.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:04,MFV 07519,0.8,6/27/2014 8:02,6/27/2014 8:05,0:03:10,"1/4""",,,0.00,0.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 07519,BLK:15 PLN:10 POS:04,249.90,
T59-B07,WT-165:S036,wood,james,10,BLK:15 PLN:10 POS:05,MFV 07506,241.1,9/11/2013 3:06,9/11/2013 8:29,5:22:39,,,,,241.10,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:10 POS:05,MFV 07506,1.5,9/20/2013 9:34,9/20/2013 9:37,0:03:09,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:05,MFV 07506,0.5,6/26/2014 15:22,6/26/2014 15:27,,"1/4""",,,0.00,0.50,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 07506,BLK:15 PLN:10 POS:05,243.10,
T59-B07,WT-165:S036,daniel,jason,10,BLK:15 PLN:10 POS:06,MFV 07525,247,9/11/2013 10:27,9/11/2013 12:14,1:46:34,,,,,247.00,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:10 POS:06,MFV 07525,0.5,9/20/2013 2:05,9/20/2013 2:09,0:03:54,,,,,0.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:06,MFV 07525,1.6,6/26/2014 12:52,6/26/2014 13:01,0:08:32,"1/4""",,,0.00,1.60,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 07525,BLK:15 PLN:10 POS:06,249.10,
T59-B07,WT-168:S012,daniel,jason,10,BLK:15 PLN:10 POS:07,MFV 07332,242.7,9/11/2013 14:21,9/11/2013 16:36,2:14:57,,,,,242.70,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:10 POS:07,MFV 07332,1.9,9/20/2013 0:48,9/20/2013 0:54,0:06:30,,,,,1.90,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:07,MFV 07332,1.8,6/26/2014 10:03,6/26/2014 10:11,0:08:15,"1 5/16""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 07332,BLK:15 PLN:10 POS:07,246.40,
T59-B07,WT-168:S012,james,wood,10,BLK:15 PLN:10 POS:08,MFV 07468,108.9,9/11/2013 18:51,9/11/2013 21:08,2:17:39,swap,T59-B07,WT-169:S036,136.3,245.20,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:10 POS:08,MFV 07468,2.9,9/19/2013 23:59,9/20/2013 0:05,0:05:10,,,,,2.90,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:08,MFV 07468,2.1,6/26/2014 7:17,6/26/2014 7:26,0:09:05,"2 5/8""",,,0.00,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 07468,BLK:15 PLN:10 POS:08,250.20,
T59-B07,WT-169:S036,james,wood,10,BLK:15 PLN:10 POS:09,MFV 07536,246.1,9/12/2013 0:14,9/12/2013 2:19,2:05:29,,,,,246.10,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:10 POS:09,MFV 07536,1.1,9/19/2013 21:06,9/19/2013 21:12,0:06:04,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:09,MFV 07536,1.9,6/25/2014 13:39,6/25/2014 13:47,0:07:56,"3/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 07536,BLK:15 PLN:10 POS:09,249.10,
T59-B07,WT-116:S038,daniel,jason,10,BLK:15 PLN:10 POS:10,MFV 07532,246.5,9/12/2013 8:08,9/12/2013 10:20,2:11:07,,,,,246.50,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:10 POS:10,MFV 07532,0.8,9/19/2013 19:48,9/19/2013 19:51,0:02:24,,,,,0.80,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:10,MFV 07532,1.3,6/25/2014 10:13,6/25/2014 10:19,0:05:20,"3/16""",,,0.00,1.30,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 07532,BLK:15 PLN:10 POS:10,248.60,
T59-B07,WT-116:S038,daniel,jason,10,BLK:15 PLN:10 POS:11,MFV 07540,244,9/12/2013 12:26,9/12/2013 14:37,2:11:01,,,,,244.00,T59-B07,WT-116:S039,jason,tommy,11,BLK:15 PLN:10 POS:11,MFV 07540,0.9,9/19/2013 18:36,9/19/2013 18:39,0:03:06,,,,,0.90,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:10 POS:11,MFV 07540,4.9,6/25/2014 6:54,6/25/2014 7:13,0:19:29,"7/16""",,,0.00,4.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 07540,BLK:15 PLN:10 POS:11,249.80,
T64-B07,WT-166:S038,daniel,jason,7,BLK:15 PLN:12 POS:00,MFV 07513,244,9/10/2013 8:40,9/10/2013 10:27,1:47:09,,,,,244.00,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:00,MFV 07513,4.4,9/23/2013 8:17,9/23/2013 8:25,0:07:43,,,,,4.40,T64-B13,WT163:S066,Larry,Brent,,BLK:15 PLN:12 POS:00,MFV 07513,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 07513,BLK:15 PLN:12 POS:00,248.40,
T64-B07,WT-164:S036,daniel,jason,7,BLK:15 PLN:12 POS:01,MFV 07444,245,9/10/2013 12:30,9/10/2013 14:12,1:42:24,move to LL3,,,,245.00,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:01,MFV 07444,2.9,9/23/2013 7:07,9/23/2013 7:13,0:06:09,,,,,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 07444,BLK:15 PLN:12 POS:01,247.90,
T64-B07,WT-164:S036,wood,james,7,BLK:15 PLN:12 POS:02,MFV 07321,243.6,9/10/2013 17:23,9/10/2013 19:08,1:45:10,,,,,243.60,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:02,MFV 07321,2.6,9/20/2013 15:41,9/20/2013 15:47,0:05:53,,,,,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 07321,BLK:15 PLN:12 POS:02,246.20,
T59-B07,WT-163:S037,wood,james,7,BLK:15 PLN:12 POS:03,MFV 07500,242.5,9/10/2013 21:14,9/10/2013 23:13,1:58:45,,,,,242.50,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:03,MFV 07500,5.5,9/20/2013 13:20,9/20/2013 13:31,0:10:57,,,,,5.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 07500,BLK:15 PLN:12 POS:03,248.00,
T59-B07,WT-165:S036,wood,james,7,BLK:15 PLN:12 POS:04,MFV 07488,68.6,9/11/2013 1:03,9/11/2013 3:07,2:03:49,swap,T59-B07,WT-165:S036,172.8,241.40,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:04,MFV 07488,6,9/20/2013 11:29,9/20/2013 11:39,0:09:42,,,,,6.00,T64-B13,WT163:S066,Larry,Brent,,BLK:15 PLN:12 POS:04,MFV 07488,,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 07488,BLK:15 PLN:12 POS:04,247.40,
T59-B07,WT-165:S036,daniel,jason,7,BLK:15 PLN:12 POS:05,MFV 07436,244.3,9/11/2013 8:33,9/11/2013 10:28,1:55:33,,,,,244.30,T59-B07,WT-116:S039,wood,james,1,BLK:15 PLN:12 POS:05,MFV 07436,3,9/20/2013 9:37,9/20/2013 9:43,0:05:56,,,,,3.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 07436,BLK:15 PLN:12 POS:05,247.30,
T59-B07,WT-168:S012,daniel,jason,7,BLK:15 PLN:12 POS:06,MFV 07477,243.9,9/11/2013 13:02,9/11/2013 14:56,1:54:06,,,,,243.90,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:12 POS:06,MFV 07477,1.7,9/20/2013 2:09,9/20/2013 2:14,0:04:17,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:12 POS:06,MFV 07477,2.1,6/26/2014 12:40,6/26/2014 12:51,0:11:39,"3/4""",,,0.00,2.10,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 07477,BLK:15 PLN:12 POS:06,247.70,
T59-B07,WT-168:S012,james,wood,7,BLK:15 PLN:12 POS:07,MFV 07481,242.2,9/11/2013 17:13,9/11/2013 19:14,2:00:47,,,,,242.20,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:12 POS:07,MFV 07481,3.7,9/20/2013 0:54,9/20/2013 1:01,0:06:27,,,,,3.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:12 POS:07,MFV 07481,1.9,6/26/2014 9:53,6/26/2014 10:01,0:07:53,"7/16""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 07481,BLK:15 PLN:12 POS:07,247.80,
T59-B07,WT-169:S036,james,wood,7,BLK:15 PLN:12 POS:08,MFV 07361,243.8,9/11/2013 21:31,9/11/2013 23:29,1:57:42,,,,,243.80,T59-B07,WT-116:S039,jason,tommy,1,BLK:15 PLN:12 POS:08,MFV 07361,4.7,9/20/2013 0:05,9/20/2013 0:11,0:06:16,,,,,4.70,T64-B13,WT163:S066,Larry,Brent,1,BLK:15 PLN:12 POS:08,MFV 07361,1.9,6/26/2014 7:09,6/26/2014 7:17,0:07:59,"3""",,,0.00,1.90,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 07361,BLK:15 PLN:12 POS:08,250.40,
