Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B07,WT-163:S038,daniel,jason,1,BLK:15 PLN:11 POS:00,MFV 07504,249.7,9/16/2013 23:20,9/17/2013 1:42,2:22:06,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,61,MFV 07504,BLK:15 PLN:11 POS:00,249.70
T59-B07,WT-163:S038,daniel,jason,1,BLK:15 PLN:11 POS:01,MFV 07522,175,9/17/2013 1:42,9/17/2013 8:14,6:31:03,swap,T59-B07,WT-165:S037,75.1,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,62,MFV 07522,BLK:15 PLN:11 POS:01,250.10
T59-B07,WT-163:S038,daniel,jason,5,BLK:15 PLN:11 POS:02,MFV 03244,252.6,9/16/2013 23:28,9/17/2013 1:52,2:23:26,,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,63,MFV 03244,BLK:15 PLN:11 POS:02,252.60
T59-B07,WT-163:S038,daniel,jason,5,BLK:15 PLN:11 POS:03,MFV 04450,159,9/17/2013 1:52,9/17/2013 8:19,6:26:58,swap,T59-B07,WT-165:S037,92.7,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,64,MFV 04450,BLK:15 PLN:11 POS:03,251.70
T59-B07,WT-163:S038,daniel,jason,6,BLK:15 PLN:11 POS:04,MFV 07528,251,9/16/2013 23:14,9/17/2013 1:38,2:23:05,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,65,MFV 07528,BLK:15 PLN:11 POS:04,251.00
T59-B07,WT-163:S038,daniel,jason,6,BLK:15 PLN:11 POS:05,MFV 07533,182.7,9/17/2013 1:38,9/17/2013 8:07,6:29:33,swap,T59-B07,WT-165:S037,67.4,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,66,MFV 07533,BLK:15 PLN:11 POS:05,250.10
T59-B07,WT-163:S038,daniel,jason,10,BLK:15 PLN:11 POS:06,MFV 00397,251.9,9/16/2013 23:08,9/17/2013 1:29,2:21:09,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,67,MFV 00397,BLK:15 PLN:11 POS:06,251.90
T59-B07,WT-163:S038,daniel,jason,10,BLK:15 PLN:11 POS:07,MFV 07521,201,9/17/2013 1:29,9/17/2013 7:57,6:28:22,swap,T59-B07,WT-165:S037,50.8,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,68,MFV 07521,BLK:15 PLN:11 POS:07,251.80
T59-B07,WT-163:S038,daniel,jason,11,BLK:15 PLN:11 POS:08,MFV 00396,250.6,9/16/2013 22:53,9/17/2013 1:13,2:19:44,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,69,MFV 00396,BLK:15 PLN:11 POS:08,250.60
T59-B07,WT-163:S038,daniel,jason,11,BLK:15 PLN:11 POS:09,MFV 07460,233,9/17/2013 1:13,9/17/2013 7:50,6:37:20,swap,T59-B07,WT-165:S037,16.8,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,70,MFV 07460,BLK:15 PLN:11 POS:09,249.80
T59-B07,WT-163:S038,daniel,jason,12,BLK:15 PLN:11 POS:10,MFV 03231,252.3,9/16/2013 23:37,9/17/2013 2:02,2:24:41,,,,,252.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,71,MFV 03231,BLK:15 PLN:11 POS:10,252.30
T59-B07,WT-163:S038,daniel,jason,12,BLK:15 PLN:11 POS:11,MFV 07511,140.2,9/17/2013 2:02,9/17/2013 8:32,6:30:00,swap,T59-B07,WT-165:S037,109.8,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,72,MFV 07511,BLK:15 PLN:11 POS:11,250.00
T59-B07,WT-165:S037,galvin,blackmer,1,BLK:15 PLN:13 POS:00,MFV 07490,248.5,9/17/2013 8:14,9/17/2013 10:46,2:32:08,,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,73,MFV 07490,BLK:15 PLN:13 POS:00,248.50
T59-B07,WT-165:S037,galvin,blackmer,1,BLK:15 PLN:13 POS:01,MFV 07243,250.8,9/17/2013 10:44,9/17/2013 13:01,2:17:27,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,74,MFV 07243,BLK:15 PLN:13 POS:01,250.80
T59-B07,WT-165:S037,galvin,blackmer,5,BLK:15 PLN:13 POS:02,MFV 07492,248.7,9/17/2013 8:20,9/17/2013 10:48,2:28:00,,,,,248.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,75,MFV 07492,BLK:15 PLN:13 POS:02,248.70
T59-B07,WT-165:S037,galvin,blackmer,5,BLK:15 PLN:13 POS:03,MFV 07508,251,9/17/2013 10:48,9/17/2013 13:19,2:30:53,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,76,MFV 07508,BLK:15 PLN:13 POS:03,251.00
T59-B07,WT-165:S037,galvin,blackmer,6,BLK:15 PLN:13 POS:04,MFV 07516,250,9/17/2013 8:08,9/17/2013 10:36,2:28:22,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,77,MFV 07516,BLK:15 PLN:13 POS:04,250.00
T59-B07,WT-165:S037,galvin,blackmer,6,BLK:15 PLN:13 POS:05,MFV 03990,252.1,9/17/2013 10:37,9/17/2013 12:54,2:17:54,,,,,252.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,78,MFV 03990,BLK:15 PLN:13 POS:05,252.10
T59-B07,WT-165:S037,galvin,blackmer,10,BLK:15 PLN:13 POS:06,MFV 00389,251.3,9/17/2013 7:59,9/17/2013 10:26,2:27:49,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,79,MFV 00389,BLK:15 PLN:13 POS:06,251.30
T59-B07,WT-165:S037,galvin,blackmer,10,BLK:15 PLN:13 POS:07,MFV 04041,250.4,9/17/2013 10:27,9/17/2013 12:44,2:17:15,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,80,MFV 04041,BLK:15 PLN:13 POS:07,250.40
T59-B07,WT-165:S037,galvin,blackmer,11,BLK:15 PLN:13 POS:08,MFV 00390,252,9/17/2013 7:51,9/17/2013 10:18,2:27:01,,,,,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,81,MFV 00390,BLK:15 PLN:13 POS:08,252.00
T59-B07,WT-165:S037,galvin,blackmer,11,BLK:15 PLN:13 POS:09,MFV 07495,250.2,9/17/2013 10:18,9/17/2013 12:34,2:15:22,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,82,MFV 07495,BLK:15 PLN:13 POS:09,250.20
T59-B07,WT-165:S037,galvin,blackmer,12,BLK:15 PLN:13 POS:10,MFV 07520,250.5,9/17/2013 8:33,9/17/2013 11:02,2:29:28,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 07520,BLK:15 PLN:13 POS:10,250.50
T59-B07,WT-165:S037,galvin,blackmer,12,BLK:15 PLN:13 POS:11,MFV 07496,251.3,9/17/2013 11:03,9/17/2013 13:21,2:18:18,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 07496,BLK:15 PLN:13 POS:11,251.30
T59-B07,WT-165:S037,galvin,blackmer,1,BLK:15 PLN:15 POS:00,MFV 07470,250.2,9/17/2013 13:01,9/17/2013 15:19,2:17:46,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 07470,BLK:15 PLN:15 POS:00,250.20
T59-B07,WT-165:S037,galvin,blackmer,1,BLK:15 PLN:15 POS:01,MFV 07439,247.6,9/17/2013 15:20,9/17/2013 18:12,2:52:27,,,,,247.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 07439,BLK:15 PLN:15 POS:01,247.60
T59-B07,WT-165:S037,galvin,blackmer,5,BLK:15 PLN:15 POS:02,MFV 07448,249.1,9/17/2013 13:19,9/17/2013 15:37,2:18:06,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 07448,BLK:15 PLN:15 POS:02,249.10
T59-B07,WT-165:S037,galvin,blackmer,5,BLK:15 PLN:15 POS:03,MFV 07489,249,9/17/2013 15:38,9/17/2013 18:30,2:52:21,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 07489,BLK:15 PLN:15 POS:03,249.00
T59-B07,WT-165:S037,galvin,blackmer,6,BLK:15 PLN:15 POS:04,MFV 07497,249.3,9/17/2013 12:55,9/17/2013 15:13,2:17:57,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 07497,BLK:15 PLN:15 POS:04,249.30
T59-B07,WT-165:S037,galvin,blackmer,6,BLK:15 PLN:15 POS:05,MFV 07475,248.8,9/17/2013 15:14,9/17/2013 18:03,2:48:41,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 07475,BLK:15 PLN:15 POS:05,248.80
T59-B07,WT-165:S037,galvin,blackmer,10,BLK:15 PLN:15 POS:06,MFV 07479,248,9/17/2013 12:45,9/17/2013 15:02,2:16:36,,,,,248.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 07479,BLK:15 PLN:15 POS:06,248.00
T59-B07,WT-165:S037,galvin,blackmer,10,BLK:15 PLN:15 POS:07,MFV 07498,249.2,9/17/2013 15:02,9/17/2013 17:50,2:47:53,,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 07498,BLK:15 PLN:15 POS:07,249.20
T59-B07,WT-165:S037,galvin,blackmer,11,BLK:15 PLN:15 POS:08,MFV 07502,250.5,9/17/2013 12:34,9/17/2013 14:51,2:16:26,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 07502,BLK:15 PLN:15 POS:08,250.50
T59-B07,WT-165:S037,galvin,blackmer,11,BLK:15 PLN:15 POS:09,MFV 07494,250.1,9/17/2013 14:51,9/17/2013 17:41,2:49:28,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 07494,BLK:15 PLN:15 POS:09,250.10
T59-B07,WT-165:S037,galvin,blackmer,12,BLK:15 PLN:15 POS:10,MFV 07486,250.8,9/17/2013 13:22,9/17/2013 15:42,2:20:11,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 07486,BLK:15 PLN:15 POS:10,250.80
T59-B07,WT-165:S037,galvin,blackmer,12,BLK:15 PLN:15 POS:11,MFV 07482,250.2,9/17/2013 15:42,9/17/2013 18:34,2:51:17,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 07482,BLK:15 PLN:15 POS:11,250.20
T59-B07,WT-165:S037,daniel,tommy,1,BLK:15 PLN:17 POS:00,MFV 07445,25.4,9/17/2013 18:13,9/17/2013 20:51,2:37:40,swap,T59-B07,WT-166:S040,223,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 07445,BLK:15 PLN:17 POS:00,248.40
T59-B07,WT-166:S040,daniel,tommy,1,BLK:15 PLN:17 POS:01,MFV 07458,248.1,9/17/2013 20:51,9/17/2013 23:13,2:21:27,,,,,248.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 07458,BLK:15 PLN:17 POS:01,248.10
T59-B07,WT-165:S037,daniel,tommy,5,BLK:15 PLN:17 POS:02,MFV 07442,248.8,9/17/2013 18:36,9/17/2013 21:58,3:21:41,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 07442,BLK:15 PLN:17 POS:02,248.80
T59-B07,WT-166:S040,daniel,tommy,5,BLK:15 PLN:17 POS:03,MFV 07454,249.9,9/17/2013 21:58,9/18/2013 0:20,2:21:32,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 07454,BLK:15 PLN:17 POS:03,249.90
T59-B07,WT-165:S037,daniel,tommy,6,BLK:15 PLN:17 POS:04,MFV 07455,45,9/17/2013 18:03,9/17/2013 20:40,2:37:01,swap,T59-B07,WT-166:S040,205.5,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 07455,BLK:15 PLN:17 POS:04,250.50
T59-B07,WT-166:S040,daniel,tommy,6,BLK:15 PLN:17 POS:05,MFV 01619,252.6,9/17/2013 20:41,9/17/2013 23:06,2:25:23,,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 01619,BLK:15 PLN:17 POS:05,252.60
T59-B07,WT-165:S037,daniel,tommy,10,BLK:15 PLN:17 POS:06,MFV 00387,68.4,9/17/2013 17:51,9/17/2013 20:14,2:23:16,swap,T59-B07,WT-166:S040,182,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 00387,BLK:15 PLN:17 POS:06,250.40
T59-B07,WT-166:S040,daniel,tommy,10,BLK:15 PLN:17 POS:07,MFV 07480,247.5,9/17/2013 20:15,9/17/2013 22:45,2:29:24,,,,,247.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 07480,BLK:15 PLN:17 POS:07,247.50
T59-B07,WT-165:S037,daniel,tommy,11,BLK:15 PLN:17 POS:08,MFV 07478,83.6,9/17/2013 17:43,9/17/2013 20:14,2:31:11,swap,T59-B07,WT-166:S040,168,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 07478,BLK:15 PLN:17 POS:08,251.60
T59-B07,WT-166:S040,daniel,tommy,11,BLK:15 PLN:17 POS:09,MFV 07471,250.5,9/17/2013 20:15,9/17/2013 22:41,2:25:18,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 07471,BLK:15 PLN:17 POS:09,250.50
T59-B07,WT-165:S037,daniel,tommy,12,BLK:15 PLN:17 POS:10,MFV 07456,250.5,9/17/2013 18:45,9/17/2013 21:11,2:26:34,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 07456,BLK:15 PLN:17 POS:10,250.50
T59-B07,WT-166:S040,daniel,tommy,12,BLK:15 PLN:17 POS:11,MFV 07446,250.2,9/17/2013 21:11,9/17/2013 23:34,2:22:53,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 07446,BLK:15 PLN:17 POS:11,250.20
T59-B07,WT-166:S040,daniel,tommy,1,BLK:15 PLN:19 POS:00,MFV 07421,248.4,9/17/2013 23:13,9/18/2013 1:35,2:22:17,,,,,248.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 07421,BLK:15 PLN:19 POS:00,248.40
T59-B07,WT-166:S040,daniel,tommy,1,BLK:15 PLN:19 POS:01,MFV 07177,250.1,9/18/2013 1:35,9/18/2013 7:32,5:56:59,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 07177,BLK:15 PLN:19 POS:01,250.10
T59-B07,WT-166:S040,daniel,tommy,5,BLK:15 PLN:19 POS:02,MFV 07372,251.2,9/18/2013 0:20,9/18/2013 2:41,2:21:36,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 07372,BLK:15 PLN:19 POS:02,251.20
T59-B07,WT-166:S040,daniel,tommy,5,BLK:15 PLN:19 POS:03,MFV 07399,249.1,9/18/2013 2:42,9/18/2013 8:30,5:48:21,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 07399,BLK:15 PLN:19 POS:03,249.10
T59-B07,WT-166:S040,daniel,tommy,6,BLK:15 PLN:19 POS:04,MFV 07398,251.6,9/17/2013 23:06,9/18/2013 1:29,2:23:16,,,,,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 07398,BLK:15 PLN:19 POS:04,251.60
T59-B07,WT-166:S040,daniel,tommy,6,BLK:15 PLN:19 POS:05,MFV 07369,250.2,9/18/2013 1:29,9/18/2013 7:27,5:58:03,,,,,250.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 07369,BLK:15 PLN:19 POS:05,250.20
T59-B07,WT-166:S040,daniel,tommy,10,BLK:15 PLN:19 POS:06,MFV 07410,250.8,9/17/2013 22:45,9/18/2013 1:06,2:20:48,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 07410,BLK:15 PLN:19 POS:06,250.80
T59-B07,WT-166:S040,daniel,tommy,10,BLK:15 PLN:19 POS:07,MFV 07384,249.7,9/18/2013 1:06,9/18/2013 6:54,5:47:49,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 07384,BLK:15 PLN:19 POS:07,249.70
T59-B07,WT-166:S040,daniel,tommy,11,BLK:15 PLN:19 POS:08,MFV 07401,250.4,9/17/2013 22:41,9/18/2013 1:01,2:20:07,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 07401,BLK:15 PLN:19 POS:08,250.40
T59-B07,WT-166:S040,daniel,tommy,11,BLK:15 PLN:19 POS:09,MFV 07400,252.9,9/18/2013 1:01,9/18/2013 6:54,5:52:37,,,,,252.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 07400,BLK:15 PLN:19 POS:09,252.90
T59-B07,WT-166:S040,daniel,tommy,12,BLK:15 PLN:19 POS:10,MFV 07335,251.1,9/17/2013 23:34,9/18/2013 2:06,2:31:55,,,,,251.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 07335,BLK:15 PLN:19 POS:10,251.10
T59-B07,WT-166:S040,daniel,tommy,12,BLK:15 PLN:19 POS:11,MFV 07357,251.3,9/18/2013 2:06,9/18/2013 8:09,6:02:31,,,,,251.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 07357,BLK:15 PLN:19 POS:11,251.30
T59-B07,WT-166:S040,galvin,blackmer,1,BLK:15 PLN:21 POS:00,MFV 07234,127.3,9/18/2013 7:33,9/18/2013 10:09,2:36:05,swap,T59-B07,WT-169:S037,121.8,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 07234,BLK:15 PLN:21 POS:00,249.10
T59-B07,WT-169:S037,galvin,blackmer,1,BLK:15 PLN:21 POS:01,MFV 07197,249.6,9/18/2013 10:09,9/18/2013 12:27,2:18:22,,,,,249.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 07197,BLK:15 PLN:21 POS:01,249.60
T59-B07,WT-166:S040,galvin,blackmer,5,BLK:15 PLN:21 POS:02,MFV 07364,30.6,9/18/2013 8:31,9/18/2013 11:02,2:31:18,swap,T59-B07,WT-169:S037,219.5,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 07364,BLK:15 PLN:21 POS:02,250.10
T59-B07,WT-169:S037,galvin,blackmer,5,BLK:15 PLN:21 POS:03,MFV 07359,249.8,9/18/2013 11:02,9/18/2013 13:21,2:18:52,,,,,249.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 07359,BLK:15 PLN:21 POS:03,249.80
T59-B07,WT-166:S040,galvin,blackmer,6,BLK:15 PLN:21 POS:04,MFV 07390,135.2,9/18/2013 7:28,9/18/2013 10:05,2:36:50,swap,T59-B07,WT-169:S037,114.1,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 07390,BLK:15 PLN:21 POS:04,249.30
