Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill,
T64-B07,WT-169:S034,daniel,tommy,9,BLK:14 PLN:10 POS:08,MFV 07076,239.1,8/28/2013 15:21,8/28/2013 17:42,2:21:07,,,,,239.10,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:08,MFV 07076,1.2,9/9/2013 13:12,9/9/2013 13:21,0:09:06,,,,,1.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:08,MFV 07076,4.2,6/26/2014 7:04,6/26/2014 7:19,0:14:28,"2 1/2""",,,0.00,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,69,MFV 07076,BLK:14 PLN:10 POS:08,244.50,
T64-B07,WT-116:S036,wood,blackmer,9,BLK:14 PLN:10 POS:09,MFV 07082,133.2,8/28/2013 21:04,8/28/2013 23:50,2:45:54,swap,T64-B07,WT-116:S036,118.3,251.50,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:09,MFV 07082,1.5,9/9/2013 10:54,9/9/2013 10:57,0:03:25,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:09,MFV 07082,3.5,6/25/2014 13:36,6/25/2014 13:48,0:12:26,"3""",,,0.00,3.50,,,,,,,,0.00,,,,,,,0.00,0.00,,70,MFV 07082,BLK:14 PLN:10 POS:09,256.50,
T64-B07,WT-116:S036,wood,blackmer,9,BLK:14 PLN:10 POS:10,MFV 07091,246,8/29/2013 1:50,8/29/2013 7:40,5:50:40,,,,,246.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:10,MFV 07091,1.5,9/9/2013 9:50,9/9/2013 9:54,0:04:48,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:10,MFV 07091,4.4,6/25/2014 10:00,6/25/2014 10:16,0:16:05,"3 1/2""",,,0.00,4.40,,,,,,,,0.00,,,,,,,0.00,0.00,,71,MFV 07091,BLK:14 PLN:10 POS:10,251.90,
T64-B07,WT-168:S034,jason ,gary,9,BLK:14 PLN:10 POS:11,MFV 07066,230,8/29/2013 12:02,8/29/2013 14:14,2:11:19,would not take any more oil reads full on dip stick,,,,230.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:10 POS:11,MFV 07066,3.1,9/9/2013 7:59,9/9/2013 8:06,0:06:13,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:10 POS:11,MFV 07066,6.4,6/24/2014 15:57,6/24/2014 16:33,0:35:34,"3 1/2""",,,0.00,6.40,,,,,,,,0.00,,,,,,,0.00,0.00,,72,MFV 07066,BLK:14 PLN:10 POS:11,239.50,
T64-B07,WT-168:S008,wood,james,3,BLK:14 PLN:12 POS:00,MFV 07073,186,8/26/2013 23:16,8/27/2013 1:30,2:13:52,swap,T64-B07,WT-163:S035,55.6,241.60,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:12 POS:00,MFV 07073,4.1,9/10/2013 2:04,9/10/2013 2:11,0:06:59,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,,BLK:14 PLN:12 POS:00,MFV 07073,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,73,MFV 07073,BLK:14 PLN:12 POS:00,245.70,
T64-B07,WT-163:S035,daniel,tommy,3,BLK:14 PLN:12 POS:01,MFV 03243,249.6,8/27/2013 7:35,8/27/2013 9:30,1:55:18,,,,,249.60,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:12 POS:01,MFV 03243,1.7,9/10/2013 0:15,9/10/2013 0:19,0:03:59,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:01,MFV 03243,0.9,6/24/2014 13:14,6/24/2014 13:18,0:03:40,"1/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,74,MFV 03243,BLK:14 PLN:12 POS:01,252.20,
T64-B07,WT-166:S036,daniel,tommy,8,BLK:14 PLN:12 POS:02,MFV 07057,246.4,8/27/2013 13:06,8/27/2013 14:56,1:49:38,,,,,246.40,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:12 POS:02,MFV 07057,1.5,9/9/2013 23:14,9/9/2013 23:17,0:03:12,,,,,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,75,MFV 07057,BLK:14 PLN:12 POS:02,247.90,
T64-B07,WT-166:S036,daniel,tommy,8,BLK:14 PLN:12 POS:03,MFV 07060,243.2,8/27/2013 16:45,8/27/2013 18:53,2:08:21,,,,,243.20,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:12 POS:03,MFV 07060,4.1,9/9/2013 21:22,9/9/2013 21:22,0:00:02,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:12 POS:03,MFV 07060,0.9,6/27/2014 10:52,6/27/2014 10:58,0:05:57,"3/4""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,76,MFV 07060,BLK:14 PLN:12 POS:03,248.20,
T64-B07,WT-164:S034,wood,james,8,BLK:14 PLN:12 POS:04,MFV 03260,243.2,8/27/2013 21:11,8/27/2013 23:03,1:52:19,,,,,243.20,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:12 POS:04,MFV 03260,3.9,9/9/2013 20:20,9/9/2013 20:27,0:07:03,,,,,3.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:04,MFV 03260,1.8,6/27/2014 9:31,6/27/2014 9:38,0:07:07,"3/4""",,,0.00,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,77,MFV 03260,BLK:14 PLN:12 POS:04,248.90,
T64-B07,WT-164:S034,wood,james,8,BLK:14 PLN:12 POS:05,MFV 07002,140.5,8/28/2013 0:59,8/28/2013 3:14,2:15:14,swap,T64-B07,WT-165:S034,103.2,243.70,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:12 POS:05,MFV 07002,3.1,9/9/2013 17:58,9/9/2013 18:04,0:05:34,,,,,3.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:05,MFV 07002,1.8,6/26/2014 16:21,6/26/2014 16:30,0:08:42,"1/4""",,,0.00,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,78,MFV 07002,BLK:14 PLN:12 POS:05,248.60,
T64-B07,WT-165:S034,daniel,tommy,8,BLK:14 PLN:12 POS:06,MFV 07000,246.2,8/28/2013 9:13,8/28/2013 11:11,1:57:50,,,,,246.20,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:06,MFV 07000,1.3,9/9/2013 16:21,9/9/2013 16:25,0:04:05,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:06,MFV 07000,1.5,6/26/2014 13:01,6/26/2014 13:06,0:05:41,"3/8""",,,0.00,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,79,MFV 07000,BLK:14 PLN:12 POS:06,249.00,
T64-B07,WT-165:S034,daniel,tommy,8,BLK:14 PLN:12 POS:07,MFV 07051,8.4,8/28/2013 13:12,8/28/2013 15:17,2:04:39,swap,T64-B07,WT-169:S034,230,238.40,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:07,MFV 07051,5.9,9/9/2013 15:17,9/9/2013 15:28,0:10:26,,,,,5.90,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:07,MFV 07051,1.8,6/26/2014 9:56,6/26/2014 10:03,0:07:15,1 1/4',,,0.00,1.80,,,,,,,,0.00,,,,,,,0.00,0.00,,80,MFV 07051,BLK:14 PLN:12 POS:07,246.10,
T64-B07,WT-169:S034,wood,blackmer,8,BLK:14 PLN:12 POS:08,MFV 07001,244.1,8/28/2013 17:40,8/28/2013 20:35,2:54:44,,,,,244.10,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:08,MFV 07001,1.5,9/9/2013 13:21,9/9/2013 13:27,0:05:47,,,,,1.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:08,MFV 07001,1.3,6/26/2014 7:20,6/26/2014 7:24,0:04:40,1/4',,,0.00,1.30,,,,,,,,0.00,,,,,,,0.00,0.00,,81,MFV 07001,BLK:14 PLN:12 POS:08,246.90,
T64-B07,WT-116:S036,wood,blackmer,8,BLK:14 PLN:12 POS:09,MFV 07053,245,8/28/2013 23:52,8/29/2013 2:26,2:33:32,,,,,245.00,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:09,MFV 07053,2.6,9/9/2013 10:57,9/9/2013 11:07,0:09:30,,,,,2.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:09,MFV 07053,1.4,6/25/2014 13:50,6/25/2014 13:55,0:05:10,"1/4""",,,0.00,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,82,MFV 07053,BLK:14 PLN:12 POS:09,249.00,
T64-B07,WT-116:S036,jason ,gary,8,BLK:14 PLN:12 POS:10,MFV 01213,177.5,8/29/2013 8:18,8/29/2013 12:05,3:46:33,swap,T64-B07,WT-168:S034,67.4,244.90,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:10,MFV 01213,1.4,9/9/2013 9:55,9/9/2013 9:59,0:04:15,,,,,1.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:10,MFV 01213,3.7,6/25/2014 10:16,6/25/2014 10:30,0:14:06,"2 1/2""",,,0.00,3.70,,,,,,,,0.00,,,,,,,0.00,0.00,,83,MFV 01213,BLK:14 PLN:12 POS:10,250.00,
T64-B07,WT-168:S034,jason ,gary,8,BLK:14 PLN:12 POS:11,MFV 07054,240.2,8/29/2013 14:18,8/29/2013 16:31,2:12:18,,,,,240.20,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:12 POS:11,MFV 07054,2.3,9/9/2013 8:06,9/9/2013 8:11,0:05:18,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:12 POS:11,MFV 07054,3.8,6/25/2014 6:50,6/25/2014 7:03,0:13:10,"1""",,,0.00,3.80,,,,,,,,0.00,,,,,,,0.00,0.00,,84,MFV 07054,BLK:14 PLN:12 POS:11,246.30,
T64-B07,WT-168:S008,wood,james,3,BLK:14 PLN:14 POS:00,MFV 07026,246.4,8/26/2013 21:32,8/26/2013 23:16,1:43:53,,,,,246.40,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:14 POS:00,MFV 07026,4.3,9/10/2013 2:12,9/10/2013 2:19,0:07:17,,,,,4.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,85,MFV 07026,BLK:14 PLN:14 POS:00,250.70,
T64-B07,WT-163:S035,wood,james,3,BLK:14 PLN:14 POS:01,MFV 06998,241.6,8/27/2013 1:30,8/27/2013 7:29,5:58:39,,,,,241.60,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:14 POS:01,MFV 06998,5.4,9/10/2013 0:19,9/10/2013 0:30,0:10:51,,,,,5.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:01,MFV 06998,1.7,6/24/2014 13:18,6/24/2014 13:25,0:06:29,"1 1/8""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,86,MFV 06998,BLK:14 PLN:14 POS:01,248.70,
T64-B07,WT-163:S035,daniel,tommy,8,BLK:14 PLN:14 POS:02,MFV 07038,233.4,8/27/2013 10:34,,,swap,T64-B07,WT-166:S036,13.1,246.50,T64-B07,WT-166:S038,wood,james,10,BLK:14 PLN:14 POS:02,MFV 07038,1.4,9/9/2013 23:18,9/9/2013 23:20,0:02:30,,,,,1.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,87,MFV 07038,BLK:14 PLN:14 POS:02,247.90,
T64-B07,WT-166:S036,daniel,tommy,8,BLK:14 PLN:14 POS:03,MFV 07047,243.7,8/27/2013 14:56,8/27/2013 16:45,1:49:20,,,,,243.70,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:14 POS:03,MFV 07047,4.1,9/9/2013 21:22,9/9/2013 21:30,0:07:48,,,,,4.10,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:14 POS:03,MFV 07047,1.9,6/27/2014 10:43,6/27/2014 10:52,0:08:27,"1/4""",,,0.00,1.90,,,,,,,,0.00,,,,,,,0.00,0.00,,88,MFV 07047,BLK:14 PLN:14 POS:03,249.70,
T64-B07,WT-166:S036,wood,james,8,BLK:14 PLN:14 POS:04,MFV 07036,65.8,8/27/2013 18:54,8/27/2013 21:11,2:17:23,tanker swap,T64-B07,WT-164:S034,178.5,244.30,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:14 POS:04,MFV 07036,2.5,9/9/2013 20:27,9/9/2013 20:32,0:04:57,,,,,2.50,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:04,MFV 07036,2.9,6/27/2014 9:38,6/27/2014 9:50,0:11:48,"5/8""",,,0.00,2.90,,,,,,,,0.00,,,,,,,0.00,0.00,,89,MFV 07036,BLK:14 PLN:14 POS:04,249.70,
T64-B07,WT-164:S034,wood,james,8,BLK:14 PLN:14 POS:05,MFV 07033,241.6,8/27/2013 23:04,8/28/2013 0:58,1:54:39,,,,,241.60,T64-B07,WT-166:S038,wood,james,4,BLK:14 PLN:14 POS:05,MFV 07033,4.3,9/9/2013 18:04,9/9/2013 18:13,0:08:36,,,,,4.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:05,MFV 07033,1.7,6/27/2014 7:03,6/27/2014 7:13,0:10:00,"1 1/4""",,,0.00,1.70,,,,,,,,0.00,,,,,,,0.00,0.00,,90,MFV 07033,BLK:14 PLN:14 POS:05,247.60,
T64-B07,WT-165:S034,daniel,tommy,8,BLK:14 PLN:14 POS:06,MFV 06985,245.4,8/28/2013 7:10,8/28/2013 9:13,2:02:36,,,,,245.40,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:06,MFV 06985,1.6,9/9/2013 16:25,9/9/2013 16:29,0:04:17,,,,,1.60,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:06,MFV 06985,0.8,6/26/2014 13:07,6/26/2014 13:10,0:03:21,"7/8""",,,0.00,0.80,,,,,,,,0.00,,,,,,,0.00,0.00,,91,MFV 06985,BLK:14 PLN:14 POS:06,247.80,
T64-B07,WT-165:S034,daniel,tommy,8,BLK:14 PLN:14 POS:07,MFV 07023,242.5,8/28/2013 11:11,8/28/2013 13:12,2:00:55,,,,,242.50,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:07,MFV 07023,2.1,9/9/2013 15:28,9/9/2013 15:39,0:11:00,,,,,2.10,T64-B13,WT163:S066,Larry,Brent,,BLK:14 PLN:14 POS:07,MFV 07023,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,92,MFV 07023,BLK:14 PLN:14 POS:07,244.60,
T64-B07,WT-169:S034,daniel,tommy,8,BLK:14 PLN:14 POS:08,MFV 07040,244.2,8/28/2013 15:17,8/28/2013 17:40,2:23:07,,,,,244.20,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:08,MFV 07040,2.2,9/9/2013 13:27,9/9/2013 13:32,0:05:11,,,,,2.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:08,MFV 07040,0.9,6/26/2014 7:25,6/26/2014 7:28,0:03:43,1/4'',,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,93,MFV 07040,BLK:14 PLN:14 POS:08,247.30,
T64-B07,WT-116:S036,wood,blackmer,8,BLK:14 PLN:14 POS:09,MFV 07052,127.9,8/28/2013 21:04,8/28/2013 23:52,2:47:50,swap,T64-B07,WT-116:S036,117.2,245.10,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:09,MFV 07052,1.7,9/9/2013 11:07,9/9/2013 11:12,0:04:43,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:09,MFV 07052,1.6,6/25/2014 13:56,6/25/2014 14:04,0:08:16,"1/4""",,,0.00,1.60,,,,,,,,0.00,,,,,,,0.00,0.00,,94,MFV 07052,BLK:14 PLN:14 POS:09,248.40,
T64-B07,WT-116:S036,wood,blackmer,8,BLK:14 PLN:14 POS:10,MFV 06990,245.8,8/29/2013 2:26,8/29/2013 8:18,5:51:44,,,,,245.80,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:10,MFV 06990,2.3,9/9/2013 9:59,9/9/2013 10:06,0:06:35,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,,BLK:14 PLN:14 POS:10,MFV 06990,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,95,MFV 06990,BLK:14 PLN:14 POS:10,248.10,
T64-B07,WT-168:S034,jason ,gary,8,BLK:14 PLN:14 POS:11,MFV 06999,231.5,8/29/2013 12:07,8/29/2013 14:18,2:10:47,would not take any more oil reads full on dip stick,,,,231.50,T64-B07,WT-166:S038,daniel,jason,4,BLK:14 PLN:14 POS:11,MFV 06999,2.3,9/9/2013 8:11,9/9/2013 8:17,0:05:38,,,,,2.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:14 POS:11,MFV 06999,6.2,6/25/2014 7:03,6/25/2014 7:25,0:21:14,"2""",,,0.00,6.20,,,,,,,,0.00,,,,,,,0.00,0.00,,96,MFV 06999,BLK:14 PLN:14 POS:11,240.00,
T64-B07,WT-168:S008,wood,james,6,BLK:14 PLN:16 POS:00,MFV 03843,182,8/26/2013 23:22,8/27/2013 1:25,2:03:00,swap,T64-B07,WT-163:S035,62.3,244.30,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:00,MFV 03843,5.1,9/10/2013 0:42,9/10/2013 0:49,0:07:20,,,,,5.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:00,MFV 03843,2.4,6/24/2014 10:52,6/24/2014 11:03,0:11:29,"3/4""",,,0.00,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,97,MFV 03843,BLK:14 PLN:16 POS:00,251.80,
T64-B07,WT-163:S035,daniel,tommy,6,BLK:14 PLN:16 POS:01,MFV 01243,249.7,8/27/2013 7:35,8/27/2013 9:24,1:49:58,,,,,249.70,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:01,MFV 01243,2.4,9/9/2013 23:42,9/9/2013 23:48,0:05:42,,,,,2.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:16 POS:01,MFV 01243,1.5,6/24/2014 13:20,6/24/2014 13:26,0:06:10,"1/2""",,,0.00,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,98,MFV 01243,BLK:14 PLN:16 POS:01,253.60,
T64-B07,WT-166:S036,daniel,tommy,6,BLK:14 PLN:16 POS:02,MFV 03855,245,8/27/2013 13:02,8/27/2013 14:50,1:47:55,,,,,245.00,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:02,MFV 03855,4.2,9/9/2013 21:53,9/9/2013 21:59,0:05:49,,,,,4.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,99,MFV 03855,BLK:14 PLN:16 POS:02,249.20,
T64-B07,WT-166:S036,daniel,tommy,6,BLK:14 PLN:16 POS:03,MFV 07044,242.5,8/27/2013 16:40,8/27/2013 18:48,2:08:03,,,,,242.50,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:03,MFV 07044,5.5,9/9/2013 20:41,9/9/2013 20:49,0:08:17,,,,,5.50,T64-B13,WT163:S066,Larry,Brent,1,BLK:14 PLN:16 POS:03,MFV 07044,1.5,6/27/2014 10:36,6/27/2014 10:43,0:06:13,"3/16""",,,0.00,1.50,,,,,,,,0.00,,,,,,,0.00,0.00,,100,MFV 07044,BLK:14 PLN:16 POS:03,249.50,
T64-B07,WT-164:S034,wood,james,6,BLK:14 PLN:16 POS:04,MFV 07049,240.2,8/27/2013 21:02,8/27/2013 22:50,1:48:07,,,,,240.20,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:04,MFV 07049,2.7,9/9/2013 18:44,9/9/2013 18:49,0:04:59,,,,,2.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:04,MFV 07049,5.7,6/27/2014 9:51,6/27/2014 10:10,0:19:30,"1/2""",,,0.00,5.70,,,,,,,,0.00,,,,,,,0.00,0.00,,101,MFV 07049,BLK:14 PLN:16 POS:04,248.60,
T64-B07,WT-164:S034,wood,james,6,BLK:14 PLN:16 POS:05,MFV 03861,176.6,8/28/2013 0:43,8/28/2013 2:50,2:06:41,swap,T64-B07,WT-165:S034,54.8,231.40,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:16 POS:05,MFV 03861,5.1,9/9/2013 17:17,9/9/2013 17:27,0:10:22,,,,,5.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:05,MFV 03861,6.3,6/27/2014 7:13,6/27/2014 7:35,0:21:36,"1 1/8""",,,0.00,6.30,,,,,,,,0.00,,,,,,,0.00,0.00,,102,MFV 03861,BLK:14 PLN:16 POS:05,242.80,
T64-B07,WT-165:S034,daniel,tommy,4,BLK:14 PLN:16 POS:06,MFV 03847,236.5,8/28/2013 9:10,8/28/2013 11:08,1:58:04,,,,,236.50,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:06,MFV 03847,1.1,9/9/2013 15:53,9/9/2013 15:58,0:05:14,,,,,1.10,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:06,MFV 03847,4.9,6/26/2014 13:11,6/26/2014 13:28,0:17:05,"2""",,,0.00,4.90,,,,,,,,0.00,,,,,,,0.00,0.00,,103,MFV 03847,BLK:14 PLN:16 POS:06,242.50,
T64-B07,WT-165:S034,daniel,tommy,4,BLK:14 PLN:16 POS:07,MFV 07018,24.5,8/28/2013 13:08,8/28/2013 15:11,2:02:23,swap,T64-B07,WT-169:S034,212.8,237.30,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:07,MFV 07018,3.2,9/9/2013 13:47,9/9/2013 13:53,0:05:30,,,,,3.20,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:07,MFV 07018,2.6,6/26/2014 10:04,6/26/2014 10:13,0:09:33,"1 1/2""",,,0.00,2.60,,,,,,,,0.00,,,,,,,0.00,0.00,,104,MFV 07018,BLK:14 PLN:16 POS:07,243.10,
T64-B07,WT-169:S034,wood,blackmer,4,BLK:14 PLN:16 POS:08,MFV 01237,235.2,8/28/2013 17:41,8/28/2013 19:42,2:01:17,,,,,235.20,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:08,MFV 01237,0.4,9/9/2013 12:42,9/9/2013 12:44,0:02:13,,,,,0.40,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:08,MFV 01237,3.6,6/26/2014 7:29,6/26/2014 7:41,0:12:42,"1 1/8""",,,0.00,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,105,MFV 01237,BLK:14 PLN:16 POS:08,239.20,
T64-B07,WT-116:S036,wood,blackmer,4,BLK:14 PLN:16 POS:09,MFV 07021,241,8/28/2013 23:50,8/29/2013 1:51,2:01:47,,,,,241.00,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:09,MFV 07021,1.7,9/9/2013 10:26,9/9/2013 10:33,0:07:22,,,,,1.70,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:09,MFV 07021,3.6,6/25/2014 14:04,6/25/2014 14:18,0:13:34,"1""",,,0.00,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,106,MFV 07021,BLK:14 PLN:16 POS:09,246.30,
T64-B07,WT-116:S036,jason ,gary,4,BLK:14 PLN:16 POS:10,MFV 03858,224.1,8/29/2013 7:52,8/29/2013 11:46,3:53:52,swap,T64-B07,WT-168:S034,24,248.10,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:10,MFV 03858,1.3,9/9/2013 9:14,9/9/2013 9:19,0:05:39,,,,,1.30,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:16 POS:10,MFV 03858,3.6,6/25/2014 10:32,6/25/2014 10:44,0:12:42,"2 1/4""",,,0.00,3.60,,,,,,,,0.00,,,,,,,0.00,0.00,,107,MFV 03858,BLK:14 PLN:16 POS:10,253.00,
T64-B07,WT-168:S034,jason ,gary,4,BLK:14 PLN:16 POS:11,MFV 01244,245,8/29/2013 14:05,8/29/2013 16:28,2:22:42,,,,,245.00,T64-B07,WT-166:S038,daniel,jason,9,BLK:14 PLN:16 POS:11,MFV 01244,2.4,9/9/2013 7:27,9/9/2013 7:33,0:05:53,,,,,2.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,0.00,0.00,,108,MFV 01244,BLK:14 PLN:16 POS:11,247.40,
T64-B07,WT-168:S008,wood,james,6,BLK:14 PLN:18 POS:00,MFV 02560,243.5,8/26/2013 21:32,8/26/2013 23:22,1:49:36,,,,,243.50,T64-B07,WT-166:S038,wood,james,9,BLK:14 PLN:18 POS:00,MFV 02560,5,9/10/2013 1:30,9/10/2013 1:36,0:06:34,,,,,5.00,T64-B13,WT163:S066,Larry,Brent,5,BLK:14 PLN:18 POS:00,MFV 02560,0.9,6/24/2014 11:04,6/24/2014 11:08,0:04:01,"3/8""",,,0.00,0.90,,,,,,,,0.00,,,,,,,0.00,0.00,,109,MFV 02560,BLK:14 PLN:18 POS:00,249.40,
