Fill 1: Scint. Batch,Fill 1: Tanker ID,Fill 1: Tech 1,Fill 1: Tech 2,Fill 1: Mach ID,Fill 1: Module Position,Fill 1: Module ID,Fill 1: Amount from 1st Tanker (gal),Fill 1: Start Time,Fill 1: End Time,Fill 1: Fill Time,Fill 1: Comments,Fill 1: 2nd Tanker Batch,Fill 1: 2nd Tanker,Fill 1: Amount from 2nd Tanker (gal),Fill 1: Total(gal),Fill 2: Scint. Batch,Fill 2: Tanker ID,Fill 2: Tech 1,Fill 2: Tech 2,Fill 2: Mach ID,Fill 2: Module Position,Fill 2: Module ID,Fill 2: Amount from 1st Tanker (gal),Fill 2: Start Time,Fill 2: End Time,Fill 2: Fill Time,Fill 2: Comments,Fill 2: 2nd Tanker Batch,Fill 2: 2nd Tanker,Fill 2: Amount from 2nd Tanker (gal),Fill 2: Total (gal),Fill 3: Scint. Batch,Fill 3: Tanker ID,Fill 3: Tech 1,Fill 3: Tech 2,Fill 3: Mach ID,Fill 3: Module Position,Fill 3: Module ID,Fill 3: Amout from 1st Tanker (gal),Fill 3: Start Time,Fill 3: End Time,Fill 3: Fill Time,Dummy 3,Fill 3: Comments,Fill 3: 2nd Tanker Batch,Fill 3: 2nd Tanker,Fill 3: Amount from 2nd Tanker (gal),Fill 3: Total(gal),Fill 4: Scint. Batch,Fill 4: Tanker ID,Fill 4: Tech 1,Fill 4: Tech 2,Fill 4: Mach ID,Fill 4: Module Position,Fill 4: Module ID,Fill 4: Amount from 1st Tanker (gal),Fill 4: Start Time,Fill 4: End Time,Fill 4: Fill Time,Dummy 4,Fill 4: Comments,Fill 4: 2nd Tanker Batch,Fill 4: 2nd Tanker,Fill 4: Amount from 2nd Tanker (gal),Fill 4: Total (gal),,No. Modules,Module ID,Module Position,Total Fill
T59-B05,WT-169:S027,james,galvin,6,BLK:10 PLN:19 POS:06,MFV 05910,251.9,7/10/2013 20:23,7/10/2013 22:46,2:22:58,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,83,MFV 05910,BLK:10 PLN:19 POS:06,251.90
T59-B05,WT-116:S028,daniel,jason,3,BLK:10 PLN:25 POS:00,MFV 05911,247.8,7/11/2013 14:16,7/11/2013 16:38,2:21:15,,,,,247.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,84,MFV 05911,BLK:10 PLN:25 POS:00,247.80
T59-B05,WT-165:S027,daniel,jason,10,BLK:10 PLN:21 POS:11,MFV 05912,248.3,7/11/2013 7:13,7/11/2013 9:32,2:19:16,,,,,248.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,85,MFV 05912,BLK:10 PLN:21 POS:11,248.30
T59-B05,WT-116:S028,james ,galvin,11,BLK:10 PLN:27 POS:04,MFV 05915,247.9,7/11/2013 18:37,7/11/2013 20:53,2:15:27,,,,,247.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,86,MFV 05915,BLK:10 PLN:27 POS:04,247.90
T59-B05,WT-116:S028,james ,galvin,3,BLK:10 PLN:27 POS:01,MFV 05917,249,7/11/2013 21:31,7/11/2013 23:52,2:21:26,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,87,MFV 05917,BLK:10 PLN:27 POS:01,249.00
T59-B05,WT-116:S028,james ,galvin,4,BLK:10 PLN:27 POS:03,MFV 05918,226.3,7/11/2013 22:08,7/12/2013 0:43,2:34:55,swap,T59-B05,WT-164:S027,22.2,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,88,MFV 05918,BLK:10 PLN:27 POS:03,248.50
T59-B05,WT-116:S028,james ,galvin,6,BLK:10 PLN:27 POS:06,MFV 05919,249.3,7/11/2013 19:59,7/11/2013 22:21,2:22:20,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,89,MFV 05919,BLK:10 PLN:27 POS:06,249.30
T59-B05,WT-116:S028,james ,galvin,6,BLK:10 PLN:25 POS:07,MFV 05921,252.6,7/11/2013 17:32,7/11/2013 19:58,2:26:02,,,,,252.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,90,MFV 05921,BLK:10 PLN:25 POS:07,252.60
T59-B05,WT-116:S028,james ,galvin,9,BLK:10 PLN:27 POS:09,MFV 05926,249.7,7/11/2013 21:09,7/11/2013 23:26,2:17:25,,,,,249.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,91,MFV 05926,BLK:10 PLN:27 POS:09,249.70
T59-B05,WT-169:S027,james,galvin,10,BLK:10 PLN:17 POS:11,MFV 05930,248.5,7/10/2013 17:49,7/10/2013 20:10,2:20:32,,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,92,MFV 05930,BLK:10 PLN:17 POS:11,248.50
T59-B05,WT-165:S027,daniel,jason,11,BLK:10 PLN:23 POS:04,MFV 05931,248.8,7/11/2013 8:58,7/11/2013 11:14,2:16:00,,,,,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,93,MFV 05931,BLK:10 PLN:23 POS:04,248.80
T59-B05,WT-169:S027,james,galvin,9,BLK:10 PLN:19 POS:08,MFV 05932,252,7/10/2013 19:33,7/10/2013 21:53,2:19:48,,,,,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,94,MFV 05932,BLK:10 PLN:19 POS:08,252.00
T59-B05,WT-169:S027,james,galvin,4,BLK:10 PLN:19 POS:02,MFV 05933,249.2,7/10/2013 20:09,7/10/2013 22:32,2:23:04,,,,,249.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,95,MFV 05933,BLK:10 PLN:19 POS:02,249.20
T59-B05,WT-165:S027,daniel,jason,11,BLK:10 PLN:23 POS:05,MFV 05935,249,7/11/2013 11:15,7/11/2013 13:36,2:21:14,,,,,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,96,MFV 05935,BLK:10 PLN:23 POS:05,249.00
T59-B05,WT-169:S027,james,galvin,4,BLK:10 PLN:19 POS:03,MFV 05936,77.4,7/10/2013 22:32,7/11/2013 1:14,2:41:18,swap,T59-B05,WT-165:S027,170.9,248.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,97,MFV 05936,BLK:10 PLN:19 POS:03,248.30
T59-B05,WT-165:S027,daniel,jason,9,BLK:10 PLN:23 POS:09,MFV 05938,235,7/11/2013 11:21,7/11/2013 14:00,2:38:32,swap,T59-B05,WT-116:S028,14.1,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,98,MFV 05938,BLK:10 PLN:23 POS:09,249.10
T59-B05,WT-165:S027,daniel,jason,9,BLK:10 PLN:23 POS:08,MFV 05940,250,7/11/2013 8:51,7/11/2013 11:21,2:29:43,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,99,MFV 05940,BLK:10 PLN:23 POS:08,250.00
T59-B05,WT-165:S027,daniel,jason,6,BLK:10 PLN:23 POS:07,MFV 05941,137,7/11/2013 12:14,7/11/2013 14:55,2:40:52,swap,T59-B05,WT-116:S028,112.4,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,100,MFV 05941,BLK:10 PLN:23 POS:07,249.40
T59-B05,WT-116:S028,james ,galvin,11,BLK:10 PLN:27 POS:05,MFV 05942,249.5,7/11/2013 20:53,7/11/2013 23:09,2:16:29,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,101,MFV 05942,BLK:10 PLN:27 POS:05,249.50
T59-B05,WT-169:S027,james,galvin,3,BLK:10 PLN:19 POS:01,MFV 05943,122.9,7/10/2013 22:08,7/11/2013 0:49,2:41:13,swap,T59-B05,WT-165:S027,126.1,249.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,102,MFV 05943,BLK:10 PLN:19 POS:01,249.00
T59-B05,WT-165:S027,daniel,jason,6,BLK:10 PLN:23 POS:06,MFV 05945,250,7/11/2013 9:53,7/11/2013 12:14,2:20:44,,,,,250.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,103,MFV 05945,BLK:10 PLN:23 POS:06,250.00
T59-B05,WT-116:S028,james ,galvin,4,BLK:10 PLN:27 POS:02,MFV 05947,250.3,7/11/2013 19:45,7/11/2013 22:08,2:22:41,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,104,MFV 05947,BLK:10 PLN:27 POS:02,250.30
T59-B05,WT-165:S027,daniel,jason,4,BLK:10 PLN:23 POS:03,MFV 05948,159,7/11/2013 12:02,7/11/2013 14:45,2:42:41,swap,T59-B05,WT-116:S028,89.8,248.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,105,MFV 05948,BLK:10 PLN:23 POS:03,248.80
T59-B05,WT-165:S027,daniel,jason,3,BLK:10 PLN:23 POS:01,MFV 05950,207,7/11/2013 11:35,7/11/2013 14:16,2:40:47,swap,T59-B05,WT-116:S028,40.5,247.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,106,MFV 05950,BLK:10 PLN:23 POS:01,247.50
T59-B05,WT-165:S027,james,galvin,3,BLK:10 PLN:21 POS:00,MFV 05952,249.4,7/11/2013 0:49,7/11/2013 3:10,2:21:07,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,107,MFV 05952,BLK:10 PLN:21 POS:00,249.40
T59-B05,WT-165:S027,daniel,jason,4,BLK:10 PLN:23 POS:02,MFV 05955,249.4,7/11/2013 9:41,7/11/2013 12:02,2:21:26,,,,,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,108,MFV 05955,BLK:10 PLN:23 POS:02,249.40
T59-B05,WT-165:S027,james,galvin,9,BLK:10 PLN:21 POS:08,MFV 05962,250.1,7/11/2013 0:28,7/11/2013 2:46,2:17:46,,,,,250.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,109,MFV 05962,BLK:10 PLN:21 POS:08,250.10
T59-B05,WT-165:S027,james,galvin,3,BLK:10 PLN:21 POS:01,MFV 05963,249.1,7/11/2013 3:10,7/11/2013 9:14,6:03:26,,,,,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,110,MFV 05963,BLK:10 PLN:21 POS:01,249.10
T59-B05,WT-169:S027,james,galvin,6,BLK:10 PLN:19 POS:07,MFV 05970,54.3,7/10/2013 22:46,7/11/2013 1:26,2:39:54,swap,T59-B05,WT-165:S027,194.8,249.10,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,111,MFV 05970,BLK:10 PLN:19 POS:07,249.10
T59-B05,WT-169:S027,james,galvin,10,BLK:10 PLN:19 POS:10,MFV 05972,250.5,7/10/2013 20:10,7/10/2013 22:30,2:19:58,,,,,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,112,MFV 05972,BLK:10 PLN:19 POS:10,250.50
T59-B05,WT-165:S027,james,galvin,4,BLK:10 PLN:21 POS:02,MFV 05973,248.2,7/11/2013 1:14,7/11/2013 7:18,6:03:55,,,,,248.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,113,MFV 05973,BLK:10 PLN:21 POS:02,248.20
T59-B05,WT-169:S027,james,galvin,9,BLK:10 PLN:19 POS:09,MFV 05974,154.1,7/10/2013 21:53,7/11/2013 0:27,2:34:27,swap,T59-B05,WT-165:S027,92.3,246.40,T64-B13,WT163:S066,Larry,Brent,1,BLK:10 PLN:19 POS:09,MFV 05974,1.8,6/10/2014 10:42,6/10/2014 10:52,0:10:20,"2/1/2""",,,0.00,1.80,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,114,MFV 05974,BLK:10 PLN:19 POS:09,248.20
T59-B05,WT-166:S029,daniel,jason,11,BLK:10 PLN:15 POS:05,MFV 05977,17.5,7/10/2013 12:06,7/10/2013 14:46,2:39:46,swap,T59-B05,WT-169:S027,231.9,249.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,115,MFV 05977,BLK:10 PLN:15 POS:05,249.40
T59-B05,WT-165:S027,james,galvin,11,BLK:10 PLN:21 POS:04,MFV 05978,250.8,7/11/2013 0:41,7/11/2013 2:59,2:17:26,,,,,250.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,116,MFV 05978,BLK:10 PLN:21 POS:04,250.80
T59-B05,WT-165:S027,james,galvin,9,BLK:10 PLN:21 POS:09,MFV 05981,229.4,7/11/2013 2:46,7/11/2013 8:50,6:03:52,,,,,229.40,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:21 POS:09,MFV 05981,0,,,,Full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,117,MFV 05981,BLK:10 PLN:21 POS:09,229.40
T59-B05,WT-169:S027,james,galvin,11,BLK:10 PLN:19 POS:04,MFV 05982,249.9,7/10/2013 19:49,7/10/2013 22:05,2:16:18,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,118,MFV 05982,BLK:10 PLN:19 POS:04,249.90
T59-B05,WT-169:S027,james,galvin,11,BLK:10 PLN:19 POS:05,MFV 05983,132.1,7/10/2013 22:06,7/11/2013 0:41,2:35:18,swap,T59-B05,WT-165:S027,117.8,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,119,MFV 05983,BLK:10 PLN:19 POS:05,249.90
T59-B05,WT-165:S027,james,galvin,10,BLK:10 PLN:21 POS:10,MFV 05984,249.3,7/11/2013 1:11,7/11/2013 7:13,6:01:15,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,120,MFV 05984,BLK:10 PLN:21 POS:10,249.30
T59-B05,WT-169:S027,james,galvin,3,BLK:10 PLN:19 POS:00,MFV 05986,247.9,7/10/2013 19:46,7/10/2013 22:07,2:21:03,,,,,247.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,121,MFV 05986,BLK:10 PLN:19 POS:00,247.90
T59-B05,WT-165:S027,daniel,jason,4,BLK:10 PLN:21 POS:03,MFV 05988,249.5,7/11/2013 7:19,7/11/2013 9:41,2:21:38,,,,,249.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,122,MFV 05988,BLK:10 PLN:21 POS:03,249.50
T59-B05,WT-169:S027,james,galvin,6,BLK:10 PLN:17 POS:07,MFV 05990,251.4,7/10/2013 18:00,7/10/2013 20:23,2:22:41,,,,,251.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,123,MFV 05990,BLK:10 PLN:17 POS:07,251.40
T59-B05,WT-169:S027,daniel,jason,10,BLK:10 PLN:17 POS:10,MFV 05991,251.7,7/10/2013 15:01,7/10/2013 17:49,2:47:35,,,,,251.70,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,124,MFV 05991,BLK:10 PLN:17 POS:10,251.70
T59-B05,WT-165:S027,james,galvin,6,BLK:10 PLN:21 POS:06,MFV 05992,250.3,7/11/2013 1:27,7/11/2013 7:29,6:02:50,,,,,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,125,MFV 05992,BLK:10 PLN:21 POS:06,250.30
T59-B05,WT-169:S027,james,galvin,10,BLK:10 PLN:19 POS:11,MFV 05994,82.6,7/10/2013 22:30,7/11/2013 1:11,2:40:48,swap,T59-B05,WT-165:S027,167.9,250.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,126,MFV 05994,BLK:10 PLN:19 POS:11,250.50
T59-B05,WT-166:S029,daniel,jason,6,BLK:10 PLN:15 POS:06,MFV 05996,243.2,7/10/2013 10:03,7/10/2013 12:44,2:41:04,swap,T59-B05,WT-169:S027,7.1,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,127,MFV 05996,BLK:10 PLN:15 POS:06,250.30
T59-B05,WT-169:S027,daniel,jason,9,BLK:10 PLN:17 POS:08,MFV 05997,251,7/10/2013 14:22,7/10/2013 16:42,2:19:29,,,,,251.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,128,MFV 05997,BLK:10 PLN:17 POS:08,251.00
T59-B05,WT-169:S027,daniel,jason,9,BLK:10 PLN:17 POS:09,MFV 05999,237.8,7/10/2013 16:42,7/10/2013 19:32,2:50:24,,,,,237.80,T64-B13,WT163:S066,Larry,Brent,,BLK:10 PLN:17 POS:09,MFV 05999,0,,,,full,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,129,MFV 05999,BLK:10 PLN:17 POS:09,237.80
T59-B05,WT-169:S027,daniel,jason,6,BLK:10 PLN:17 POS:06,MFV 06004,252.3,7/10/2013 15:09,7/10/2013 17:59,2:50:22,,,,,252.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,130,MFV 06004,BLK:10 PLN:17 POS:06,252.30
T59-B05,WT-165:S027,daniel,jason,6,BLK:10 PLN:21 POS:07,MFV 06005,251.2,7/11/2013 7:30,7/11/2013 9:53,2:22:42,,,,,251.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,131,MFV 06005,BLK:10 PLN:21 POS:07,251.20
T59-B05,WT-163:S028,wood,james,3,BLK:10 PLN:11 POS:00,MFV 06006,221,7/9/2013 20:14,7/9/2013 22:57,2:43:17,swap,T59-B05,WT-166:S029,29.3,250.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,132,MFV 06006,BLK:10 PLN:11 POS:00,250.30
T59-B05,WT-165:S027,james,galvin,11,BLK:10 PLN:21 POS:05,MFV 06008,251.5,7/11/2013 2:59,7/11/2013 8:58,5:58:40,,,,,251.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,133,MFV 06008,BLK:10 PLN:21 POS:05,251.50
T59-B05,WT-169:S027,daniel,jason,10,BLK:10 PLN:15 POS:11,MFV 06009,251.8,7/10/2013 12:41,7/10/2013 15:01,2:20:21,,,,,251.80,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,134,MFV 06009,BLK:10 PLN:15 POS:11,251.80
T59-B05,WT-166:S029,daniel,jason,3,BLK:10 PLN:15 POS:00,MFV 06010,249.3,7/10/2013 9:28,7/10/2013 11:51,2:22:49,,,,,249.30,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,135,MFV 06010,BLK:10 PLN:15 POS:00,249.30
T59-B05,WT-166:S029,daniel,jason,9,BLK:10 PLN:15 POS:08,MFV 06013,252,7/10/2013 9:19,7/10/2013 11:39,2:20:28,,,,,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,136,MFV 06013,BLK:10 PLN:15 POS:08,252.00
T59-B05,WT-169:S027,daniel,jason,4,BLK:10 PLN:17 POS:02,MFV 06016,249.9,7/10/2013 14:55,7/10/2013 17:46,2:50:18,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,137,MFV 06016,BLK:10 PLN:17 POS:02,249.90
T59-B05,WT-166:S029,daniel,jason,9,BLK:10 PLN:15 POS:09,MFV 06018,67.4,7/10/2013 11:47,7/10/2013 14:22,2:34:46,swap,T59-B05,WT-169:S027,184.2,251.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,138,MFV 06018,BLK:10 PLN:15 POS:09,251.60
T59-B05,WT-169:S027,daniel,jason,11,BLK:10 PLN:17 POS:04,MFV 06019,249.9,7/10/2013 14:46,7/10/2013 17:31,2:44:19,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,139,MFV 06019,BLK:10 PLN:17 POS:04,249.90
T59-B05,WT-169:S027,james,galvin,3,BLK:10 PLN:17 POS:01,MFV 06020,248.2,7/10/2013 17:26,7/10/2013 19:46,2:20:07,,,,,248.20,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,140,MFV 06020,BLK:10 PLN:17 POS:01,248.20
T59-B05,WT-166:S029,wood,james,3,BLK:10 PLN:13 POS:00,MFV 06026,248.5,7/10/2013 1:19,7/10/2013 7:06,5:47:35,3,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,141,MFV 06026,BLK:10 PLN:13 POS:00,248.50
T59-B05,WT-168:S001,galvin,james,6,BLK:10 PLN:05 POS:06,MFV 06027,250.6,7/8/2013 22:54,7/9/2013 1:18,2:23:44,,,,,250.60,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,142,MFV 06027,BLK:10 PLN:05 POS:06,250.60
T59-B05,WT-166:S029,daniel,jason,4,BLK:10 PLN:15 POS:02,MFV 06032,251.9,7/10/2013 9:45,7/10/2013 12:10,2:25:39,,,,,251.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,143,MFV 06032,BLK:10 PLN:15 POS:02,251.90
T59-B05,WT-168:S001,galvin,james,3,BLK:10 PLN:05 POS:00,MFV 06040,249.9,7/8/2013 22:20,7/9/2013 0:42,2:21:51,,,,,249.90,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,144,MFV 06040,BLK:10 PLN:05 POS:00,249.90
T59-B05,WT-166:S029,daniel,jason,3,BLK:10 PLN:13 POS:01,MFV 06041,248.5,7/10/2013 7:08,7/10/2013 9:28,2:20:20,,,,,248.50,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,145,MFV 06041,BLK:10 PLN:13 POS:01,248.50
T59-B05,WT-168:S001,daniel,jason,10,BLK:10 PLN:07 POS:10,MFV 06042,97.5,7/9/2013 8:17,7/9/2013 13:33,5:16:10,swap,T59-B05,WT-163:S028,154.5,252.00,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,146,MFV 06042,BLK:10 PLN:07 POS:10,252.00
T59-B05,WT-168:S001,galvin,james,6,BLK:10 PLN:05 POS:07,MFV 06045,250.4,7/9/2013 1:18,7/9/2013 8:03,6:44:42,,,,,250.40,,,,,,,,0.00,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,,,,,,,0.00,,,,,,,,0.00,0.00,,147,MFV 06045,BLK:10 PLN:05 POS:07,250.40
